@RELATION Titus

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE feature_41 NUMERIC
@ATTRIBUTE feature_42 NUMERIC
@ATTRIBUTE feature_43 NUMERIC
@ATTRIBUTE feature_44 NUMERIC
@ATTRIBUTE feature_45 NUMERIC
@ATTRIBUTE feature_46 NUMERIC
@ATTRIBUTE feature_47 NUMERIC
@ATTRIBUTE feature_48 NUMERIC
@ATTRIBUTE feature_49 NUMERIC
@ATTRIBUTE feature_50 NUMERIC
@ATTRIBUTE feature_51 NUMERIC
@ATTRIBUTE feature_52 NUMERIC
@ATTRIBUTE feature_53 NUMERIC
@ATTRIBUTE feature_54 NUMERIC
@ATTRIBUTE feature_55 NUMERIC

@DATA
instance_4086,4.0,3299484.0,1272.0,4.0,6340.0,20.0,41.64,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4087,4.0,3849396.0,1272.0,4.0,6340.0,20.0,47.88,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4088,4.0,4399312.0,1272.0,4.0,6340.0,20.0,55.2,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4089,4.0,4949224.0,1272.0,4.0,6340.0,20.0,60.88,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4090,4.0,5499140.0,1272.0,4.0,6340.0,20.0,66.72,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4091,4.0,578988.0,1272.0,8.0,6340.0,20.0,5.4,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4092,4.0,1157976.0,1272.0,8.0,6340.0,20.0,10.24,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4093,4.0,1736968.0,1272.0,8.0,6340.0,20.0,14.56,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4094,4.0,2315956.0,1272.0,8.0,6340.0,20.0,18.56,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4095,4.0,2894948.0,1272.0,8.0,6340.0,20.0,22.28,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4096,4.0,3473936.0,1272.0,8.0,6340.0,20.0,25.04,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4097,4.0,4052928.0,1272.0,8.0,6340.0,20.0,27.24,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4098,4.0,4631916.0,1272.0,8.0,6340.0,20.0,28.76,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4100,4.0,5789896.0,1272.0,8.0,6340.0,20.0,31.04,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4103,4.0,864088.0,1272.0,12.0,6340.0,20.0,18.0,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4105,4.0,1440152.0,1272.0,12.0,6340.0,20.0,23.44,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4106,4.0,1728180.0,1272.0,12.0,6340.0,20.0,25.76,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4107,4.0,2016212.0,1272.0,12.0,6340.0,20.0,27.88,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4109,4.0,2592272.0,1272.0,12.0,6340.0,20.0,30.0,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4111,4.0,1102384.0,1272.0,4.0,12680.0,40.0,18.52,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4112,4.0,2204768.0,1272.0,4.0,12680.0,40.0,32.92,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4113,4.0,3307156.0,1272.0,4.0,12680.0,40.0,45.44,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4114,4.0,4409540.0,1272.0,4.0,12680.0,40.0,58.08,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4115,4.0,5511924.0,1272.0,4.0,12680.0,40.0,71.04,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4116,4.0,6614312.0,1272.0,4.0,12680.0,40.0,82.84,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4117,4.0,7716696.0,1272.0,4.0,12680.0,40.0,95.84,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4118,4.0,8819080.0,1272.0,4.0,12680.0,40.0,108.4,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4119,4.0,9921468.0,1272.0,4.0,12680.0,40.0,120.6,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4120,4.0,11023852.0,1272.0,4.0,12680.0,40.0,132.0,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4122,4.0,2315760.0,1272.0,8.0,12680.0,40.0,20.72,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4123,4.0,3473640.0,1272.0,8.0,12680.0,40.0,28.92,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4124,4.0,4631520.0,1272.0,8.0,12680.0,40.0,37.0,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4125,4.0,5789400.0,1272.0,8.0,12680.0,40.0,43.68,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4128,4.0,9263040.0,1272.0,8.0,12680.0,40.0,57.52,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4129,4.0,10420920.0,1272.0,8.0,12680.0,40.0,59.96,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4130,4.0,11578800.0,1272.0,8.0,12680.0,40.0,61.88,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4131,4.0,574692.0,1272.0,12.0,12680.0,40.0,21.76,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4132,4.0,1149388.0,1272.0,12.0,12680.0,40.0,31.16,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4133,4.0,1724080.0,1272.0,12.0,12680.0,40.0,37.96,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4134,4.0,2298776.0,1272.0,12.0,12680.0,40.0,43.68,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
instance_4136,4.0,3448164.0,1272.0,12.0,12680.0,40.0,52.88,4.0,0.4,0.0,6.089384324,4.768854596,12.566370616,4.787481744,1.95228528,1.867522888,0.028250404,1.50926192,2.809765392,88.0,0.120909792,4.0,1.50926192,4.0,1.50926192,3.83492806,0.113207548,0.041005292,2.059918268,2.028944964,5.409018052,0.978458748,2.04035474,2.269626808,840.0,7.92e-05,1.287856796,655.0540096,12.0,4.0,44.59119496,16.0,188.0,52.52684024,0.041005292,0.133759424,0.098626668,0.476995864,0.098450348,0.001633568,0.0,1.25918108,1.031746032,3.886792452,0.922547128,2.930625764
