@RELATION Bado

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_1 NUMERIC
@ATTRIBUTE step_2 NUMERIC
@ATTRIBUTE step_7 NUMERIC
@ATTRIBUTE step_4 NUMERIC
@ATTRIBUTE step_5 NUMERIC
@ATTRIBUTE step_6 NUMERIC
@ATTRIBUTE step_3 NUMERIC

@DATA
instance_1115,4.0,0.0,0.0,0.0,20.0,20.0,8.0,24.0
instance_1116,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_1117,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_1118,4.0,0.0,0.0,0.0,8.0,20.0,20.0,0.0
instance_1119,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_1121,4.0,0.0,0.0,0.0,20.0,20.0,40.0,24.0
instance_1122,4.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0
instance_1125,4.0,0.0,0.0,0.0,20.0,20.0,4.0,4.0
instance_1126,4.0,0.0,0.0,0.0,20.0,20.0,0.0,24.0
instance_1127,4.0,0.0,0.0,0.0,4.0,20.0,4.0,24.0
instance_1128,4.0,0.0,0.0,0.0,4.0,20.0,4.0,24.0
instance_1130,4.0,0.0,0.0,0.0,20.0,20.0,4.0,24.0
instance_1131,4.0,0.0,0.0,0.0,8.0,20.0,8.0,24.0
instance_1132,4.0,0.0,0.0,0.0,4.0,20.0,16.0,24.0
instance_1133,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_1134,4.0,0.0,0.0,0.0,20.0,20.0,16.0,4.0
instance_1135,4.0,0.0,0.0,0.0,20.0,20.0,4.0,24.0
instance_1136,4.0,0.0,0.0,0.0,20.0,20.0,16.0,24.0
instance_1137,4.0,0.0,0.0,0.0,8.0,20.0,12.0,24.0
instance_1141,4.0,0.0,0.0,0.0,20.0,20.0,24.0,24.0
instance_1143,4.0,0.0,0.0,0.0,4.0,20.0,4.0,0.0
instance_1145,4.0,0.0,0.0,0.0,4.0,24.0,4.0,0.0
instance_1146,4.0,0.0,0.0,0.0,8.0,24.0,0.0,12.0
instance_1147,4.0,0.0,0.0,0.0,8.0,20.0,0.0,16.0
instance_1148,4.0,0.0,0.0,0.0,8.0,20.0,0.0,20.0
instance_1149,4.0,0.0,0.0,0.0,8.0,20.0,0.0,24.0
instance_1150,4.0,0.0,0.0,0.0,12.0,20.0,4.0,12.0
instance_1151,4.0,0.0,0.0,0.0,12.0,20.0,8.0,16.0
instance_1152,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_1155,4.0,0.0,0.0,0.0,8.0,24.0,4.0,12.0
instance_1156,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
instance_1157,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
instance_1158,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
instance_1159,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
instance_1161,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
instance_1162,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
instance_1163,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
instance_1165,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
instance_1168,4.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0
instance_1169,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
instance_1170,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
instance_1171,4.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0
instance_1172,4.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0
instance_1173,4.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0
instance_1174,4.0,0.0,0.0,0.0,4.0,0.0,24.0,16.0
instance_1176,4.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0
instance_1177,4.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0
instance_1178,4.0,0.0,0.0,0.0,4.0,0.0,24.0,4.0
instance_1179,4.0,0.0,0.0,0.0,4.0,0.0,24.0,8.0
% 
% 
% 
