@RELATION Bado

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout}

@DATA
instance_542,1.0,algorithm_4,36.48,ok
instance_542,1.0,algorithm_7,304.52,ok
instance_542,1.0,algorithm_3,372.6,ok
instance_542,1.0,algorithm_5,412.92,ok
instance_542,1.0,algorithm_8,908.6,ok
instance_542,1.0,algorithm_1,947.04,ok
instance_543,1.0,algorithm_2,622.72,ok
instance_543,1.0,algorithm_6,1093.36,ok
instance_543,1.0,algorithm_4,100.88,ok
instance_543,1.0,algorithm_7,582.04,ok
instance_543,1.0,algorithm_3,28800.0,timeout
instance_543,1.0,algorithm_5,28800.0,timeout
instance_543,1.0,algorithm_8,28800.0,timeout
instance_543,1.0,algorithm_1,28800.0,timeout
instance_544,1.0,algorithm_2,2701.84,ok
instance_544,1.0,algorithm_6,5975.4,ok
instance_544,1.0,algorithm_4,14942.2,ok
instance_544,1.0,algorithm_7,2674.52,ok
instance_544,1.0,algorithm_3,28800.0,timeout
instance_544,1.0,algorithm_5,28800.0,timeout
instance_544,1.0,algorithm_8,28800.0,timeout
instance_544,1.0,algorithm_1,28800.0,timeout
instance_545,1.0,algorithm_2,2792.68,ok
instance_545,1.0,algorithm_6,6395.76,ok
instance_545,1.0,algorithm_4,15695.44,ok
instance_545,1.0,algorithm_7,2429.2,ok
instance_545,1.0,algorithm_3,28800.0,timeout
instance_545,1.0,algorithm_5,28800.0,timeout
instance_545,1.0,algorithm_8,28800.0,timeout
instance_545,1.0,algorithm_1,28800.0,timeout
instance_547,1.0,algorithm_2,28800.0,memout
instance_547,1.0,algorithm_6,28800.0,memout
instance_547,1.0,algorithm_4,4431.28,ok
instance_547,1.0,algorithm_7,309.8,ok
instance_547,1.0,algorithm_3,812.52,ok
instance_547,1.0,algorithm_5,714.96,ok
instance_547,1.0,algorithm_8,478.4,ok
instance_547,1.0,algorithm_1,589.88,ok
instance_548,1.0,algorithm_2,28800.0,memout
instance_548,1.0,algorithm_6,28800.0,memout
instance_548,1.0,algorithm_4,28800.0,memout
instance_548,1.0,algorithm_7,28800.0,timeout
instance_548,1.0,algorithm_3,4805.56,ok
instance_548,1.0,algorithm_5,5542.84,ok
instance_548,1.0,algorithm_8,8026.4,ok
instance_548,1.0,algorithm_1,6483.84,ok
instance_549,1.0,algorithm_2,28800.0,memout
instance_549,1.0,algorithm_6,28800.0,memout
instance_549,1.0,algorithm_4,28800.0,memout
instance_549,1.0,algorithm_7,1765.36,ok
instance_549,1.0,algorithm_3,25368.72,ok
instance_549,1.0,algorithm_5,24637.36,ok
instance_549,1.0,algorithm_8,20853.6,ok
instance_549,1.0,algorithm_1,23289.44,ok
instance_550,1.0,algorithm_2,28800.0,memout
instance_550,1.0,algorithm_6,28800.0,memout
instance_550,1.0,algorithm_4,28800.0,memout
instance_550,1.0,algorithm_7,3678.24,ok
instance_550,1.0,algorithm_3,28800.0,timeout
instance_550,1.0,algorithm_5,28800.0,timeout
instance_550,1.0,algorithm_8,28800.0,timeout
instance_550,1.0,algorithm_1,28800.0,timeout
instance_551,1.0,algorithm_2,2847.68,ok
instance_551,1.0,algorithm_6,28800.0,memout
instance_551,1.0,algorithm_4,660.56,ok
instance_551,1.0,algorithm_7,348.48,ok
instance_551,1.0,algorithm_3,892.4,ok
instance_551,1.0,algorithm_5,825.52,ok
instance_551,1.0,algorithm_8,838.72,ok
instance_551,1.0,algorithm_1,886.56,ok
instance_552,1.0,algorithm_2,28800.0,memout
instance_552,1.0,algorithm_6,28800.0,memout
instance_552,1.0,algorithm_4,7054.2,ok
instance_552,1.0,algorithm_7,28800.0,timeout
instance_552,1.0,algorithm_3,8190.2,ok
instance_552,1.0,algorithm_5,9665.2,ok
instance_552,1.0,algorithm_8,6293.48,ok
instance_552,1.0,algorithm_1,7705.12,ok
instance_553,1.0,algorithm_2,28800.0,memout
instance_553,1.0,algorithm_6,28800.0,memout
instance_553,1.0,algorithm_4,28800.0,memout
instance_553,1.0,algorithm_7,3177.16,ok
instance_553,1.0,algorithm_3,28800.0,timeout
instance_553,1.0,algorithm_5,28800.0,timeout
instance_553,1.0,algorithm_8,28800.0,timeout
instance_553,1.0,algorithm_1,28800.0,timeout
instance_554,1.0,algorithm_2,2071.56,ok
instance_554,1.0,algorithm_6,28800.0,memout
instance_554,1.0,algorithm_4,152.68,ok
instance_554,1.0,algorithm_7,468.36,ok
instance_554,1.0,algorithm_3,4630.28,ok
instance_554,1.0,algorithm_5,4723.68,ok
instance_554,1.0,algorithm_8,6465.28,ok
instance_554,1.0,algorithm_1,5040.4,ok
instance_555,1.0,algorithm_2,876.72,ok
instance_555,1.0,algorithm_6,2232.52,ok
instance_555,1.0,algorithm_4,148.36,ok
instance_555,1.0,algorithm_7,342.12,ok
instance_555,1.0,algorithm_3,20311.24,ok
instance_555,1.0,algorithm_5,12491.72,ok
instance_555,1.0,algorithm_8,28800.0,timeout
instance_555,1.0,algorithm_1,28800.0,timeout
instance_556,1.0,algorithm_2,6621.44,ok
instance_556,1.0,algorithm_6,28800.0,memout
instance_556,1.0,algorithm_4,10292.8,ok
instance_556,1.0,algorithm_7,13792.92,ok
instance_556,1.0,algorithm_3,28800.0,timeout
instance_556,1.0,algorithm_5,28800.0,timeout
instance_556,1.0,algorithm_8,28800.0,timeout
instance_556,1.0,algorithm_1,28800.0,timeout
instance_557,1.0,algorithm_2,28800.0,memout
instance_557,1.0,algorithm_6,28800.0,memout
instance_557,1.0,algorithm_4,74.24,ok
instance_557,1.0,algorithm_7,238.12,ok
instance_557,1.0,algorithm_3,8.36,ok
instance_557,1.0,algorithm_5,10.28,ok
instance_557,1.0,algorithm_8,10.88,ok
instance_557,1.0,algorithm_1,11.4,ok
instance_559,1.0,algorithm_2,34.64,ok
instance_559,1.0,algorithm_6,33.6,ok
instance_559,1.0,algorithm_4,103.48,ok
instance_559,1.0,algorithm_7,2.04,ok
instance_559,1.0,algorithm_3,3.96,ok
instance_559,1.0,algorithm_5,3.92,ok
instance_559,1.0,algorithm_8,1.84,ok
instance_559,1.0,algorithm_1,3.32,ok
instance_562,1.0,algorithm_2,33.56,ok
instance_562,1.0,algorithm_6,32.48,ok
instance_562,1.0,algorithm_4,118.56,ok
instance_562,1.0,algorithm_7,1.32,ok
instance_562,1.0,algorithm_3,14.2,ok
instance_562,1.0,algorithm_5,19.96,ok
instance_562,1.0,algorithm_8,5.64,ok
instance_562,1.0,algorithm_1,12.4,ok
instance_564,1.0,algorithm_2,33.92,ok
instance_564,1.0,algorithm_6,34.12,ok
instance_564,1.0,algorithm_4,124.0,ok
instance_564,1.0,algorithm_7,35.84,ok
instance_564,1.0,algorithm_3,56.12,ok
instance_564,1.0,algorithm_5,83.96,ok
instance_564,1.0,algorithm_8,32.64,ok
instance_564,1.0,algorithm_1,41.48,ok
instance_565,1.0,algorithm_2,28.84,ok
instance_565,1.0,algorithm_6,27.96,ok
instance_565,1.0,algorithm_4,111.08,ok
instance_565,1.0,algorithm_7,18.4,ok
instance_565,1.0,algorithm_3,29.16,ok
instance_565,1.0,algorithm_5,40.44,ok
instance_565,1.0,algorithm_8,19.92,ok
instance_565,1.0,algorithm_1,27.12,ok
instance_566,1.0,algorithm_2,31.92,ok
instance_566,1.0,algorithm_6,31.12,ok
instance_566,1.0,algorithm_4,136.2,ok
instance_566,1.0,algorithm_7,24.8,ok
instance_566,1.0,algorithm_3,28.48,ok
instance_566,1.0,algorithm_5,38.28,ok
instance_566,1.0,algorithm_8,20.92,ok
instance_566,1.0,algorithm_1,35.52,ok
instance_567,1.0,algorithm_2,293.84,ok
instance_567,1.0,algorithm_6,298.08,ok
instance_567,1.0,algorithm_4,502.52,ok
instance_567,1.0,algorithm_7,539.48,ok
instance_567,1.0,algorithm_3,28800.0,timeout
instance_567,1.0,algorithm_5,28800.0,timeout
instance_567,1.0,algorithm_8,28800.0,timeout
instance_567,1.0,algorithm_1,28800.0,timeout
instance_568,1.0,algorithm_2,26.6,ok
instance_568,1.0,algorithm_6,26.6,ok
instance_568,1.0,algorithm_4,160.08,ok
instance_568,1.0,algorithm_7,1.8,ok
instance_568,1.0,algorithm_3,122.92,ok
instance_568,1.0,algorithm_5,141.68,ok
instance_568,1.0,algorithm_8,115.2,ok
instance_568,1.0,algorithm_1,122.72,ok
instance_570,1.0,algorithm_2,127.84,ok
instance_570,1.0,algorithm_6,127.76,ok
instance_570,1.0,algorithm_4,315.16,ok
instance_570,1.0,algorithm_7,264.44,ok
instance_570,1.0,algorithm_3,28800.0,timeout
instance_570,1.0,algorithm_5,28800.0,timeout
instance_570,1.0,algorithm_8,28800.0,timeout
instance_570,1.0,algorithm_1,28800.0,timeout
instance_571,1.0,algorithm_2,249.4,ok
instance_571,1.0,algorithm_6,253.04,ok
instance_571,1.0,algorithm_4,455.24,ok
instance_571,1.0,algorithm_7,523.2,ok
instance_571,1.0,algorithm_3,28800.0,timeout
instance_571,1.0,algorithm_5,28800.0,timeout
instance_571,1.0,algorithm_8,28800.0,timeout
instance_571,1.0,algorithm_1,28800.0,timeout
instance_573,1.0,algorithm_2,31.08,ok
instance_573,1.0,algorithm_6,29.76,ok
instance_573,1.0,algorithm_4,109.84,ok
instance_573,1.0,algorithm_7,5.16,ok
instance_573,1.0,algorithm_3,9.76,ok
instance_573,1.0,algorithm_5,17.36,ok
instance_573,1.0,algorithm_8,5.44,ok
instance_573,1.0,algorithm_1,15.44,ok
instance_574,1.0,algorithm_2,33.08,ok
instance_574,1.0,algorithm_6,32.12,ok
instance_574,1.0,algorithm_4,140.92,ok
instance_574,1.0,algorithm_7,5.04,ok
instance_574,1.0,algorithm_3,9.64,ok
instance_574,1.0,algorithm_5,19.76,ok
instance_574,1.0,algorithm_8,6.12,ok
instance_574,1.0,algorithm_1,9.72,ok
instance_575,1.0,algorithm_2,28800.0,memout
instance_575,1.0,algorithm_6,28800.0,memout
instance_575,1.0,algorithm_4,28800.0,memout
instance_575,1.0,algorithm_7,33.96,ok
instance_575,1.0,algorithm_3,1.48,ok
instance_575,1.0,algorithm_5,4.0,ok
instance_575,1.0,algorithm_8,3.52,ok
instance_575,1.0,algorithm_1,3.8,ok
instance_577,1.0,algorithm_2,28800.0,memout
instance_577,1.0,algorithm_6,28800.0,memout
instance_577,1.0,algorithm_4,28800.0,memout
instance_577,1.0,algorithm_7,34.88,ok
instance_577,1.0,algorithm_3,1.44,ok
instance_577,1.0,algorithm_5,3.48,ok
instance_577,1.0,algorithm_8,4.36,ok
instance_577,1.0,algorithm_1,4.36,ok
instance_579,1.0,algorithm_2,28800.0,memout
instance_579,1.0,algorithm_6,28800.0,memout
instance_579,1.0,algorithm_4,28800.0,memout
instance_579,1.0,algorithm_7,18.84,ok
instance_579,1.0,algorithm_3,3.08,ok
instance_579,1.0,algorithm_5,6.0,ok
instance_579,1.0,algorithm_8,9.4,ok
instance_579,1.0,algorithm_1,11.24,ok
instance_583,1.0,algorithm_2,28800.0,memout
instance_583,1.0,algorithm_6,28800.0,memout
instance_583,1.0,algorithm_4,28800.0,memout
instance_583,1.0,algorithm_7,523.12,ok
instance_583,1.0,algorithm_3,6.88,ok
instance_583,1.0,algorithm_5,39.32,ok
instance_583,1.0,algorithm_8,5.68,ok
instance_583,1.0,algorithm_1,20.92,ok
instance_584,1.0,algorithm_2,28800.0,memout
instance_584,1.0,algorithm_6,28800.0,memout
instance_584,1.0,algorithm_4,28800.0,memout
instance_584,1.0,algorithm_7,28800.0,timeout
instance_584,1.0,algorithm_3,277.32,ok
instance_584,1.0,algorithm_5,791.64,ok
instance_584,1.0,algorithm_8,91.16,ok
instance_584,1.0,algorithm_1,189.64,ok
instance_585,1.0,algorithm_2,28800.0,memout
instance_585,1.0,algorithm_6,28800.0,memout
instance_585,1.0,algorithm_4,28800.0,memout
instance_585,1.0,algorithm_7,28800.0,timeout
instance_585,1.0,algorithm_3,449.8,ok
instance_585,1.0,algorithm_5,416.84,ok
instance_585,1.0,algorithm_8,133.28,ok
instance_585,1.0,algorithm_1,150.48,ok
instance_589,1.0,algorithm_2,28800.0,memout
instance_589,1.0,algorithm_6,28800.0,memout
instance_589,1.0,algorithm_4,28800.0,memout
instance_589,1.0,algorithm_7,28800.0,timeout
instance_589,1.0,algorithm_3,1379.48,ok
instance_589,1.0,algorithm_5,1440.56,ok
instance_589,1.0,algorithm_8,1065.64,ok
instance_589,1.0,algorithm_1,1204.52,ok
instance_590,1.0,algorithm_2,28800.0,memout
instance_590,1.0,algorithm_6,28800.0,memout
instance_590,1.0,algorithm_4,28800.0,memout
instance_590,1.0,algorithm_7,28800.0,timeout
instance_590,1.0,algorithm_3,12850.04,ok
instance_590,1.0,algorithm_5,10410.96,ok
instance_590,1.0,algorithm_8,11012.0,ok
instance_590,1.0,algorithm_1,9353.44,ok
instance_591,1.0,algorithm_2,28800.0,memout
instance_591,1.0,algorithm_6,28800.0,memout
instance_591,1.0,algorithm_4,28800.0,memout
instance_591,1.0,algorithm_7,343.32,ok
instance_591,1.0,algorithm_3,239.88,ok
instance_591,1.0,algorithm_5,189.88,ok
instance_591,1.0,algorithm_8,80.4,ok
instance_591,1.0,algorithm_1,155.4,ok
instance_592,1.0,algorithm_2,28800.0,memout
instance_592,1.0,algorithm_6,28800.0,memout
instance_592,1.0,algorithm_4,28800.0,memout
instance_592,1.0,algorithm_7,28800.0,timeout
instance_592,1.0,algorithm_3,654.2,ok
instance_592,1.0,algorithm_5,549.04,ok
instance_592,1.0,algorithm_8,274.96,ok
instance_592,1.0,algorithm_1,373.04,ok
instance_593,1.0,algorithm_2,28800.0,memout
instance_593,1.0,algorithm_6,28800.0,memout
instance_593,1.0,algorithm_4,28800.0,memout
instance_593,1.0,algorithm_7,26457.92,ok
instance_593,1.0,algorithm_3,1079.04,ok
instance_593,1.0,algorithm_5,1054.4,ok
instance_593,1.0,algorithm_8,784.6,ok
instance_593,1.0,algorithm_1,753.64,ok
instance_594,1.0,algorithm_2,28800.0,memout
instance_594,1.0,algorithm_6,28800.0,memout
instance_594,1.0,algorithm_4,28800.0,memout
instance_594,1.0,algorithm_7,28800.0,timeout
instance_594,1.0,algorithm_3,4129.52,ok
instance_594,1.0,algorithm_5,2900.44,ok
instance_594,1.0,algorithm_8,6405.56,ok
instance_594,1.0,algorithm_1,4690.96,ok
instance_595,1.0,algorithm_2,28800.0,memout
instance_595,1.0,algorithm_6,28800.0,memout
instance_595,1.0,algorithm_4,28800.0,memout
instance_595,1.0,algorithm_7,28800.0,timeout
instance_595,1.0,algorithm_3,10344.0,ok
instance_595,1.0,algorithm_5,13086.76,ok
instance_595,1.0,algorithm_8,17160.2,ok
instance_595,1.0,algorithm_1,19034.36,ok
instance_597,1.0,algorithm_2,28800.0,memout
instance_597,1.0,algorithm_6,28800.0,memout
instance_597,1.0,algorithm_4,1948.04,ok
instance_597,1.0,algorithm_7,627.52,ok
instance_597,1.0,algorithm_3,10525.96,ok
instance_597,1.0,algorithm_5,9521.36,ok
instance_597,1.0,algorithm_8,19114.36,ok
instance_597,1.0,algorithm_1,26535.32,ok
instance_598,1.0,algorithm_2,28800.0,memout
instance_598,1.0,algorithm_6,28800.0,memout
instance_598,1.0,algorithm_4,10959.76,ok
instance_598,1.0,algorithm_7,28800.0,timeout
instance_598,1.0,algorithm_3,28800.0,timeout
instance_598,1.0,algorithm_5,28800.0,timeout
instance_598,1.0,algorithm_8,28800.0,timeout
instance_598,1.0,algorithm_1,28800.0,timeout
instance_599,1.0,algorithm_2,28800.0,memout
instance_599,1.0,algorithm_6,28800.0,memout
instance_599,1.0,algorithm_4,405.0,ok
instance_599,1.0,algorithm_7,159.12,ok
instance_599,1.0,algorithm_3,5.88,ok
instance_599,1.0,algorithm_5,9.6,ok
instance_599,1.0,algorithm_8,8.84,ok
instance_599,1.0,algorithm_1,9.24,ok
instance_601,1.0,algorithm_2,28800.0,memout
instance_601,1.0,algorithm_6,28800.0,memout
instance_601,1.0,algorithm_4,269.92,ok
instance_601,1.0,algorithm_7,34.16,ok
instance_601,1.0,algorithm_3,6.32,ok
instance_601,1.0,algorithm_5,9.52,ok
instance_601,1.0,algorithm_8,7.92,ok
instance_601,1.0,algorithm_1,9.56,ok
instance_602,1.0,algorithm_2,28800.0,memout
instance_602,1.0,algorithm_6,28800.0,memout
instance_602,1.0,algorithm_4,307.48,ok
instance_602,1.0,algorithm_7,34.16,ok
instance_602,1.0,algorithm_3,8.56,ok
instance_602,1.0,algorithm_5,8.48,ok
instance_602,1.0,algorithm_8,7.84,ok
instance_602,1.0,algorithm_1,8.4,ok
instance_603,1.0,algorithm_2,28800.0,memout
instance_603,1.0,algorithm_6,28800.0,memout
instance_603,1.0,algorithm_4,287.2,ok
instance_603,1.0,algorithm_7,122.2,ok
instance_603,1.0,algorithm_3,9.92,ok
instance_603,1.0,algorithm_5,11.32,ok
instance_603,1.0,algorithm_8,10.32,ok
instance_603,1.0,algorithm_1,11.68,ok
instance_605,1.0,algorithm_2,28800.0,memout
instance_605,1.0,algorithm_6,28800.0,memout
instance_605,1.0,algorithm_4,263.92,ok
instance_605,1.0,algorithm_7,125.28,ok
instance_605,1.0,algorithm_3,9.56,ok
instance_605,1.0,algorithm_5,14.12,ok
instance_605,1.0,algorithm_8,17.08,ok
instance_605,1.0,algorithm_1,14.2,ok
instance_606,1.0,algorithm_2,28800.0,memout
instance_606,1.0,algorithm_6,28800.0,memout
instance_606,1.0,algorithm_4,891.56,ok
instance_606,1.0,algorithm_7,292.2,ok
instance_606,1.0,algorithm_3,136.88,ok
instance_606,1.0,algorithm_5,176.24,ok
instance_606,1.0,algorithm_8,57.96,ok
instance_606,1.0,algorithm_1,53.8,ok
instance_609,1.0,algorithm_2,28800.0,memout
instance_609,1.0,algorithm_6,28800.0,memout
instance_609,1.0,algorithm_4,4.64,ok
instance_609,1.0,algorithm_7,0.52,ok
instance_609,1.0,algorithm_3,0.12,ok
instance_609,1.0,algorithm_5,0.16,ok
instance_609,1.0,algorithm_8,0.36,ok
instance_609,1.0,algorithm_1,0.32,ok
instance_610,1.0,algorithm_2,125.56,ok
instance_610,1.0,algorithm_6,1451.8,ok
instance_610,1.0,algorithm_4,82.72,ok
instance_610,1.0,algorithm_7,0.88,ok
instance_610,1.0,algorithm_3,0.0,ok
instance_610,1.0,algorithm_5,0.08,ok
instance_610,1.0,algorithm_8,0.44,ok
instance_610,1.0,algorithm_1,0.4,ok
instance_611,1.0,algorithm_2,28800.0,memout
instance_611,1.0,algorithm_6,28800.0,memout
instance_611,1.0,algorithm_4,76.8,ok
instance_611,1.0,algorithm_7,3.2,ok
instance_611,1.0,algorithm_3,0.44,ok
instance_611,1.0,algorithm_5,0.44,ok
instance_611,1.0,algorithm_8,0.96,ok
instance_611,1.0,algorithm_1,1.52,ok
instance_612,1.0,algorithm_2,632.12,ok
instance_612,1.0,algorithm_6,28800.0,memout
instance_612,1.0,algorithm_4,4826.36,ok
instance_612,1.0,algorithm_7,3.6,ok
instance_612,1.0,algorithm_3,0.6,ok
instance_612,1.0,algorithm_5,0.68,ok
instance_612,1.0,algorithm_8,1.92,ok
instance_612,1.0,algorithm_1,2.0,ok
instance_620,1.0,algorithm_2,672.6,ok
instance_620,1.0,algorithm_6,28800.0,memout
instance_620,1.0,algorithm_4,48.84,ok
instance_620,1.0,algorithm_7,71.8,ok
instance_620,1.0,algorithm_3,291.16,ok
instance_620,1.0,algorithm_5,323.08,ok
instance_620,1.0,algorithm_8,405.12,ok
instance_620,1.0,algorithm_1,353.44,ok
instance_621,1.0,algorithm_2,625.2,ok
instance_621,1.0,algorithm_6,28800.0,memout
instance_621,1.0,algorithm_4,70.36,ok
instance_621,1.0,algorithm_7,89.44,ok
instance_621,1.0,algorithm_3,656.76,ok
instance_621,1.0,algorithm_5,584.8,ok
instance_621,1.0,algorithm_8,373.6,ok
instance_621,1.0,algorithm_1,614.16,ok
instance_622,1.0,algorithm_2,28800.0,memout
instance_622,1.0,algorithm_6,28800.0,memout
instance_622,1.0,algorithm_4,159.68,ok
instance_622,1.0,algorithm_7,0.64,ok
instance_622,1.0,algorithm_3,0.28,ok
instance_622,1.0,algorithm_5,0.48,ok
instance_622,1.0,algorithm_8,0.4,ok
instance_622,1.0,algorithm_1,0.64,ok
instance_623,1.0,algorithm_2,28800.0,memout
instance_623,1.0,algorithm_6,28800.0,memout
instance_623,1.0,algorithm_4,28.8,ok
instance_623,1.0,algorithm_7,1.84,ok
instance_623,1.0,algorithm_3,0.12,ok
instance_623,1.0,algorithm_5,0.32,ok
instance_623,1.0,algorithm_8,0.2,ok
instance_623,1.0,algorithm_1,0.4,ok
instance_624,1.0,algorithm_2,28800.0,memout
instance_624,1.0,algorithm_6,28800.0,memout
instance_624,1.0,algorithm_4,12.2,ok
instance_624,1.0,algorithm_7,4.08,ok
instance_624,1.0,algorithm_3,0.16,ok
instance_624,1.0,algorithm_5,0.8,ok
instance_624,1.0,algorithm_8,1.44,ok
instance_624,1.0,algorithm_1,1.84,ok
instance_627,1.0,algorithm_2,725.36,ok
instance_627,1.0,algorithm_6,28800.0,memout
instance_627,1.0,algorithm_4,28800.0,memout
instance_627,1.0,algorithm_7,64.52,ok
instance_627,1.0,algorithm_3,25.16,ok
instance_627,1.0,algorithm_5,32.72,ok
instance_627,1.0,algorithm_8,7.76,ok
instance_627,1.0,algorithm_1,14.72,ok
instance_628,1.0,algorithm_2,1504.76,ok
instance_628,1.0,algorithm_6,28800.0,memout
instance_628,1.0,algorithm_4,293.0,ok
instance_628,1.0,algorithm_7,715.64,ok
instance_628,1.0,algorithm_3,37.28,ok
instance_628,1.0,algorithm_5,67.6,ok
instance_628,1.0,algorithm_8,26.64,ok
instance_628,1.0,algorithm_1,62.56,ok
instance_629,1.0,algorithm_2,1330.16,ok
instance_629,1.0,algorithm_6,28800.0,memout
instance_629,1.0,algorithm_4,561.2,ok
instance_629,1.0,algorithm_7,961.08,ok
instance_629,1.0,algorithm_3,63.0,ok
instance_629,1.0,algorithm_5,80.88,ok
instance_629,1.0,algorithm_8,31.36,ok
instance_629,1.0,algorithm_1,50.08,ok
instance_630,1.0,algorithm_2,1455.16,ok
instance_630,1.0,algorithm_6,28800.0,memout
instance_630,1.0,algorithm_4,1286.88,ok
instance_630,1.0,algorithm_7,2402.96,ok
instance_630,1.0,algorithm_3,50.64,ok
instance_630,1.0,algorithm_5,81.16,ok
instance_630,1.0,algorithm_8,39.12,ok
instance_630,1.0,algorithm_1,52.0,ok
instance_631,1.0,algorithm_2,28800.0,memout
instance_631,1.0,algorithm_6,28800.0,memout
instance_631,1.0,algorithm_4,39.16,ok
instance_631,1.0,algorithm_7,3.4,ok
instance_631,1.0,algorithm_3,0.16,ok
instance_631,1.0,algorithm_5,0.72,ok
instance_631,1.0,algorithm_8,1.24,ok
instance_631,1.0,algorithm_1,1.12,ok
instance_633,1.0,algorithm_2,14.92,ok
instance_633,1.0,algorithm_6,14.76,ok
instance_633,1.0,algorithm_4,6.8,ok
instance_633,1.0,algorithm_7,1.56,ok
instance_633,1.0,algorithm_3,209.64,ok
instance_633,1.0,algorithm_5,199.72,ok
instance_633,1.0,algorithm_8,146.48,ok
instance_633,1.0,algorithm_1,116.72,ok
instance_634,1.0,algorithm_2,28800.0,memout
instance_634,1.0,algorithm_6,28800.0,memout
instance_634,1.0,algorithm_4,28800.0,memout
instance_634,1.0,algorithm_7,28800.0,timeout
instance_634,1.0,algorithm_3,19.24,ok
instance_634,1.0,algorithm_5,71.56,ok
instance_634,1.0,algorithm_8,29.72,ok
instance_634,1.0,algorithm_1,42.24,ok
instance_635,1.0,algorithm_2,28800.0,memout
instance_635,1.0,algorithm_6,28800.0,memout
instance_635,1.0,algorithm_4,28800.0,memout
instance_635,1.0,algorithm_7,28800.0,timeout
instance_635,1.0,algorithm_3,1107.44,ok
instance_635,1.0,algorithm_5,1150.16,ok
instance_635,1.0,algorithm_8,378.72,ok
instance_635,1.0,algorithm_1,412.56,ok
instance_636,1.0,algorithm_2,1138.4,ok
instance_636,1.0,algorithm_6,1169.72,ok
instance_636,1.0,algorithm_4,33.28,ok
instance_636,1.0,algorithm_7,4.36,ok
instance_636,1.0,algorithm_3,1.56,ok
instance_636,1.0,algorithm_5,6.92,ok
instance_636,1.0,algorithm_8,0.8,ok
instance_636,1.0,algorithm_1,2.8,ok
instance_637,1.0,algorithm_2,28800.0,memout
instance_637,1.0,algorithm_6,28800.0,memout
instance_637,1.0,algorithm_4,28800.0,memout
instance_637,1.0,algorithm_7,28800.0,timeout
instance_637,1.0,algorithm_3,1435.08,ok
instance_637,1.0,algorithm_5,2459.2,ok
instance_637,1.0,algorithm_8,4572.12,ok
instance_637,1.0,algorithm_1,6943.32,ok
instance_638,1.0,algorithm_2,28800.0,memout
instance_638,1.0,algorithm_6,28800.0,memout
instance_638,1.0,algorithm_4,28800.0,memout
instance_638,1.0,algorithm_7,28800.0,timeout
instance_638,1.0,algorithm_3,165.04,ok
instance_638,1.0,algorithm_5,230.6,ok
instance_638,1.0,algorithm_8,77.72,ok
instance_638,1.0,algorithm_1,87.28,ok
instance_639,1.0,algorithm_2,28800.0,memout
instance_639,1.0,algorithm_6,28800.0,memout
instance_639,1.0,algorithm_4,28800.0,memout
instance_639,1.0,algorithm_7,28800.0,timeout
instance_639,1.0,algorithm_3,10504.8,ok
instance_639,1.0,algorithm_5,10963.08,ok
instance_639,1.0,algorithm_8,12782.04,ok
instance_639,1.0,algorithm_1,12136.76,ok
instance_642,1.0,algorithm_2,28800.0,memout
instance_642,1.0,algorithm_6,28800.0,memout
instance_642,1.0,algorithm_4,28800.0,memout
instance_642,1.0,algorithm_7,28800.0,timeout
instance_642,1.0,algorithm_3,247.88,ok
instance_642,1.0,algorithm_5,184.96,ok
instance_642,1.0,algorithm_8,312.64,ok
instance_642,1.0,algorithm_1,210.04,ok
instance_645,1.0,algorithm_2,28800.0,memout
instance_645,1.0,algorithm_6,28800.0,memout
instance_645,1.0,algorithm_4,409.92,ok
instance_645,1.0,algorithm_7,3338.08,ok
instance_645,1.0,algorithm_3,1.28,ok
instance_645,1.0,algorithm_5,10.56,ok
instance_645,1.0,algorithm_8,2.48,ok
instance_645,1.0,algorithm_1,4.12,ok
instance_647,1.0,algorithm_2,28800.0,memout
instance_647,1.0,algorithm_6,28800.0,memout
instance_647,1.0,algorithm_4,28800.0,memout
instance_647,1.0,algorithm_7,28800.0,timeout
instance_647,1.0,algorithm_3,5.28,ok
instance_647,1.0,algorithm_5,13.72,ok
instance_647,1.0,algorithm_8,3.6,ok
instance_647,1.0,algorithm_1,13.08,ok
instance_648,1.0,algorithm_2,28800.0,memout
instance_648,1.0,algorithm_6,28800.0,memout
instance_648,1.0,algorithm_4,28800.0,memout
instance_648,1.0,algorithm_7,28800.0,timeout
instance_648,1.0,algorithm_3,3127.84,ok
instance_648,1.0,algorithm_5,2408.04,ok
instance_648,1.0,algorithm_8,3603.68,ok
instance_648,1.0,algorithm_1,2520.4,ok
instance_650,1.0,algorithm_2,28800.0,memout
instance_650,1.0,algorithm_6,28800.0,memout
instance_650,1.0,algorithm_4,1459.64,ok
instance_650,1.0,algorithm_7,1584.56,ok
instance_650,1.0,algorithm_3,137.32,ok
instance_650,1.0,algorithm_5,139.76,ok
instance_650,1.0,algorithm_8,163.16,ok
instance_650,1.0,algorithm_1,188.36,ok
instance_652,1.0,algorithm_2,28800.0,memout
instance_652,1.0,algorithm_6,28800.0,memout
instance_652,1.0,algorithm_4,1436.72,ok
instance_652,1.0,algorithm_7,2486.72,ok
instance_652,1.0,algorithm_3,585.4,ok
instance_652,1.0,algorithm_5,587.48,ok
instance_652,1.0,algorithm_8,526.44,ok
