@RELATION Oberon

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE predictive_accuracy NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
instance_55,1.0,algorithm_7,0.584027,ok
instance_55,1.0,algorithm_11,0.657238,ok
instance_55,1.0,algorithm_21,0.625624,ok
instance_55,1.0,algorithm_27,0.569052,ok
instance_55,1.0,algorithm_9,0.660566,ok
instance_55,1.0,algorithm_24,0.625624,ok
instance_55,1.0,algorithm_2,0.657238,ok
instance_55,1.0,algorithm_16,0.97005,ok
instance_55,1.0,algorithm_30,0.617304,ok
instance_55,1.0,algorithm_19,0.678869,ok
instance_55,1.0,algorithm_8,0.618968,ok
instance_55,1.0,algorithm_18,0.635607,ok
instance_55,1.0,algorithm_28,0.760399,ok
instance_55,1.0,algorithm_6,0.618968,ok
instance_55,1.0,algorithm_20,0.657238,ok
instance_55,1.0,algorithm_23,0.618968,ok
instance_56,1.0,algorithm_14,0.978339,ok
instance_56,1.0,algorithm_5,0.978339,ok
instance_56,1.0,algorithm_25,0.981949,ok
instance_56,1.0,algorithm_13,0.974729,ok
instance_56,1.0,algorithm_15,0.799639,ok
instance_56,1.0,algorithm_26,0.98917,ok
instance_56,1.0,algorithm_22,0.969314,ok
instance_56,1.0,algorithm_3,0.987365,ok
instance_56,1.0,algorithm_29,0.971119,ok
instance_56,1.0,algorithm_4,0.981949,ok
instance_56,1.0,algorithm_12,0.98917,ok
instance_56,1.0,algorithm_10,0.963899,ok
instance_56,1.0,algorithm_17,0.963899,ok
instance_56,1.0,algorithm_1,0.98917,ok
instance_56,1.0,algorithm_7,0.974729,ok
instance_56,1.0,algorithm_11,0.480144,ok
instance_56,1.0,algorithm_21,0.963899,ok
instance_56,1.0,algorithm_27,0.481949,ok
instance_56,1.0,algorithm_9,0.98917,ok
instance_56,1.0,algorithm_24,0.963899,ok
instance_56,1.0,algorithm_2,0.756318,ok
instance_56,1.0,algorithm_16,0.98917,ok
instance_56,1.0,algorithm_30,0.962094,ok
instance_56,1.0,algorithm_19,0.98917,ok
instance_56,1.0,algorithm_8,0.978339,ok
instance_56,1.0,algorithm_18,0.963899,ok
instance_56,1.0,algorithm_28,0.981949,ok
instance_56,1.0,algorithm_6,0.98917,ok
instance_56,1.0,algorithm_20,0.98917,ok
instance_56,1.0,algorithm_23,0.963899,ok
instance_58,1.0,algorithm_14,0.866667,ok
instance_58,1.0,algorithm_5,0.889899,ok
instance_58,1.0,algorithm_25,0.931313,ok
instance_58,1.0,algorithm_13,0.718182,ok
instance_58,1.0,algorithm_15,0.322222,ok
instance_58,1.0,algorithm_26,0.810101,ok
instance_58,1.0,algorithm_22,0.992929,ok
instance_58,1.0,algorithm_3,0.642424,ok
instance_58,1.0,algorithm_29,0.840404,ok
instance_58,1.0,algorithm_4,0.977778,ok
instance_58,1.0,algorithm_12,0.940404,ok
instance_58,1.0,algorithm_10,0.638384,ok
instance_58,1.0,algorithm_17,0.356566,ok
instance_58,1.0,algorithm_1,0.711111,ok
instance_58,1.0,algorithm_7,0.591919,ok
instance_58,1.0,algorithm_11,0.355556,ok
instance_58,1.0,algorithm_21,0.638384,ok
instance_58,1.0,algorithm_27,0.090909,ok
instance_58,1.0,algorithm_9,0.812121,ok
instance_58,1.0,algorithm_24,0.581818,ok
instance_58,1.0,algorithm_2,0.176768,ok
instance_58,1.0,algorithm_16,0.777778,ok
instance_58,1.0,algorithm_30,0.80303,ok
instance_58,1.0,algorithm_19,0.512121,ok
instance_58,1.0,algorithm_8,0.821212,ok
instance_58,1.0,algorithm_18,0.176768,ok
instance_58,1.0,algorithm_28,0.932323,ok
instance_58,1.0,algorithm_6,0.845455,ok
instance_58,1.0,algorithm_20,0.606061,ok
instance_58,1.0,algorithm_23,0.70303,ok
instance_62,1.0,algorithm_14,0.949302,ok
instance_62,1.0,algorithm_5,0.947897,ok
instance_62,1.0,algorithm_25,0.970284,ok
instance_62,1.0,algorithm_13,0.948399,ok
instance_62,1.0,algorithm_15,0.273467,ok
instance_62,1.0,algorithm_26,0.897701,ok
instance_62,1.0,algorithm_22,0.994478,ok
instance_62,1.0,algorithm_3,0.862363,ok
instance_62,1.0,algorithm_29,0.872704,ok
instance_62,1.0,algorithm_4,0.975304,ok
instance_62,1.0,algorithm_12,0.967674,ok
instance_62,1.0,algorithm_10,0.86417,ok
instance_62,1.0,algorithm_17,0.873707,ok
instance_62,1.0,algorithm_1,0.890774,ok
instance_62,1.0,algorithm_7,0.971489,ok
instance_62,1.0,algorithm_11,0.416524,ok
instance_62,1.0,algorithm_21,0.857544,ok
instance_62,1.0,algorithm_27,0.109828,ok
instance_62,1.0,algorithm_9,0.936251,ok
instance_62,1.0,algorithm_24,0.856741,ok
instance_62,1.0,algorithm_2,0.259211,ok
instance_62,1.0,algorithm_16,0.87953,ok
instance_62,1.0,algorithm_30,0.882341,ok
instance_62,1.0,algorithm_19,0.725228,ok
instance_62,1.0,algorithm_8,0.942777,ok
instance_62,1.0,algorithm_18,0.259311,ok
instance_62,1.0,algorithm_28,0.970786,ok
instance_62,1.0,algorithm_6,0.926212,ok
instance_62,1.0,algorithm_20,0.630459,ok
instance_62,1.0,algorithm_23,0.844694,ok
instance_63,1.0,algorithm_14,0.993333,ok
instance_63,1.0,algorithm_5,0.981667,ok
instance_63,1.0,algorithm_25,0.99,ok
instance_63,1.0,algorithm_13,0.988333,ok
instance_63,1.0,algorithm_15,0.57,ok
instance_63,1.0,algorithm_26,0.918333,ok
instance_63,1.0,algorithm_22,0.971667,ok
instance_63,1.0,algorithm_3,0.881667,ok
instance_63,1.0,algorithm_29,0.905,ok
instance_63,1.0,algorithm_4,0.986667,ok
instance_63,1.0,algorithm_12,0.985,ok
instance_63,1.0,algorithm_10,0.94,ok
instance_63,1.0,algorithm_17,0.873333,ok
instance_63,1.0,algorithm_1,0.86,ok
instance_63,1.0,algorithm_7,0.96,ok
instance_63,1.0,algorithm_11,0.966667,ok
instance_63,1.0,algorithm_21,0.94,ok
instance_63,1.0,algorithm_27,0.166667,ok
instance_63,1.0,algorithm_9,0.92,ok
instance_63,1.0,algorithm_24,0.973333,ok
instance_63,1.0,algorithm_2,0.331667,ok
instance_63,1.0,algorithm_16,0.871667,ok
instance_63,1.0,algorithm_30,0.991667,ok
instance_63,1.0,algorithm_19,0.873333,ok
instance_63,1.0,algorithm_8,0.848333,ok
instance_63,1.0,algorithm_18,0.333333,ok
instance_63,1.0,algorithm_28,0.971667,ok
instance_63,1.0,algorithm_6,0.946667,ok
instance_63,1.0,algorithm_20,0.805,ok
instance_63,1.0,algorithm_23,0.948333,ok
instance_65,1.0,algorithm_14,0.171486,ok
instance_65,1.0,algorithm_5,0.181456,ok
instance_65,1.0,algorithm_25,0.178465,ok
instance_65,1.0,algorithm_13,0.813559,ok
instance_65,1.0,algorithm_15,0.350947,ok
instance_65,1.0,algorithm_26,0.822532,ok
instance_65,1.0,algorithm_22,0.208375,ok
instance_65,1.0,algorithm_3,0.77667,ok
instance_65,1.0,algorithm_29,0.448654,ok
instance_65,1.0,algorithm_4,0.837488,ok
instance_65,1.0,algorithm_12,0.874377,ok
instance_65,1.0,algorithm_10,0.541376,ok
instance_65,1.0,algorithm_17,0.457627,ok
instance_65,1.0,algorithm_1,0.821535,ok
instance_65,1.0,algorithm_7,0.279163,ok
instance_65,1.0,algorithm_11,0.740778,ok
instance_65,1.0,algorithm_21,0.794616,ok
instance_65,1.0,algorithm_27,0.05683,ok
instance_65,1.0,algorithm_9,0.846461,ok
instance_65,1.0,algorithm_24,0.889332,ok
instance_65,1.0,algorithm_2,0.350947,ok
instance_65,1.0,algorithm_16,0.832502,ok
instance_65,1.0,algorithm_30,0.772682,ok
instance_65,1.0,algorithm_19,0.738784,ok
instance_65,1.0,algorithm_8,0.767697,ok
instance_65,1.0,algorithm_18,0.350947,ok
instance_65,1.0,algorithm_28,0.862413,ok
instance_65,1.0,algorithm_6,0.811565,ok
instance_65,1.0,algorithm_20,0.770688,ok
instance_65,1.0,algorithm_23,0.870389,ok
instance_70,1.0,algorithm_14,1.0,ok
instance_70,1.0,algorithm_5,1.0,ok
instance_70,1.0,algorithm_25,1.0,ok
instance_70,1.0,algorithm_13,1.0,ok
instance_70,1.0,algorithm_15,1.0,ok
instance_70,1.0,algorithm_26,1.0,ok
instance_70,1.0,algorithm_22,1.0,ok
instance_70,1.0,algorithm_3,1.0,ok
instance_70,1.0,algorithm_29,0.97,ok
instance_70,1.0,algorithm_4,1.0,ok
instance_70,1.0,algorithm_12,1.0,ok
instance_70,1.0,algorithm_10,1.0,ok
instance_70,1.0,algorithm_17,0.802,ok
instance_70,1.0,algorithm_1,1.0,ok
instance_70,1.0,algorithm_7,1.0,ok
instance_70,1.0,algorithm_11,0.67,ok
instance_70,1.0,algorithm_21,0.718,ok
instance_70,1.0,algorithm_27,0.088,ok
instance_70,1.0,algorithm_9,1.0,ok
instance_70,1.0,algorithm_24,0.926,ok
instance_70,1.0,algorithm_2,0.31,ok
instance_70,1.0,algorithm_16,1.0,ok
instance_70,1.0,algorithm_30,0.778,ok
instance_70,1.0,algorithm_19,0.896,ok
instance_70,1.0,algorithm_8,0.996,ok
instance_70,1.0,algorithm_18,0.31,ok
instance_70,1.0,algorithm_28,1.0,ok
instance_70,1.0,algorithm_6,1.0,ok
instance_70,1.0,algorithm_20,1.0,ok
instance_70,1.0,algorithm_23,1.0,ok
instance_71,1.0,algorithm_14,0.837165,ok
instance_71,1.0,algorithm_5,0.835249,ok
instance_71,1.0,algorithm_25,0.83908,ok
instance_71,1.0,algorithm_13,0.82567,ok
instance_71,1.0,algorithm_15,0.829502,ok
instance_71,1.0,algorithm_26,0.821839,ok
instance_71,1.0,algorithm_22,0.810345,ok
instance_71,1.0,algorithm_3,0.837165,ok
instance_71,1.0,algorithm_29,0.787356,ok
instance_71,1.0,algorithm_4,0.835249,ok
instance_71,1.0,algorithm_12,0.840996,ok
instance_71,1.0,algorithm_10,0.840996,ok
instance_71,1.0,algorithm_17,0.796935,ok
instance_71,1.0,algorithm_1,0.831418,ok
instance_71,1.0,algorithm_7,0.848659,ok
instance_71,1.0,algorithm_11,0.816092,ok
instance_71,1.0,algorithm_21,0.83908,ok
instance_71,1.0,algorithm_27,0.793103,ok
instance_71,1.0,algorithm_9,0.837165,ok
instance_71,1.0,algorithm_24,0.781609,ok
instance_71,1.0,algorithm_2,0.789272,ok
instance_71,1.0,algorithm_16,0.83908,ok
instance_71,1.0,algorithm_30,0.83908,ok
instance_71,1.0,algorithm_19,0.816092,ok
instance_71,1.0,algorithm_8,0.82567,ok
instance_71,1.0,algorithm_18,0.808429,ok
instance_71,1.0,algorithm_28,0.814176,ok
instance_71,1.0,algorithm_6,0.83908,ok
instance_71,1.0,algorithm_20,0.83908,ok
instance_71,1.0,algorithm_23,0.83908,ok
instance_72,1.0,algorithm_14,0.494505,ok
instance_72,1.0,algorithm_5,0.512821,ok
instance_72,1.0,algorithm_25,0.487179,ok
instance_72,1.0,algorithm_13,0.979853,ok
instance_72,1.0,algorithm_15,0.965201,ok
instance_72,1.0,algorithm_26,0.957875,ok
instance_72,1.0,algorithm_22,0.97619,ok
instance_72,1.0,algorithm_3,0.961538,ok
instance_72,1.0,algorithm_29,0.946886,ok
instance_72,1.0,algorithm_4,0.972527,ok
instance_72,1.0,algorithm_12,0.985348,ok
instance_72,1.0,algorithm_10,0.97619,ok
instance_72,1.0,algorithm_17,0.959707,ok
instance_72,1.0,algorithm_1,0.961538,ok
instance_72,1.0,algorithm_7,0.97619,ok
instance_72,1.0,algorithm_11,0.968864,ok
instance_72,1.0,algorithm_21,0.974359,ok
instance_72,1.0,algorithm_27,0.52381,ok
instance_72,1.0,algorithm_9,0.965201,ok
instance_72,1.0,algorithm_24,0.965201,ok
instance_72,1.0,algorithm_2,0.956044,ok
instance_72,1.0,algorithm_16,0.959707,ok
instance_72,1.0,algorithm_30,0.972527,ok
instance_72,1.0,algorithm_19,0.967033,ok
instance_72,1.0,algorithm_8,0.96337,ok
instance_72,1.0,algorithm_18,0.967033,ok
instance_72,1.0,algorithm_28,0.968864,ok
instance_72,1.0,algorithm_6,0.968864,ok
instance_72,1.0,algorithm_20,0.946886,ok
instance_72,1.0,algorithm_23,0.967033,ok
instance_75,1.0,algorithm_14,0.149,ok
instance_75,1.0,algorithm_5,0.147,ok
instance_75,1.0,algorithm_25,0.16,ok
instance_75,1.0,algorithm_13,0.213,ok
instance_75,1.0,algorithm_15,0.234,ok
instance_75,1.0,algorithm_26,0.196,ok
instance_75,1.0,algorithm_22,0.138,ok
instance_75,1.0,algorithm_3,0.237,ok
instance_75,1.0,algorithm_29,0.151,ok
instance_75,1.0,algorithm_4,0.287,ok
instance_75,1.0,algorithm_12,0.264,ok
instance_75,1.0,algorithm_10,0.24,ok
instance_75,1.0,algorithm_17,0.24,ok
instance_75,1.0,algorithm_1,0.278,ok
instance_75,1.0,algorithm_7,0.18,ok
instance_75,1.0,algorithm_11,0.123,ok
instance_75,1.0,algorithm_21,0.192,ok
instance_75,1.0,algorithm_27,0.089,ok
instance_75,1.0,algorithm_9,0.268,ok
instance_75,1.0,algorithm_24,0.28,ok
instance_75,1.0,algorithm_2,0.279,ok
instance_75,1.0,algorithm_16,0.287,ok
instance_75,1.0,algorithm_30,0.192,ok
instance_75,1.0,algorithm_19,0.287,ok
instance_75,1.0,algorithm_8,0.166,ok
instance_75,1.0,algorithm_18,0.285,ok
instance_75,1.0,algorithm_28,0.202,ok
instance_75,1.0,algorithm_6,0.284,ok
instance_75,1.0,algorithm_20,0.285,ok
instance_75,1.0,algorithm_23,0.245,ok
instance_76,1.0,algorithm_14,0.384,ok
instance_76,1.0,algorithm_5,0.408,ok
instance_76,1.0,algorithm_25,0.396,ok
instance_76,1.0,algorithm_13,0.418,ok
instance_76,1.0,algorithm_15,0.414,ok
instance_76,1.0,algorithm_26,0.516,ok
instance_76,1.0,algorithm_22,0.384,ok
instance_76,1.0,algorithm_3,0.546,ok
instance_76,1.0,algorithm_29,0.356,ok
instance_76,1.0,algorithm_4,0.53,ok
instance_76,1.0,algorithm_12,0.474,ok
instance_76,1.0,algorithm_10,0.384,ok
instance_76,1.0,algorithm_17,0.384,ok
instance_76,1.0,algorithm_1,0.496,ok
instance_76,1.0,algorithm_7,0.424,ok
instance_76,1.0,algorithm_11,0.088,ok
instance_76,1.0,algorithm_21,0.378,ok
instance_76,1.0,algorithm_27,0.112,ok
instance_76,1.0,algorithm_9,0.502,ok
instance_76,1.0,algorithm_24,0.378,ok
instance_76,1.0,algorithm_2,0.372,ok
instance_76,1.0,algorithm_16,0.522,ok
instance_76,1.0,algorithm_30,0.378,ok
instance_76,1.0,algorithm_19,0.542,ok
instance_76,1.0,algorithm_8,0.392,ok
instance_76,1.0,algorithm_18,0.362,ok
instance_76,1.0,algorithm_28,0.512,ok
instance_76,1.0,algorithm_6,0.542,ok
instance_76,1.0,algorithm_20,0.402,ok
instance_76,1.0,algorithm_23,0.388,ok
instance_78,1.0,algorithm_14,0.427143,ok
instance_78,1.0,algorithm_5,0.384286,ok
instance_78,1.0,algorithm_25,0.39,ok
instance_78,1.0,algorithm_13,0.421429,ok
instance_78,1.0,algorithm_15,0.462857,ok
instance_78,1.0,algorithm_26,0.511429,ok
instance_78,1.0,algorithm_22,0.364286,ok
instance_78,1.0,algorithm_3,0.52,ok
instance_78,1.0,algorithm_29,0.488571,ok
instance_78,1.0,algorithm_4,0.54,ok
instance_78,1.0,algorithm_12,0.521429,ok
instance_78,1.0,algorithm_10,0.425714,ok
instance_78,1.0,algorithm_17,0.428571,ok
instance_78,1.0,algorithm_1,0.531429,ok
instance_78,1.0,algorithm_7,0.387143,ok
instance_78,1.0,algorithm_11,0.357143,ok
instance_78,1.0,algorithm_21,0.428571,ok
instance_78,1.0,algorithm_27,0.321429,ok
instance_78,1.0,algorithm_9,0.478571,ok
instance_78,1.0,algorithm_24,0.464286,ok
instance_78,1.0,algorithm_2,0.44,ok
instance_78,1.0,algorithm_16,0.56,ok
instance_78,1.0,algorithm_30,0.428571,ok
instance_78,1.0,algorithm_19,0.511429,ok
instance_78,1.0,algorithm_8,0.422857,ok
instance_78,1.0,algorithm_18,0.435714,ok
instance_78,1.0,algorithm_28,0.53,ok
instance_78,1.0,algorithm_6,0.544286,ok
instance_78,1.0,algorithm_20,0.481429,ok
instance_78,1.0,algorithm_23,0.442857,ok
instance_80,1.0,algorithm_14,0.4984,ok
instance_80,1.0,algorithm_5,0.4696,ok
instance_80,1.0,algorithm_25,0.5,ok
instance_80,1.0,algorithm_13,0.566,ok
instance_80,1.0,algorithm_15,0.4556,ok
instance_80,1.0,algorithm_26,0.6912,ok
instance_80,1.0,algorithm_22,0.454,ok
instance_80,1.0,algorithm_3,0.7448,ok
instance_80,1.0,algorithm_29,0.4464,ok
instance_80,1.0,algorithm_4,0.5768,ok
instance_80,1.0,algorithm_12,0.692,ok
instance_80,1.0,algorithm_10,0.5564,ok
instance_80,1.0,algorithm_17,0.5752,ok
instance_80,1.0,algorithm_1,0.6676,ok
instance_80,1.0,algorithm_7,0.5076,ok
instance_80,1.0,algorithm_11,0.4504,ok
instance_80,1.0,algorithm_21,0.554,ok
instance_80,1.0,algorithm_27,0.4524,ok
instance_80,1.0,algorithm_9,0.6852,ok
instance_80,1.0,algorithm_24,0.5756,ok
instance_80,1.0,algorithm_2,0.5336,ok
instance_80,1.0,algorithm_16,0.6196,ok
instance_80,1.0,algorithm_30,0.554,ok
instance_80,1.0,algorithm_19,0.6156,ok
instance_80,1.0,algorithm_8,0.558,ok
instance_80,1.0,algorithm_18,0.5596,ok
instance_80,1.0,algorithm_28,0.6824,ok
instance_80,1.0,algorithm_6,0.7284,ok
instance_80,1.0,algorithm_20,0.6168,ok
instance_80,1.0,algorithm_23,0.6044,ok
instance_82,1.0,algorithm_14,0.973755,ok
instance_82,1.0,algorithm_5,0.973962,ok
instance_82,1.0,algorithm_25,0.969415,ok
instance_82,1.0,algorithm_13,0.946063,ok
instance_82,1.0,algorithm_15,0.945237,ok
instance_82,1.0,algorithm_26,0.980988,ok
instance_82,1.0,algorithm_22,0.953503,ok
instance_82,1.0,algorithm_3,0.979335,ok
instance_82,1.0,algorithm_29,0.976648,ok
instance_82,1.0,algorithm_4,0.984294,ok
instance_82,1.0,algorithm_12,0.983881,ok
instance_82,1.0,algorithm_10,0.955569,ok
instance_82,1.0,algorithm_17,0.946063,ok
instance_82,1.0,algorithm_1,0.984501,ok
instance_82,1.0,algorithm_7,0.949576,ok
instance_82,1.0,algorithm_11,0.946063,ok
instance_82,1.0,algorithm_21,0.893986,ok
instance_82,1.0,algorithm_27,0.944617,ok
instance_82,1.0,algorithm_9,0.983468,ok
instance_82,1.0,algorithm_24,0.946063,ok
instance_82,1.0,algorithm_2,0.946063,ok
instance_82,1.0,algorithm_16,0.978715,ok
instance_82,1.0,algorithm_30,0.893986,ok
instance_82,1.0,algorithm_19,0.976855,ok
instance_82,1.0,algorithm_8,0.967555,ok
instance_82,1.0,algorithm_18,0.950196,ok
instance_82,1.0,algorithm_28,0.985328,ok
instance_82,1.0,algorithm_6,0.982848,ok
instance_82,1.0,algorithm_20,0.960322,ok
instance_82,1.0,algorithm_23,0.958669,ok
instance_86,1.0,algorithm_14,0.006254,ok
instance_86,1.0,algorithm_5,0.006254,ok
instance_86,1.0,algorithm_25,0.717323,ok
instance_86,1.0,algorithm_13,0.796748,ok
instance_86,1.0,algorithm_15,0.036898,ok
instance_86,1.0,algorithm_26,0.50469,ok
instance_86,1.0,algorithm_22,0.806754,ok
instance_86,1.0,algorithm_3,0.414009,ok
instance_86,1.0,algorithm_29,0.427767,ok
instance_86,1.0,algorithm_4,0.834897,ok
instance_86,1.0,algorithm_12,0.802376,ok
instance_86,1.0,algorithm_10,0.779862,ok
instance_86,1.0,algorithm_17,0.106942,ok
instance_86,1.0,algorithm_1,0.481551,ok
instance_86,1.0,algorithm_7,0.74359,ok
instance_86,1.0,algorithm_11,0.624765,ok
instance_86,1.0,algorithm_21,0.747342,ok
instance_86,1.0,algorithm_27,0.009381,ok
instance_86,1.0,algorithm_9,0.590994,ok
instance_86,1.0,algorithm_24,0.711695,ok
instance_86,1.0,algorithm_2,0.018136,ok
instance_86,1.0,algorithm_16,0.49656,ok
instance_86,1.0,algorithm_30,0.747342,ok
instance_86,1.0,algorithm_19,0.370857,ok
instance_86,1.0,algorithm_8,0.756723,ok
instance_86,1.0,algorithm_18,0.012508,ok
instance_86,1.0,algorithm_28,0.72045,ok
instance_86,1.0,algorithm_6,0.676673,ok
instance_86,1.0,algorithm_20,0.247655,ok
instance_86,1.0,algorithm_23,0.705441,ok
instance_87,1.0,algorithm_14,0.863507,ok
instance_87,1.0,algorithm_5,0.865403,ok
instance_87,1.0,algorithm_25,0.858768,ok
instance_87,1.0,algorithm_13,0.851185,ok
instance_87,1.0,algorithm_15,0.762085,ok
instance_87,1.0,algorithm_26,0.822749,ok
instance_87,1.0,algorithm_22,0.835071,ok
instance_87,1.0,algorithm_3,0.830332,ok
instance_87,1.0,algorithm_29,0.799052,ok
instance_87,1.0,algorithm_4,0.87109,ok
instance_87,1.0,algorithm_12,0.865403,ok
instance_87,1.0,algorithm_10,0.731754,ok
instance_87,1.0,algorithm_17,0.663507,ok
instance_87,1.0,algorithm_1,0.827488,ok
instance_87,1.0,algorithm_7,0.855924,ok
instance_87,1.0,algorithm_11,0.667299,ok
instance_87,1.0,algorithm_21,0.759242,ok
instance_87,1.0,algorithm_27,0.65782,ok
instance_87,1.0,algorithm_9,0.84455,ok
instance_87,1.0,algorithm_24,0.811374,ok
instance_87,1.0,algorithm_2,0.724171,ok
instance_87,1.0,algorithm_16,0.829384,ok
instance_87,1.0,algorithm_30,0.76019,ok
instance_87,1.0,algorithm_19,0.835071,ok
instance_87,1.0,algorithm_8,0.866351,ok
instance_87,1.0,algorithm_18,0.802844,ok
instance_87,1.0,algorithm_28,0.85782,ok
instance_87,1.0,algorithm_6,0.856872,ok
instance_87,1.0,algorithm_20,0.849289,ok
instance_87,1.0,algorithm_23,0.825592,ok
instance_88,1.0,algorithm_14,0.87335,ok
instance_88,1.0,algorithm_5,0.858504,ok
instance_88,1.0,algorithm_25,0.891679,ok
instance_88,1.0,algorithm_13,0.712793,ok
instance_88,1.0,algorithm_15,0.757331,ok
instance_88,1.0,algorithm_26,0.996518,ok
instance_88,1.0,algorithm_22,0.88838,ok
instance_88,1.0,algorithm_3,0.992485,ok
instance_88,1.0,algorithm_29,0.97599,ok
instance_88,1.0,algorithm_4,0.995784,ok
instance_88,1.0,algorithm_12,0.981305,ok
instance_88,1.0,algorithm_10,0.524377,ok
instance_88,1.0,algorithm_17,0.599157,ok
instance_88,1.0,algorithm_1,0.987903,ok
instance_88,1.0,algorithm_7,0.836877,ok
instance_88,1.0,algorithm_11,0.804435,ok
instance_88,1.0,algorithm_21,0.52456,ok
instance_88,1.0,algorithm_27,0.404326,ok
instance_88,1.0,algorithm_9,0.995051,ok
instance_88,1.0,algorithm_24,0.881048,ok
instance_88,1.0,algorithm_2,0.69923,ok
instance_88,1.0,algorithm_16,0.993768,ok
instance_88,1.0,algorithm_30,0.52456,ok
instance_88,1.0,algorithm_19,0.98882,ok
instance_88,1.0,algorithm_8,0.70143,ok
instance_88,1.0,algorithm_18,0.699047,ok
instance_88,1.0,algorithm_28,0.998167,ok
instance_88,1.0,algorithm_6,0.994868,ok
instance_88,1.0,algorithm_20,0.903409,ok
instance_88,1.0,algorithm_23,0.987537,ok
instance_89,1.0,algorithm_14,0.879473,ok
instance_89,1.0,algorithm_5,0.85248,ok
instance_89,1.0,algorithm_25,0.91086,ok
instance_89,1.0,algorithm_13,0.937853,ok
instance_89,1.0,algorithm_15,0.194601,ok
instance_89,1.0,algorithm_26,0.762084,ok
instance_89,1.0,algorithm_22,0.917137,ok
instance_89,1.0,algorithm_3,0.730069,ok
instance_89,1.0,algorithm_29,0.669178,ok
instance_89,1.0,algorithm_4,0.937853,ok
instance_89,1.0,algorithm_12,0.908977,ok
instance_89,1.0,algorithm_10,0.814815,ok
instance_89,1.0,algorithm_17,0.947269,ok
instance_89,1.0,algorithm_1,0.73823,ok
instance_89,1.0,algorithm_7,0.903327,ok
instance_89,1.0,algorithm_11,0.166353,ok
instance_89,1.0,algorithm_21,0.860013,ok
instance_89,1.0,algorithm_27,0.102323,ok
instance_89,1.0,algorithm_9,0.817954,ok
instance_89,1.0,algorithm_24,0.854363,ok
instance_89,1.0,algorithm_2,0.19774,ok
instance_89,1.0,algorithm_16,0.756434,ok
instance_89,1.0,algorithm_30,0.884495,ok
instance_89,1.0,algorithm_19,0.68236,ok
instance_89,1.0,algorithm_8,0.847458,ok
instance_89,1.0,algorithm_18,0.19774,ok
instance_89,1.0,algorithm_28,0.888889,ok
instance_89,1.0,algorithm_6,0.799749,ok
instance_89,1.0,algorithm_20,0.605148,ok
instance_89,1.0,algorithm_23,0.824231,ok
instance_90,1.0,algorithm_14,0.999485,ok
instance_90,1.0,algorithm_5,0.999485,ok
instance_90,1.0,algorithm_25,0.999485,ok
instance_90,1.0,algorithm_13,1.0,ok
instance_90,1.0,algorithm_15,0.634724,ok
instance_90,1.0,algorithm_26,1.0,ok
instance_90,1.0,algorithm_22,0.997424,ok
instance_90,1.0,algorithm_3,1.0,ok
instance_90,1.0,algorithm_29,0.940752,ok
instance_90,1.0,algorithm_4,0.994848,ok
instance_90,1.0,algorithm_12,1.0,ok
instance_90,1.0,algorithm_10,0.995878,ok
instance_90,1.0,algorithm_17,0.994848,ok
instance_90,1.0,algorithm_1,1.0,ok
instance_90,1.0,algorithm_7,0.994333,ok
instance_90,1.0,algorithm_11,0.684183,ok
instance_90,1.0,algorithm_21,0.58475,ok
instance_90,1.0,algorithm_27,0.655332,ok
instance_90,1.0,algorithm_9,1.0,ok
instance_90,1.0,algorithm_24,0.930963,ok
instance_90,1.0,algorithm_2,0.653272,ok
instance_90,1.0,algorithm_16,1.0,ok
instance_90,1.0,algorithm_30,0.991242,ok
instance_90,1.0,algorithm_19,1.0,ok
instance_90,1.0,algorithm_8,1.0,ok
instance_90,1.0,algorithm_18,0.853168,ok
instance_90,1.0,algorithm_28,1.0,ok
instance_90,1.0,algorithm_6,1.0,ok
instance_90,1.0,algorithm_20,1.0,ok
instance_90,1.0,algorithm_23,1.0,ok
instance_91,1.0,algorithm_14,1.0,ok
instance_91,1.0,algorithm_5,1.0,ok
instance_91,1.0,algorithm_25,1.0,ok
instance_91,1.0,algorithm_13,1.0,ok
instance_91,1.0,algorithm_15,1.0,ok
instance_91,1.0,algorithm_26,1.0,ok
instance_91,1.0,algorithm_22,1.0,ok
instance_91,1.0,algorithm_3,1.0,ok
instance_91,1.0,algorithm_29,0.999825,ok
instance_91,1.0,algorithm_4,1.0,ok
instance_91,1.0,algorithm_12,1.0,ok
instance_91,1.0,algorithm_10,1.0,ok
instance_91,1.0,algorithm_17,1.0,ok
instance_91,1.0,algorithm_1,1.0,ok
instance_91,1.0,algorithm_7,1.0,ok
instance_91,1.0,algorithm_11,0.998449,ok
instance_91,1.0,algorithm_21,1.0,ok
instance_91,1.0,algorithm_27,0.089382,ok
instance_91,1.0,algorithm_9,1.0,ok
instance_91,1.0,algorithm_24,1.0,ok
instance_91,1.0,algorithm_2,0.12693,ok
instance_91,1.0,algorithm_16,1.0,ok
instance_91,1.0,algorithm_30,1.0,ok
instance_91,1.0,algorithm_19,0.403202,ok
instance_91,1.0,algorithm_8,1.0,ok
instance_91,1.0,algorithm_18,0.12693,ok
instance_91,1.0,algorithm_28,1.0,ok
