@RELATION Svea

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_4 NUMERIC
@ATTRIBUTE step_3 NUMERIC
@ATTRIBUTE step_5 NUMERIC
@ATTRIBUTE step_6 NUMERIC
@ATTRIBUTE step_10 NUMERIC
@ATTRIBUTE step_2 NUMERIC
@ATTRIBUTE step_7 NUMERIC
@ATTRIBUTE step_9 NUMERIC
@ATTRIBUTE step_8 NUMERIC
@ATTRIBUTE step_1 NUMERIC

@DATA
instance_837,4.0,0.16,8.0,8.0,8.04,80.04,2.04,9.08,8.56,0.08,8.44
instance_839,4.0,0.0,8.0,8.0,0.24,0.2,0.0,0.08,10.12,0.0,9.08
instance_842,4.0,0.0,8.0,8.0,0.2,80.04,0.0,0.64,8.44,0.0,8.36
instance_843,4.0,5.84,8.04,8.2,8.28,82.76,11.28,15.72,10.32,0.72,10.44
instance_844,4.0,0.0,7.96,8.0,0.08,0.12,0.0,0.08,9.56,0.0,9.0
instance_845,4.0,0.04,8.0,8.0,2.72,80.04,0.12,1.04,8.44,0.0,8.32
instance_849,4.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0
instance_850,4.0,0.04,8.04,8.0,4.32,80.04,0.52,4.56,8.44,0.04,8.36
instance_851,4.0,0.32,8.0,8.0,8.04,80.04,0.88,4.72,8.92,0.04,8.44
instance_852,4.0,13.48,8.0,8.0,8.04,9.8,9.88,10.0,9.0,0.12,8.64
instance_853,4.0,0.0,0.08,8.0,1.2,80.12,0.16,3.08,8.68,0.0,8.48
instance_855,4.0,0.0,8.0,8.0,0.04,23.64,0.0,0.08,8.44,0.0,7.64
instance_856,4.0,7.76,7.96,8.0,8.04,80.4,3.16,9.96,9.0,0.08,8.72
instance_859,4.0,0.0,7.96,8.0,2.2,11.48,0.08,0.76,9.44,0.04,8.72
instance_860,4.0,0.0,8.0,8.0,0.12,80.88,0.04,1.12,8.24,0.04,8.12
instance_861,4.0,0.04,0.2,8.0,1.32,80.04,0.6,1.8,8.4,0.0,8.28
instance_862,4.0,0.0,7.96,8.0,0.08,80.12,0.04,0.96,8.24,0.0,8.16
instance_864,4.0,0.0,8.0,8.0,2.48,58.72,0.16,0.96,8.88,0.0,8.4
instance_865,4.0,3.52,8.0,8.0,8.04,6.48,1.2,3.92,9.24,0.08,8.4
instance_866,4.0,0.0,8.0,8.0,0.4,0.2,0.0,0.12,9.88,0.0,8.68
instance_867,4.0,12.56,8.0,8.04,8.12,9.68,10.32,9.64,8.88,0.16,8.56
instance_868,4.0,0.04,8.0,8.0,4.52,80.08,0.2,1.56,9.0,0.0,8.4
instance_871,4.0,1.0,8.0,8.04,8.04,4.28,0.6,2.12,9.36,0.0,8.32
instance_874,4.0,0.0,8.0,2.88,0.0,0.0,0.0,0.0,1.8,0.0,1.08
instance_875,4.0,0.2,4.76,8.0,8.04,52.6,1.16,2.2,8.88,0.04,8.36
instance_876,4.0,18.08,8.0,8.0,8.12,80.08,7.36,8.28,8.88,0.2,8.8
instance_878,4.0,94.2,8.04,8.12,8.24,80.24,9.12,15.8,10.28,0.52,10.04
instance_881,4.0,0.0,7.96,8.0,0.04,0.04,0.0,0.0,9.56,0.0,8.4
instance_882,4.0,0.0,8.0,8.0,0.08,80.36,0.0,0.92,8.28,0.0,8.2
instance_883,4.0,0.0,7.96,8.0,0.0,19.6,0.0,0.12,9.0,0.0,7.04
instance_884,4.0,0.08,8.04,8.0,8.04,80.04,0.28,2.52,9.44,0.0,8.44
instance_885,4.0,0.08,8.04,8.0,2.08,80.04,0.44,7.4,8.28,0.04,8.28
instance_888,4.0,0.0,7.96,8.0,0.6,28.56,0.08,1.08,9.12,0.0,8.68
instance_890,4.0,0.0,8.0,8.0,1.88,53.48,0.16,1.2,9.0,0.0,8.44
instance_891,4.0,0.0,7.96,8.0,0.0,19.12,0.0,0.12,8.56,0.0,6.2
instance_892,4.0,0.0,8.0,8.0,0.28,0.16,0.0,0.08,9.16,0.0,8.6
instance_894,4.0,0.0,7.96,8.0,1.0,0.24,0.04,0.16,10.96,0.0,9.08
instance_896,4.0,0.08,8.0,8.0,8.04,80.04,0.32,4.76,10.28,0.04,8.56
instance_898,4.0,186.92,8.04,8.04,8.48,80.32,33.04,20.72,12.16,1.12,12.04
instance_901,4.0,0.0,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0,0.0
instance_902,4.0,0.0,0.0,4.92,0.0,0.04,0.0,0.0,2.52,0.0,2.08
instance_905,4.0,0.0,7.96,8.0,0.16,0.16,0.0,0.08,9.88,0.0,8.88
instance_906,4.0,73.0,8.0,8.08,8.24,39.84,15.56,12.96,9.68,0.32,9.56
instance_907,4.0,3.16,8.0,8.04,8.04,5.64,0.96,3.16,9.04,0.08,8.4
instance_908,4.0,0.0,0.16,8.0,0.12,0.08,0.0,0.04,9.72,0.0,9.0
instance_910,4.0,0.08,7.96,8.0,8.04,80.04,0.32,2.68,9.76,0.0,8.52
instance_914,4.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0
instance_918,4.0,0.04,8.0,8.0,3.44,80.04,0.2,1.0,8.6,0.04,8.4
instance_919,4.0,0.04,8.0,8.0,3.68,82.08,0.2,2.0,9.4,0.0,8.6
instance_920,4.0,0.12,5.12,8.0,8.04,43.68,1.04,1.64,9.24,0.0,8.44
instance_921,4.0,0.0,7.96,3.36,0.0,0.0,0.0,0.0,2.08,0.0,1.24
instance_922,4.0,0.08,8.0,8.0,8.04,80.68,0.44,1.68,8.32,0.04,8.28
instance_925,4.0,6.92,8.0,8.0,8.08,32.56,3.68,6.64,9.16,0.08,8.52
instance_926,4.0,0.0,8.0,8.0,0.08,0.12,0.0,0.04,10.0,0.0,8.76
instance_927,4.0,0.0,8.0,8.0,0.2,1.32,0.0,0.12,9.2,0.0,8.52
instance_929,4.0,2.2,8.04,8.0,8.04,4.44,0.76,2.4,9.64,0.04,8.4
instance_930,4.0,0.0,7.56,8.0,0.64,81.36,0.56,2.96,8.48,0.04,8.2
instance_932,4.0,2.68,8.0,8.0,8.04,80.48,11.96,11.24,8.92,0.16,8.8
instance_933,4.0,0.0,8.0,8.0,0.04,80.04,0.0,0.8,8.2,0.0,8.16
instance_935,4.0,0.12,8.0,8.0,8.04,88.52,1.24,5.48,8.48,0.04,8.4
instance_936,4.0,0.0,8.0,8.0,0.12,0.12,0.0,0.04,10.4,0.0,9.28
instance_937,4.0,1986.92,8.08,11.32,8.52,694.92,950.08,45.32,17.24,2.48,17.6
instance_939,4.0,0.08,8.0,8.0,8.04,80.04,1.24,6.6,8.4,0.0,8.36
instance_940,4.0,0.12,7.96,8.0,8.04,80.08,0.36,0.92,9.96,0.0,8.56
instance_941,4.0,89.96,8.0,8.0,8.48,203.76,68.24,70.32,12.6,0.84,12.56
instance_942,4.0,0.08,8.04,8.0,8.04,8.12,0.12,1.0,9.44,0.04,8.52
instance_943,4.0,2.04,8.04,9.36,8.36,80.36,45.92,32.28,11.52,0.76,11.64
instance_945,4.0,1.16,8.0,8.0,8.04,80.04,3.64,8.32,9.88,0.04,8.44
instance_947,4.0,20.72,8.0,8.0,8.04,80.16,13.64,12.0,9.44,0.24,9.24
instance_948,4.0,1776.64,8.12,8.64,9.28,83.6,232.32,228.08,38.56,5.84,38.4
instance_949,4.0,0.0,8.0,8.0,0.08,0.08,0.0,0.08,9.24,0.0,8.72
instance_950,4.0,31.36,8.0,8.08,8.2,80.2,22.92,13.72,10.12,0.36,10.04
instance_952,4.0,0.12,8.0,8.0,8.04,6.92,0.12,0.92,9.4,0.0,8.64
instance_953,4.0,0.0,8.0,8.0,0.08,80.64,0.04,0.8,8.24,0.0,8.2
instance_956,4.0,0.04,8.0,8.0,2.08,80.04,0.12,0.88,8.88,0.0,8.48
instance_957,4.0,8.48,8.0,8.24,8.08,9.32,1.84,5.4,9.0,0.08,8.52
instance_958,4.0,11.92,8.04,8.2,8.36,83.64,22.68,31.96,11.96,0.84,12.12
instance_959,4.0,0.16,8.0,8.0,8.04,1.12,0.16,0.52,9.2,0.0,8.24
instance_960,4.0,0.04,8.0,8.0,2.52,0.4,0.12,0.8,8.88,0.0,8.48
instance_961,4.0,1.36,8.0,8.0,8.04,3.4,0.6,2.0,9.48,0.04,8.44
instance_962,4.0,0.64,8.0,8.0,8.04,11.36,1.32,1.56,9.44,0.0,8.36
instance_964,4.0,0.0,7.96,8.0,0.2,1.16,0.0,0.36,8.56,0.0,8.4
instance_965,4.0,0.04,8.0,8.0,1.48,80.04,0.2,5.76,8.24,0.0,8.24
instance_966,4.0,251.16,8.0,8.24,8.16,80.28,33.6,17.12,11.32,0.64,11.52
instance_967,4.0,3.52,8.04,8.08,8.12,80.84,33.24,47.08,10.4,0.36,10.36
instance_968,4.0,1.6,8.0,8.04,8.04,3.76,0.64,1.84,9.36,0.04,8.36
instance_969,4.0,0.0,8.0,8.0,0.08,80.28,0.0,0.88,8.12,0.0,8.2
instance_970,4.0,2.96,8.04,8.0,8.04,3.04,1.28,4.68,9.48,0.04,8.4
instance_971,4.0,0.04,8.04,8.0,1.48,3.8,0.0,0.36,9.68,0.0,8.64
instance_972,4.0,145.44,8.04,8.0,8.36,81.04,530.84,38.32,11.76,0.68,11.52
instance_973,4.0,1.88,8.0,8.0,8.08,87.64,22.36,12.16,9.88,0.36,9.88
instance_974,4.0,0.0,8.04,8.0,0.08,80.12,0.0,0.84,8.16,0.0,8.12
instance_976,4.0,0.08,8.04,8.0,8.04,1.88,0.32,0.48,10.32,0.0,8.52
instance_977,4.0,0.0,7.96,2.48,0.0,0.0,0.0,0.0,1.48,0.0,0.92
instance_978,4.0,0.16,8.0,8.0,8.04,1.12,0.16,0.56,10.52,0.0,8.52
instance_979,4.0,0.24,8.0,8.0,8.04,80.56,2.12,4.28,8.48,0.04,8.4
instance_981,4.0,0.0,8.0,8.0,0.2,0.12,0.0,0.04,9.8,0.0,8.8
instance_983,4.0,0.04,8.04,8.0,3.08,81.8,0.16,2.08,9.6,0.0,8.76
instance_986,4.0,0.08,8.0,8.0,8.04,80.04,0.36,0.92,9.96,0.04,8.6
instance_987,4.0,0.04,8.04,8.0,5.44,81.08,0.6,1.52,8.36,0.04,8.32
instance_988,4.0,0.12,8.04,8.0,8.04,80.08,0.4,2.68,8.92,0.0,8.44
instance_989,4.0,0.04,8.0,8.0,0.72,80.88,0.12,2.64,8.28,0.0,8.24
instance_993,4.0,0.08,8.0,8.0,8.04,0.52,0.24,0.48,9.96,0.0,8.48
instance_995,4.0,0.08,8.0,8.0,3.4,3.8,0.24,0.4,9.88,0.0,8.72
instance_996,4.0,0.0,8.0,8.0,2.8,80.04,0.12,1.08,8.6,0.04,8.32
instance_997,4.0,1.04,8.0,8.0,8.04,80.04,3.4,5.96,9.2,0.04,8.44
instance_998,4.0,0.68,8.04,8.0,8.04,2.4,0.44,1.16,9.12,0.0,8.2
instance_1001,4.0,0.0,8.0,8.0,0.68,0.12,9.72,0.08,10.16,0.0,9.4
instance_1002,4.0,1.88,7.96,8.08,8.04,4.76,0.8,2.76,9.12,0.04,8.32
instance_1003,4.0,0.08,8.04,8.0,7.08,80.04,0.2,1.6,8.68,0.0,8.44
instance_1005,4.0,0.0,8.0,8.0,0.0,0.2,0.0,0.04,6.4,0.0,4.28
instance_1007,4.0,0.44,8.0,8.0,8.04,80.04,1.88,4.12,9.32,0.0,8.52
instance_1009,4.0,0.04,8.0,8.0,0.72,80.08,0.12,3.56,8.2,0.0,8.24
instance_1011,4.0,0.32,8.0,8.0,8.04,29.04,0.72,0.96,9.6,0.0,8.36
instance_1013,4.0,0.52,8.0,8.0,8.04,80.04,2.6,4.2,9.32,0.04,8.36
instance_1014,4.0,0.04,8.0,8.0,1.2,81.16,0.2,1.88,8.24,0.0,8.24
instance_1018,4.0,16.8,8.0,8.0,8.2,80.08,15.4,12.72,9.76,0.24,9.6
instance_1020,4.0,0.0,0.04,8.0,0.28,17.36,0.04,0.72,8.44,0.0,8.4
instance_1021,4.0,0.0,8.0,8.0,0.0,19.16,0.0,0.12,8.84,0.0,6.32
instance_1022,4.0,0.0,8.0,8.0,0.08,1.64,0.0,0.2,8.92,0.0,8.76
instance_1023,4.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0
instance_1025,4.0,0.0,7.96,8.0,0.04,0.0,0.0,0.0,10.12,0.0,8.4
instance_1026,4.0,1.8,8.0,8.04,8.04,4.64,0.76,2.44,9.4,0.08,8.36
instance_1027,4.0,179.6,8.0,8.08,8.12,66.8,16.96,14.8,10.08,0.44,10.16
instance_1028,4.0,1.44,0.6,8.0,8.04,20.76,3.12,5.28,8.84,0.04,8.36
instance_1029,4.0,0.0,8.0,8.0,0.04,19.36,0.0,0.08,8.64,0.0,6.72
instance_1030,4.0,0.04,8.0,8.0,0.64,80.52,0.12,2.72,8.2,0.0,8.2
instance_1032,4.0,0.0,8.0,8.0,0.04,17.6,0.0,0.08,8.32,0.0,5.32
instance_1034,4.0,0.04,7.96,8.0,1.44,0.2,0.04,0.16,10.48,0.0,8.84
instance_1035,4.0,0.0,8.0,2.96,0.0,0.0,0.0,0.0,1.96,0.0,1.12
instance_1036,4.0,0.0,8.0,8.0,0.08,3.16,0.0,0.2,9.2,0.0,8.92
instance_1037,4.0,0.08,8.04,8.0,8.04,80.64,0.72,2.44,8.44,0.04,8.44
instance_1038,4.0,0.0,8.0,8.0,0.2,0.12,0.0,0.04,9.12,0.0,8.64
instance_1039,4.0,0.0,7.96,8.0,0.0,20.64,0.0,0.12,8.56,0.0,6.52
instance_1040,4.0,7.76,8.0,8.0,8.08,80.08,9.4,10.48,9.6,0.16,8.96
instance_1041,4.0,0.0,7.96,5.56,0.04,0.08,0.0,0.04,8.68,0.0,5.16
instance_1043,4.0,7.6,7.96,8.0,8.04,80.08,9.56,10.32,9.32,0.16,9.0
instance_1044,4.0,0.0,8.0,8.0,0.76,80.04,0.12,3.24,8.36,0.04,8.32
instance_1045,4.0,0.0,7.96,8.0,0.12,0.12,0.0,0.04,9.68,0.0,8.8
instance_1046,4.0,28.92,8.0,8.0,8.08,22.4,16.88,11.08,9.28,0.24,8.96
instance_1047,4.0,908.16,8.04,11.08,10.64,365.76,331.84,176.4,32.2,4.96,32.52
instance_1048,4.0,0.0,8.0,8.0,0.04,0.2,0.0,0.04,6.68,0.0,4.6
instance_1049,4.0,0.0,8.0,8.0,0.2,80.96,0.04,1.28,8.28,0.04,8.2
instance_1051,4.0,0.12,8.04,8.0,8.04,84.4,0.92,2.6,8.48,0.08,8.44
instance_1053,4.0,26.12,8.0,8.08,8.16,81.2,246.48,16.52,10.6,0.48,10.96
instance_1054,4.0,0.0,0.04,8.0,0.04,17.64,0.0,0.08,8.52,0.0,5.8
instance_1056,4.0,0.0,7.96,8.0,0.12,0.08,0.0,0.08,9.96,0.0,8.96
instance_1057,4.0,2.12,8.04,8.0,8.04,80.08,5.52,9.64,8.76,0.08,8.64
instance_1058,4.0,0.0,7.96,8.0,0.16,0.16,0.0,0.08,10.4,0.0,9.0
instance_1059,4.0,1.76,8.0,8.0,8.04,9.2,3.2,5.48,9.12,0.0,8.32
instance_1060,4.0,0.0,8.0,8.0,1.84,80.04,0.08,0.8,8.8,0.0,8.44
instance_1061,4.0,0.2,8.0,8.0,8.04,80.04,1.68,8.8,8.8,0.04,8.4
instance_1065,4.0,4.2,8.04,8.0,8.04,22.08,3.0,5.04,8.84,0.08,8.52
instance_1066,4.0,17.28,8.04,8.0,8.08,80.08,14.52,12.04,9.4,0.24,9.36
instance_1067,4.0,0.04,7.8,8.0,0.72,0.12,0.52,0.08,11.56,0.0,9.56
instance_1068,4.0,1.68,8.0,8.0,8.04,80.08,4.04,8.4,9.4,0.08,8.6
instance_1070,4.0,0.0,8.0,8.0,0.08,80.52,0.0,0.76,8.32,0.0,8.2
instance_1071,4.0,0.0,8.0,8.0,0.12,0.12,0.0,0.08,10.44,0.0,9.28
instance_1074,4.0,0.04,8.04,8.0,5.12,80.36,0.72,5.16,8.32,0.04,8.32
instance_1075,4.0,0.0,8.0,8.0,0.16,0.76,0.0,0.28,9.0,0.0,8.52
instance_1078,4.0,0.04,8.04,8.0,1.44,82.08,0.2,1.76,8.4,0.0,8.28
instance_1081,4.0,0.04,8.04,8.0,1.32,80.04,0.2,1.88,8.4,0.0,8.28
instance_1082,4.0,10.4,8.04,8.0,8.08,80.08,13.56,11.16,9.36,0.16,9.28
instance_1084,4.0,0.0,7.64,8.0,0.56,0.12,0.32,0.08,12.2,0.0,9.44
instance_1085,4.0,1.0,8.0,8.0,8.04,3.12,0.52,1.72,8.88,0.04,8.36
instance_1087,4.0,70.76,8.04,8.16,8.08,80.16,16.88,12.6,9.88,0.36,9.96
instance_1088,4.0,0.0,7.96,8.0,1.8,31.28,0.2,0.8,9.0,0.0,8.32
instance_1089,4.0,0.0,8.0,8.0,0.16,0.12,0.0,0.04,9.64,0.0,8.76
instance_1091,4.0,0.04,8.0,8.0,2.92,80.88,0.16,1.96,9.76,0.0,8.76
instance_1093,4.0,7.04,8.04,8.0,8.08,32.28,4.48,7.04,9.4,0.08,8.6
instance_1094,4.0,573.92,8.04,15.2,8.52,82.32,108.52,108.8,23.96,2.8,23.96
instance_1097,4.0,0.0,3.08,8.0,0.84,17.68,0.44,0.64,9.12,0.04,8.64
instance_1098,4.0,0.08,8.0,8.0,6.92,8.96,0.44,0.92,9.24,0.0,8.48
instance_1099,4.0,7.96,8.0,8.04,8.04,37.24,3.8,7.04,9.52,0.08,8.68
instance_1100,4.0,0.08,7.96,8.0,7.88,80.04,0.92,8.08,8.36,0.0,8.36
instance_1102,4.0,0.08,8.0,8.0,5.68,7.32,0.56,0.8,9.76,0.0,8.68
instance_1103,4.0,0.04,8.0,8.0,6.88,80.04,0.2,1.64,8.76,0.04,8.36
instance_1104,4.0,0.04,8.0,8.0,2.72,80.04,0.12,1.0,8.8,0.0,8.36
instance_1105,4.0,0.0,8.0,8.0,0.04,0.08,0.0,0.04,10.52,0.0,9.16
instance_1108,4.0,3.12,8.0,8.04,8.04,5.48,1.0,2.92,8.96,0.04,8.36
instance_1109,4.0,11.72,8.04,8.2,8.08,10.92,2.16,6.28,8.88,0.12,8.56
instance_1111,4.0,0.0,8.0,8.0,0.16,2.96,0.0,0.32,9.76,0.0,9.12
instance_1112,4.0,0.0,7.96,8.0,0.08,32.04,0.0,0.12,8.76,0.0,8.64
instance_1113,4.0,424.16,8.04,8.32,8.28,130.16,156.92,17.6,11.68,0.68,11.88
instance_1116,4.0,0.0,8.0,8.0,0.24,0.16,0.0,0.08,10.36,0.0,9.0
instance_1117,4.0,0.76,8.0,8.0,8.04,80.08,2.92,6.44,9.08,0.04,8.44
instance_1118,4.0,0.0,8.0,8.0,0.12,80.28,0.08,1.0,8.28,0.0,8.2
instance_1121,4.0,0.04,8.0,8.0,2.72,0.28,0.04,0.24,10.68,0.0,8.92
instance_1122,4.0,0.0,8.0,8.0,0.08,0.08,0.0,0.04,10.6,0.0,9.24
instance_1126,4.0,0.2,7.96,8.04,8.04,96.92,2.56,10.68,8.6,0.08,8.6
instance_1127,4.0,4.4,8.04,8.16,8.12,83.0,42.16,56.0,11.0,0.44,10.96
instance_1128,4.0,0.0,7.96,4.92,0.0,0.0,0.0,0.0,1.6,0.0,1.08
instance_1129,4.0,0.0,8.0,3.76,0.0,0.0,0.0,0.0,2.28,0.0,1.28
instance_1130,4.0,1.16,1.96,8.0,8.04,17.16,3.8,4.12,9.6,0.04,8.48
instance_1131,4.0,0.04,8.04,8.0,5.72,80.24,0.44,0.76,10.12,0.04,8.52
instance_1132,4.0,1591.4,8.16,10.56,8.64,82.2,73.48,162.64,28.56,5.44,27.84
instance_1133,4.0,1.08,8.0,8.0,8.04,3.4,0.64,1.92,9.24,0.04,8.32
instance_1134,4.0,787.6,8.04,8.8,8.24,80.48,973.68,88.56,15.96,1.36,15.88
instance_1135,4.0,37.56,8.0,8.08,8.36,30.04,22.56,12.44,9.36,0.36,9.24
instance_1136,4.0,2.88,8.0,8.04,8.04,80.08,5.76,9.64,9.2,0.12,8.68
instance_1138,4.0,0.0,7.96,8.0,0.28,0.16,0.0,0.08,9.12,0.0,8.6
instance_1139,4.0,0.0,8.0,8.0,0.12,3.2,0.0,0.16,9.68,0.0,9.08
instance_1140,4.0,1.36,8.0,8.04,8.04,3.44,0.6,1.8,9.92,0.04,8.28
instance_1141,4.0,0.04,8.0,8.0,4.24,81.64,0.96,8.36,8.44,0.0,8.2
instance_1143,4.0,0.0,8.0,8.0,3.48,80.04,0.12,1.2,8.52,0.04,8.28
instance_1145,4.0,1.0,0.96,8.0,8.04,80.76,1.52,3.76,9.16,0.0,8.32
instance_1146,4.0,0.0,8.0,8.0,1.0,0.2,0.04,0.16,9.8,0.0,8.84
instance_1147,4.0,0.16,8.0,8.0,8.04,81.44,1.48,9.04,8.44,0.04,8.36
instance_1148,4.0,0.36,8.0,8.0,8.04,80.04,2.12,3.64,9.04,0.08,8.48
instance_1149,4.0,0.04,8.04,8.0,0.68,80.08,0.08,3.24,8.28,0.0,8.24
instance_1150,4.0,0.0,8.0,8.0,0.4,0.24,0.0,0.08,9.76,0.0,8.8
instance_1154,4.0,0.0,8.0,8.0,0.04,23.32,0.0,0.08,8.64,0.0,7.4
instance_1158,4.0,0.0,7.96,8.0,0.04,0.0,0.0,0.0,9.92,0.0,7.24
instance_1159,4.0,3.48,8.0,8.0,8.04,80.08,4.08,9.76,9.56,0.12,8.56
instance_1162,4.0,0.0,7.96,8.0,0.04,27.24,0.0,0.12,8.68,0.0,8.52
instance_1164,4.0,0.16,8.0,8.0,8.04,1.12,0.16,0.52,9.64,0.0,8.44
instance_1165,4.0,0.0,8.0,8.0,0.08,80.12,0.0,1.04,8.32,0.0,8.24
instance_1167,4.0,1.4,8.0,8.48,8.12,84.6,22.76,22.56,10.64,0.48,10.64
instance_1169,4.0,1.88,8.0,8.04,8.04,4.0,0.88,2.16,9.88,0.08,8.36
instance_1170,4.0,1.8,8.04,8.0,8.04,9.64,3.16,5.2,8.64,0.04,8.32
instance_1172,4.0,9.32,8.0,8.0,8.08,80.2,10.28,10.76,9.4,0.12,9.08
instance_1175,4.0,0.12,7.96,8.0,8.04,80.04,0.6,1.8,8.48,0.12,8.36
instance_1176,4.0,0.0,7.96,8.0,0.04,0.04,0.0,0.04,10.04,0.0,9.08
instance_1179,4.0,0.12,8.0,8.0,8.04,80.04,1.36,8.92,8.36,0.04,8.32
instance_1180,4.0,0.0,8.0,8.0,0.2,0.12,0.0,0.04,9.92,0.0,8.8
instance_1181,4.0,2.24,8.04,8.04,8.04,4.84,0.76,2.4,9.08,0.04,8.36
instance_1183,4.0,0.0,7.96,8.0,0.04,32.12,0.0,0.16,8.44,0.0,8.44
instance_1184,4.0,0.16,7.96,8.0,8.04,81.44,1.4,8.8,8.48,0.04,8.4
instance_1186,4.0,5.04,7.96,8.0,8.08,80.04,7.16,10.08,9.4,0.08,8.76
instance_1187,4.0,0.0,8.04,8.0,0.08,80.24,0.0,0.4,8.48,0.0,8.36
instance_1188,4.0,0.16,8.0,8.0,8.04,56.72,1.16,2.08,8.68,0.0,8.32
instance_1190,4.0,3.88,8.0,8.0,8.04,19.84,2.88,4.92,9.28,0.08,10.92
instance_1191,4.0,0.0,1.56,8.0,1.04,80.08,0.36,1.56,8.24,0.0,8.2
instance_1192,4.0,0.04,7.96,8.0,3.4,5.8,0.68,0.68,9.2,0.04,8.56
instance_1194,4.0,5.84,8.0,8.0,8.04,80.04,7.88,10.12,9.44,0.08,8.88
instance_1196,4.0,0.16,8.04,8.0,8.04,80.04,2.8,9.32,8.48,0.12,8.44
instance_1197,4.0,0.16,8.0,8.0,8.04,6.48,0.28,0.76,11.4,0.0,8.68
instance_1198,4.0,0.04,8.0,8.0,0.44,80.72,0.12,2.32,8.24,0.0,8.16
instance_1199,4.0,0.4,8.0,8.0,8.04,80.04,2.16,2.28,8.8,0.04,8.32
instance_1201,4.0,3.76,7.96,8.0,8.08,84.24,4.44,12.56,8.76,0.08,8.48
instance_1202,4.0,0.16,8.0,8.0,8.04,1.12,0.16,0.56,9.84,0.0,8.4
instance_1203,4.0,0.04,8.0,8.0,4.28,80.04,0.36,2.36,8.36,0.0,8.36
instance_1204,4.0,0.0,7.96,8.0,0.24,0.16,0.0,0.04,10.6,0.0,9.04
instance_1205,4.0,0.0,0.0,0.0,0.0,0.0,17.24,0.0,0.0,0.0,0.0
instance_1206,4.0,0.0,7.96,4.04,0.0,0.0,0.0,0.0,2.36,0.0,1.36
instance_1207,4.0,0.0,0.0,0.0,0.0,0.0,13.48,0.0,0.0,0.0,0.0
instance_1209,4.0,0.0,8.0,8.0,0.2,0.12,0.0,0.08,9.6,0.0,8.72
instance_1210,4.0,76.2,8.08,9.32,8.48,88.64,86.32,153.56,23.36,3.16,23.88
instance_1212,4.0,74.36,8.08,9.68,8.36,143.16,73.28,145.68,23.68,2.76,23.96
instance_1213,4.0,0.0,7.96,5.44,0.0,0.04,0.0,0.04,6.08,0.0,3.56
instance_1218,4.0,0.0,7.96,4.68,0.0,0.04,0.0,0.04,5.04,0.0,2.92
instance_1219,4.0,2.08,8.0,8.0,8.04,80.04,9.96,6.52,9.44,0.04,8.68
instance_1220,4.0,10.28,8.0,8.0,8.16,80.2,6.76,14.72,11.16,0.48,10.76
instance_1221,4.0,0.72,8.0,8.0,8.04,80.04,2.76,3.12,9.36,0.04,8.4
instance_1222,4.0,0.08,8.0,8.0,8.04,54.6,0.76,4.76,8.52,0.0,8.4
instance_1223,4.0,0.88,8.0,8.04,8.04,83.32,10.2,10.8,9.24,0.24,9.12
instance_1224,4.0,0.12,8.04,8.0,8.04,84.84,1.24,3.68,8.72,0.12,8.56
instance_1226,4.0,0.08,8.0,8.0,8.04,86.4,1.0,5.08,8.56,0.0,8.4
instance_1227,4.0,0.0,8.0,8.0,0.16,0.12,0.0,0.04,9.68,0.0,8.84
instance_1228,4.0,0.04,8.04,8.0,1.48,80.04,0.08,0.76,8.64,0.0,8.32
instance_1229,4.0,11.68,8.0,8.04,8.04,11.96,8.68,9.04,8.96,0.12,8.56
instance_1233,4.0,0.0,1.44,8.0,0.08,20.48,0.0,0.2,6.36,0.0,7.4
instance_1234,4.0,0.0,8.0,5.64,0.0,0.0,0.0,0.04,6.76,0.0,4.12
instance_1236,4.0,15.0,8.0,8.12,8.16,13.04,2.72,8.0,9.0,0.2,8.64
instance_1237,4.0,0.04,8.0,8.0,3.28,83.16,0.2,2.48,9.76,0.0,8.68
instance_1238,4.0,0.0,7.96,3.72,0.0,0.0,0.0,0.0,2.48,0.0,1.48
instance_1239,4.0,0.36,8.0,8.0,8.04,1.84,0.28,1.04,9.88,0.04,8.4
instance_1240,4.0,0.08,8.0,8.0,6.84,51.36,0.24,1.4,9.48,0.0,8.6
instance_1242,4.0,6.96,8.0,8.0,8.04,31.92,3.84,6.64,9.2,0.08,8.64
instance_1243,4.0,0.0,8.0,8.0,0.16,80.72,0.08,1.32,8.28,0.0,8.16
instance_1244,4.0,0.0,8.0,8.0,0.32,0.2,0.0,0.08,10.4,0.0,9.0
instance_1248,4.0,0.08,8.04,8.0,5.16,10.56,0.28,0.48,9.12,0.0,8.44
instance_1249,4.0,3.6,8.04,8.12,8.08,81.72,7.56,12.4,9.72,0.28,9.72
instance_1252,4.0,0.36,8.0,8.0,8.04,1.68,0.28,0.88,10.36,0.0,8.4
instance_1255,4.0,0.0,7.96,8.0,0.16,0.16,0.0,0.04,9.2,0.0,8.6
instance_1256,4.0,0.0,7.96,8.0,0.12,40.96,0.0,0.16,8.64,0.0,8.48
