@RELATION Svea

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_4 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_3 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_5 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_6 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_10 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_2 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_7 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_9 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_8 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_1 {ok, timeout, memout, presolved, crash, other, unknown}

@DATA
instance_1030,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1032,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1034,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1035,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1036,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1037,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1038,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1039,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1040,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1041,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1043,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1044,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1045,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1046,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1047,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1048,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1049,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1051,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1053,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1054,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1056,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1057,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1058,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1059,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1060,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1061,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1065,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1066,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1067,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1068,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1070,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1071,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1074,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1075,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1078,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1081,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1082,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1084,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1085,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1087,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1088,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1089,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1091,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1093,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1094,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1097,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1098,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1099,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1100,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1102,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1103,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1104,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1105,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1108,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1109,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1111,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1112,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1113,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1116,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1117,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1118,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1121,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1122,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1126,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1127,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1128,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1129,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1130,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1131,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1132,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1133,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1134,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1135,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1136,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1138,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1139,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1140,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1141,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1143,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1145,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1146,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1147,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1148,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1149,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1150,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1154,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1158,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1159,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1162,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1164,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1165,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1167,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1169,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1170,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1172,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1175,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1176,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1179,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1180,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1181,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1183,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1184,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1186,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1187,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1188,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1190,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1191,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1192,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1194,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1196,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1197,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1198,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1199,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1201,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1202,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1203,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1204,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1205,1.0,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved
instance_1206,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1207,1.0,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved
instance_1209,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1210,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1212,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1213,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1218,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1219,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1220,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1221,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1222,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1223,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1224,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1226,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1227,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1228,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1229,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1233,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1234,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1236,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1237,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1238,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1239,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1240,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1242,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1243,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1244,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1248,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1249,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1252,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1255,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1256,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1259,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1260,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1262,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1263,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1264,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1266,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1267,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1269,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1270,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1271,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1272,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1275,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1276,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1277,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1278,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1280,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1281,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1283,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1285,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1286,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1288,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1289,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1291,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1292,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1293,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1294,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1298,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1300,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1301,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1302,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1306,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1307,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1308,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1309,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1310,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1311,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1312,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1313,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1314,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1317,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1319,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1320,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1324,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1325,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1326,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1327,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1328,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1329,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1330,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1331,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1334,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1335,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1336,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1337,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1339,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1341,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1342,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1343,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1345,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1346,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1347,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1349,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1350,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1351,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1352,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1353,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1355,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1357,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1358,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1359,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1362,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1364,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1365,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1366,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1367,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1368,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1369,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1370,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1372,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1373,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1374,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1375,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1376,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1377,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1378,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1385,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1386,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1387,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1388,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1390,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1391,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1394,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1395,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1397,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1398,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1400,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1402,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1403,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1404,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1405,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1406,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1407,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1408,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1409,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1410,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1412,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1417,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1418,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1419,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1421,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1423,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1424,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1426,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1428,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1429,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1430,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1431,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1432,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1434,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1436,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1437,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1438,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1439,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1440,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1441,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1443,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1444,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1445,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1447,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1451,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1454,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1455,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1457,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1458,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1459,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1461,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1463,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1464,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1465,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1466,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1467,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1469,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1470,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1471,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1473,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1475,1.0,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved
instance_1476,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1477,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1478,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1479,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1480,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1481,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1482,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1484,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1486,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1487,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1488,1.0,presolved,presolved,presolved,presolved,ok,presolved,presolved,presolved,presolved,presolved
instance_1491,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1492,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1494,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1495,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1496,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1497,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1498,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1501,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1502,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1507,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1509,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1510,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1512,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1513,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1514,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1516,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1517,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1519,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1522,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1524,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1525,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1526,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1527,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1529,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1531,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1533,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1535,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1536,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1539,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1541,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
