@RELATION Svea

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE feature_50 NUMERIC
@ATTRIBUTE feature_51 NUMERIC
@ATTRIBUTE feature_52 NUMERIC
@ATTRIBUTE feature_53 NUMERIC
@ATTRIBUTE feature_54 NUMERIC
@ATTRIBUTE feature_55 NUMERIC
@ATTRIBUTE feature_81 NUMERIC
@ATTRIBUTE feature_82 NUMERIC
@ATTRIBUTE feature_83 NUMERIC
@ATTRIBUTE feature_84 NUMERIC
@ATTRIBUTE feature_85 NUMERIC
@ATTRIBUTE feature_86 NUMERIC
@ATTRIBUTE feature_87 NUMERIC
@ATTRIBUTE feature_88 NUMERIC
@ATTRIBUTE feature_89 NUMERIC
@ATTRIBUTE feature_90 NUMERIC
@ATTRIBUTE feature_91 NUMERIC
@ATTRIBUTE feature_92 NUMERIC
@ATTRIBUTE feature_93 NUMERIC
@ATTRIBUTE feature_94 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE feature_41 NUMERIC
@ATTRIBUTE feature_42 NUMERIC
@ATTRIBUTE feature_43 NUMERIC
@ATTRIBUTE feature_44 NUMERIC
@ATTRIBUTE feature_45 NUMERIC
@ATTRIBUTE feature_46 NUMERIC
@ATTRIBUTE feature_47 NUMERIC
@ATTRIBUTE feature_48 NUMERIC
@ATTRIBUTE feature_49 NUMERIC
@ATTRIBUTE feature_106 NUMERIC
@ATTRIBUTE feature_107 NUMERIC
@ATTRIBUTE feature_108 NUMERIC
@ATTRIBUTE feature_109 NUMERIC
@ATTRIBUTE feature_110 NUMERIC
@ATTRIBUTE feature_111 NUMERIC
@ATTRIBUTE feature_112 NUMERIC
@ATTRIBUTE feature_113 NUMERIC
@ATTRIBUTE feature_114 NUMERIC
@ATTRIBUTE feature_115 NUMERIC
@ATTRIBUTE feature_58 NUMERIC
@ATTRIBUTE feature_59 NUMERIC
@ATTRIBUTE feature_60 NUMERIC
@ATTRIBUTE feature_61 NUMERIC
@ATTRIBUTE feature_62 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_63 NUMERIC
@ATTRIBUTE feature_64 NUMERIC
@ATTRIBUTE feature_65 NUMERIC
@ATTRIBUTE feature_66 NUMERIC
@ATTRIBUTE feature_67 NUMERIC
@ATTRIBUTE feature_68 NUMERIC
@ATTRIBUTE feature_69 NUMERIC
@ATTRIBUTE feature_70 NUMERIC
@ATTRIBUTE feature_71 NUMERIC
@ATTRIBUTE feature_72 NUMERIC
@ATTRIBUTE feature_73 NUMERIC
@ATTRIBUTE feature_74 NUMERIC
@ATTRIBUTE feature_75 NUMERIC
@ATTRIBUTE feature_76 NUMERIC
@ATTRIBUTE feature_77 NUMERIC
@ATTRIBUTE feature_78 NUMERIC
@ATTRIBUTE feature_79 NUMERIC
@ATTRIBUTE feature_80 NUMERIC
@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_95 NUMERIC
@ATTRIBUTE feature_96 NUMERIC
@ATTRIBUTE feature_97 NUMERIC
@ATTRIBUTE feature_98 NUMERIC
@ATTRIBUTE feature_99 NUMERIC
@ATTRIBUTE feature_100 NUMERIC
@ATTRIBUTE feature_101 NUMERIC
@ATTRIBUTE feature_102 NUMERIC
@ATTRIBUTE feature_103 NUMERIC
@ATTRIBUTE feature_104 NUMERIC
@ATTRIBUTE feature_105 NUMERIC
@ATTRIBUTE feature_56 NUMERIC
@ATTRIBUTE feature_57 NUMERIC

@DATA
instance_1445,4.0,32000.0,134400.0,31060.0,133360.0,0.1212,0.0312,0.9316,1.9796,2.3536,0.0,4.0,2.9604,0.0016,0.2956,0.0016,0.0036,0.7464,0.0,0.0,3.8316,0.0016,1.182,0.0004,0.0052,10.9104,0.9016,0.6836,0.0,4.0,13.5016,0.0008,1.5996,0.0,0.0032,9.2832,1.9536,0.0032,1.1996,0.0004,0.0112,0.0024,1.0056,0.0004,0.0076,11.9468,0.4056,0.9752,0.1252,1.3332,9.018,20.0108,0.0412,20.0,24.0,0.0736,96.928,1.2336,44.0,256.0,132.0,64.0,116.0,76.0,92.0,196.016,0.6708,131.872,348.572,236.236,155.5,214.0,174.224,193.524,1.5704,2.3184,0.0004,4.0,2.816,0.3612,2.2792,0.8124,1.5272,0.3696,2.6296,0.0072,2.5348,0.7068,0.1092,0.4972,0.188,0.3168,859.08,1.516,6776.0,0.0852,6764.0,6564.0,6976.0,2.33,1.5052,3.386,0.0944,537.88,1.6156,6794.4,0.0808,6802.0,6612.0,6960.0,0.3816,6.5792,3.3112,0.0668,0.9592,1.286
instance_1447,4.0,2784.0,12488.0,1908.0,10344.0,1.8364,0.8292,0.738,1.6988,3.2948,0.0,4.0,6.4576,0.0268,1.2456,0.0168,0.0588,5.3724,0.0,1.1184,2.5908,0.0268,2.9656,0.0092,0.192,11.6604,0.824,0.7964,0.0,2.9092,11.8252,0.016,3.5536,0.0032,0.1128,10.3504,2.676,0.0204,2.7648,0.0092,0.1672,0.052,2.7568,0.006,0.17,15.796,0.956,1.8568,0.1036,2.0444,14.1432,21.6388,0.3668,16.0,24.0,2.7656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.516,2.824,0.0004,3.3948,3.224,0.1224,2.4156,0.6444,1.2328,0.426,4.2052,0.0,1.7476,1.344,0.0116,0.6748,0.0932,0.3052,121.364,1.9776,455.24,0.274,456.0,416.0,496.0,5.012,1.2456,3.4828,0.2156,185.32,0.6496,454.32,0.2756,452.0,416.0,492.0,2.9908,1.38,3.6624,0.1208,1.58,3.8772
instance_1451,4.0,3000.0,12780.0,2956.0,12744.0,0.0596,0.0112,0.9276,1.9792,2.3352,0.0,4.0,2.588,0.0164,0.1788,0.0164,0.0216,0.3688,0.0,0.0,3.926,0.0164,1.1436,0.0052,0.034,10.78,0.8856,0.6488,0.0,4.0,13.388,0.008,1.6396,0.0012,0.0212,9.4364,2.0052,0.0324,1.1336,0.01,0.0652,0.0248,0.9112,0.0088,0.0488,11.6204,0.4228,0.9488,0.2164,1.0908,8.9656,16.0432,0.1032,16.0,20.0,0.2392,10959.6,1.3204,3852.0,14132.0,14088.0,4812.0,13556.0,8188.0,13116.0,141.704,0.414,107.892,161.928,152.924,121.688,151.24,134.288,145.712,1.584,2.28,0.008,4.0,2.842,0.3448,2.2464,0.8288,1.616,0.3516,2.722,0.022,1.4084,0.7012,0.0996,0.4932,0.166,0.2848,102.424,0.9828,652.24,0.2348,652.0,604.0,700.0,3.4204,0.8196,3.4004,0.1212,80.988,0.8948,656.0,0.234,652.0,608.0,708.0,1.08,1.4056,3.3552,0.1104,1.2,1.98
instance_1454,4.0,4000.0,80000.0,4000.0,80000.0,0.0,0.0,0.2,1.5004,2.608,0.8,4.0,3.328,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.4024,0.0136,0.0264,14.7588,0.33,0.2472,0.0,1.3876,12.1772,0.0036,0.9308,0.0012,0.006,11.4808,0.7452,0.066,0.336,0.048,0.0824,?,?,?,?,?,?,?,?,?,?,12.0,0.0,12.0,12.0,0.0,175.508,0.9828,104.0,336.0,224.0,132.0,188.0,148.0,168.0,226.948,0.358,179.044,278.308,253.472,200.324,241.092,211.908,228.944,0.6932,2.6964,0.0004,2.3508,1.3584,0.1264,0.99,0.3256,0.6288,0.0112,2.7072,0.0012,0.0608,0.0208,0.0044,0.014,0.006,0.0092,215.456,0.6988,764.76,0.3148,768.0,708.0,824.0,4.1884,0.9064,3.4276,0.1548,174.236,0.6384,768.0,0.2364,772.0,712.0,820.0,1.3656,1.4556,3.3696,0.1072,1.914,2.304
instance_1455,4.0,3480.0,99300.0,3360.0,95820.0,0.1428,0.1452,0.1404,1.942,4.0844,0.0,4.0,3.5328,0.014,6.9544,0.0096,0.2668,0.6292,0.0,3.8584,3.8584,0.014,0.0,0.014,0.014,0.0,1.2704,0.0,1.2704,1.2704,0.0,0.0068,1.3272,0.0032,0.0092,10.6212,2.916,0.0248,1.0552,0.014,0.0404,?,?,?,?,?,?,?,?,?,?,12.0,0.0,12.0,12.0,0.0,1153.44,2.2944,48.0,3972.0,1412.0,108.0,1272.0,1112.0,1140.0,333.08,1.1024,267.876,735.52,465.48,272.78,326.092,293.392,305.176,3.6944,0.0012,3.692,3.6984,3.6964,3.6932,3.6952,3.6936,3.6944,0.0556,0.0656,0.0528,0.0572,0.0564,0.054,0.0564,0.0548,0.0556,38.1064,87.84,1566.76,0.2244,1572.0,1488.0,1640.0,58.104,0.2156,3.9916,0.1632,4.0,0.0,1569.12,0.154,1568.0,1492.0,1644.0,58.188,0.1404,3.9984,0.0008,3.9972,3.9984
instance_1457,4.0,386104.0,1300000.0,200516.0,928000.0,3.702,1.6072,0.864,1.4028,3.0024,0.0,4.0,5.0652,0.0004,1.0256,0.0,0.0012,4.1644,0.0,0.7292,3.106,0.0004,4.7004,0.0,0.0224,9.9688,0.3056,0.3572,0.0,3.5152,8.5412,0.0,5.9504,0.0,0.014,9.068,2.1536,0.0,4.7464,0.0,0.0116,?,?,?,?,?,?,?,?,?,?,45.672,0.2876,44.0,56.0,3.188,2758.0,0.5188,2356.0,3128.0,3128.0,2356.0,3128.0,2448.0,3100.0,56.728,0.3664,50.596,64.44,64.44,50.596,64.44,53.748,58.128,0.9672,3.1036,0.0,3.8596,1.9288,0.1732,1.5584,0.3476,0.7172,0.2208,3.2532,0.0,1.2728,0.4648,0.0832,0.254,0.1064,0.1668,17168.0,0.0,41992.0,0.0,41992.0,41992.0,41992.0,5.2588,0.0,3.4928,0.0,17132.0,1.6184,41380.0,0.042,41436.0,40912.0,41564.0,2.59,5.1352,3.4896,0.2944,0.0692,0.3452
instance_1458,4.0,237060.0,684000.0,40524.0,200872.0,19.3996,9.6192,0.8068,1.8276,3.194,0.0,4.0,6.7112,0.0012,1.7116,0.0008,0.0104,5.984,0.0,1.2408,2.788,0.0012,3.3452,0.0,0.02,12.5564,0.7484,0.624,0.0,4.0,13.21,0.0004,3.2368,0.0,0.0096,10.1684,2.1936,0.0012,3.0756,0.0,0.014,0.0032,3.3748,0.0,0.0372,17.6048,0.6548,2.3144,0.0,2.5776,13.9688,42.464,0.3044,32.0,48.0,4.7096,3864.0,0.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,52.816,0.0,52.816,52.816,52.816,52.816,52.816,52.816,52.816,1.6992,2.2996,0.0,4.0,3.0024,0.3708,2.4412,0.858,1.6852,0.2448,4.6464,0.0,4.0,0.5664,0.0104,0.3276,0.0596,0.1672,1040.0,10.3516,10135.2,0.9432,10658.0,10280.0,10848.0,2.8876,3.5344,3.584,0.95,1887.48,0.746,10521.6,0.516,10680.0,10488.0,10856.0,1.5164,2.5944,3.6056,0.1676,0.5572,2.0788
instance_1459,4.0,360.0,32040.0,360.0,32040.0,0.0,0.0,0.0448,1.2544,2.6964,0.5716,4.0,4.01,0.3112,0.0,0.3112,0.3112,0.0,0.0,0.0,0.0,0.3112,0.17,0.2772,0.3452,15.3336,0.1352,0.1016,0.0,0.4044,8.2928,0.0204,0.5768,0.014,0.0284,12.0344,0.2628,0.0444,0.0,0.0444,0.0444,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,17496.0,0.0776,17080.0,18076.0,18076.0,17080.0,17636.0,17340.0,17348.0,125.024,0.0468,123.208,127.484,127.484,123.208,125.304,123.896,125.228,0.272,2.918,0.0008,0.778,0.5152,0.04,0.3988,0.0912,0.2784,0.0004,1.7176,0.0,0.0008,0.0004,0.0,0.0004,0.0,0.0004,41.916,0.9564,61.376,0.7468,60.0,48.0,76.0,7.6788,1.1508,3.512,0.3424,41.436,0.9804,61.884,0.762,60.0,48.0,76.0,6.7988,1.672,3.4972,0.3652,2.6552,2.978
instance_1461,4.0,3000.0,12780.0,2964.0,12752.0,0.0484,0.0088,0.9296,1.9984,2.3212,0.0,4.0,2.5476,0.0164,0.168,0.016,0.0216,0.3332,0.0,0.0,3.9348,0.0164,1.0552,0.0064,0.0312,10.4564,0.8844,0.6584,0.0,4.0,13.2608,0.0084,1.49,0.0,0.0176,9.2056,2.0276,0.0324,1.0508,0.0124,0.0628,0.0244,0.8936,0.0088,0.0452,11.4684,0.4268,0.9108,0.2224,1.0,8.884,16.0488,0.1092,16.0,20.0,0.2628,11091.2,1.2676,4236.0,14576.0,14448.0,5964.0,14284.0,7576.0,12452.0,146.972,0.3372,120.332,164.068,161.616,130.124,152.924,137.828,151.312,1.5672,2.2784,0.0052,4.0,2.7884,0.3576,2.2676,0.8452,1.5692,0.3372,2.4804,0.0188,1.0968,0.6392,0.1076,0.4608,0.172,0.2968,109.416,0.8892,654.28,0.2364,656.0,604.0,704.0,3.4572,0.84,3.4096,0.1208,84.044,0.934,654.76,0.2516,656.0,608.0,704.0,1.0876,1.6052,3.3556,0.1292,1.2132,2.026
instance_1463,4.0,320.0,28480.0,320.0,28480.0,0.0,0.0,0.0448,1.226,2.7196,0.5716,4.0,3.9352,0.35,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.35,0.1792,0.3096,0.3892,15.968,0.1196,0.0912,0.0,0.396,8.0876,0.0196,0.676,0.0116,0.026,12.0244,0.2232,0.0444,0.0,0.0444,0.0444,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,17721.6,0.0808,17420.0,18376.0,18376.0,17420.0,17820.0,17432.0,17560.0,113.432,0.0304,112.26,114.816,114.816,112.26,113.788,112.908,113.388,0.242,2.9472,0.0016,0.7652,0.5052,0.056,0.3728,0.0932,0.2084,0.0004,1.7776,0.0,0.0008,0.0004,0.0,0.0004,0.0,0.0004,38.8204,0.9832,55.02,0.7832,56.0,40.0,68.0,7.8796,1.1848,3.5088,0.3792,38.0356,1.0896,54.852,0.784,56.0,40.0,68.0,6.9904,1.6696,3.4904,0.3848,2.6664,3.022
instance_1464,4.0,1960000.0,35120000.0,1376000.0,23680000.0,1.6976,1.9308,0.2324,3.144,2.0344,0.0,4.0,2.624,0.0,13.1776,0.0,0.0156,0.7288,0.0,3.8408,3.9908,0.0,7.5972,0.0,0.0028,7.6904,1.7,1.2984,0.0,3.9752,7.1184,0.0,8.678,0.0,0.0028,7.3888,3.8408,0.0004,2.8524,0.0,0.0036,?,?,?,?,?,?,?,?,?,?,359.0,0.0192,356.0,360.0,2.2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8408,0.412,0.0012,3.996,3.9776,3.7896,3.9664,3.8468,3.9324,0.1436,4.79,0.0,2.0,0.2964,0.0352,0.2308,0.0424,0.0584,5480000.0,0.0,0.0,0.0,0.0,0.0,0.0,249.448,0.0,67.492,0.0,1444000.0,0.0,0.0,0.0,0.0,0.0,0.0,79.96,0.0,5.3236,0.0,0.8916,1.8532
instance_1465,4.0,676000.0,2004000.0,112144.0,864000.0,20.122,5.2952,0.5196,1.4928,2.8396,0.0,4.0,7.1348,0.0004,1.6028,0.0004,0.0052,6.608,0.0,0.5084,1.8632,0.0004,6.372,0.0,0.0308,12.0332,0.7016,0.6148,0.0,3.8096,11.4824,0.0004,7.574,0.0,0.0132,10.3676,1.8564,0.0004,6.0596,0.0,0.0224,?,?,?,?,?,?,?,?,?,?,29.4168,0.26,28.0,32.0,2.6,1212.8,0.7844,596.0,1616.0,1520.0,992.0,1448.0,1072.0,1256.0,45.32,0.4548,37.726,54.564,53.524,38.6708,48.22,40.484,46.66,2.3308,1.7188,0.0,4.0,3.4504,0.5512,3.0276,1.8364,2.5376,0.3128,3.2776,0.0,1.8532,0.594,0.002,0.4816,0.092,0.298,14804.0,5.6224,20474.8,3.4644,30480.0,0.0,30480.0,7.778,4.3412,4.8448,1.8612,5248.0,2.242,27465.6,1.5012,30976.0,0.0,31236.0,1.95,5.7584,3.7428,0.4028,0.13,0.4804
instance_1466,4.0,1680.0,7140.0,1644.0,7108.0,0.0876,0.018,0.9252,1.9476,2.3432,0.0,4.0,2.8292,0.0296,0.2772,0.0292,0.0488,0.6196,0.0,0.0,3.8716,0.0296,1.0892,0.0136,0.0584,10.496,0.8996,0.688,0.0,4.0,12.9072,0.014,1.5808,0.0024,0.0336,9.2132,1.9292,0.058,1.0748,0.0272,0.1124,0.044,0.9544,0.018,0.0992,11.656,0.4348,0.948,0.182,1.0,9.1224,16.0,0.0,16.0,16.0,0.0,15636.0,0.088,15124.0,16204.0,16204.0,15124.0,15976.0,15304.0,15628.0,105.244,0.2348,98.764,116.272,116.272,98.764,113.06,100.712,103.1,1.5648,2.314,0.0248,4.0,2.7592,0.3728,2.2652,0.822,1.5032,0.3488,2.5236,0.0212,1.228,0.6108,0.1036,0.4532,0.1912,0.3144,63.956,1.0432,362.6,0.308,364.0,328.0,400.0,3.8632,0.802,3.436,0.1508,52.156,1.0492,362.392,0.3168,364.0,328.0,400.0,1.5012,1.5612,3.3872,0.1552,1.3452,2.2924
instance_1467,4.0,608000.0,9880000.0,480000.0,9560000.0,1.0424,0.1248,0.2012,3.052,2.122,0.0,4.0,4.1016,0.0,8.272,0.0,0.0044,2.4516,0.0,3.612,3.7368,0.0,23.0812,0.0,0.0692,17.752,1.372,1.0544,0.0,4.0,16.9252,0.0,20.8812,0.0,0.0368,16.5568,3.7064,0.0,15.7372,0.0,0.0688,?,?,?,?,?,?,?,?,?,?,16.5716,0.338,16.0,20.0,1.6404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3888,1.3692,0.0,4.0,4.0,1.0344,3.9964,3.6244,3.948,0.3908,6.0804,0.0,4.0,1.404,0.0,0.4812,0.0052,0.0708,688000.0,0.0,0.0,0.0,0.0,0.0,0.0,821.44,0.0,5.7632,0.0,250160.0,0.0,0.0,0.0,0.0,0.0,0.0,253.272,0.0,4.5448,0.0,0.5416,1.9924
instance_1469,4.0,628000.0,2552000.0,184412.0,1240000.0,9.5892,4.232,0.5948,1.3636,4.1772,0.0,4.0,7.3516,0.0004,2.534,0.0,0.0024,6.268,0.0,2.0132,2.81,0.0004,5.2372,0.0,0.0044,13.8368,0.7416,0.6348,0.0,3.2,13.5608,0.0,5.2708,0.0,0.002,11.1328,2.436,0.0004,4.5292,0.0,0.0044,?,?,?,?,?,?,?,?,?,?,76.192,0.4596,64.0,92.0,6.9632,3082.0,0.852,2192.0,3936.0,3936.0,2192.0,3908.0,2384.0,3296.0,46.092,0.7652,33.238,60.488,60.488,33.238,53.12,37.752,48.716,2.1808,2.1728,0.0,4.0,3.566,0.3588,3.2264,1.0884,2.4616,0.1444,5.0152,0.0,1.8068,0.3628,0.0012,0.1792,0.0264,0.0868,79992.0,5.3008,29654.0,5.6568,29654.0,0.0,0.0,31.338,4.7976,11.1176,3.7668,9377.6,0.0916,59232.0,0.0192,59272.0,58872.0,59388.0,2.32,1.3772,3.7916,0.0092,0.1064,0.5736
instance_1470,4.0,720.0,61200.0,720.0,61200.0,0.0,0.0,0.0472,1.252,2.7152,0.5716,4.0,4.014,0.1556,0.0,0.1556,0.1556,0.0,0.0,0.0,0.0,0.1556,0.166,0.1384,0.1724,17.0876,0.1328,0.1028,0.0,0.5636,8.5368,0.0096,0.6644,0.0056,0.0148,12.644,0.2464,0.0468,0.0,0.0468,0.0468,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,16470.0,0.1456,15716.0,17228.0,17228.0,15716.0,17228.0,16084.0,16852.0,212.516,0.0788,206.528,217.056,217.056,206.528,217.056,210.748,215.72,0.2696,2.9736,0.0008,1.0556,0.5468,0.0384,0.376,0.1032,0.2524,0.0004,1.632,0.0,0.0012,0.0008,0.0004,0.0004,0.0004,0.0004,65.176,0.7964,118.18,0.5908,116.0,96.0,140.0,6.4596,1.0576,3.4604,0.2712,67.264,0.8396,118.6,0.5752,116.0,96.0,140.0,5.3756,1.6568,3.4728,0.2628,2.5152,2.9908
instance_1471,4.0,3780.0,245636.0,3600.0,241856.0,0.2,0.0624,0.0596,3.9748,0.0956,3.3844,4.0,0.9952,0.0148,5.8804,0.0088,0.1732,1.0552,0.0,3.7304,3.7304,0.0148,0.5132,0.0108,0.0196,18.6104,0.6944,0.1536,0.3224,1.152,10.9792,0.0084,0.506,0.006,0.0116,16.48,3.7304,0.0184,0.616,0.0104,0.028,?,?,?,?,?,?,?,?,?,?,12.0,0.0,12.0,12.0,0.0,1999.8,3.26,480.0,6796.0,5092.0,832.0,2724.0,972.0,1368.0,228.072,0.6832,180.66,311.592,308.808,187.896,244.928,196.78,221.14,3.2212,0.0668,3.0676,3.3728,3.292,3.1484,3.2612,3.1844,3.2212,0.0,12.8896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.344,14.1408,1629.68,0.306,1640.0,1556.0,1712.0,109.784,0.5072,3.9968,0.0224,105.88,0.6924,1635.96,0.16,1636.0,1552.0,1720.0,128.872,0.4304,3.9984,0.0012,3.3316,3.7508
instance_1473,4.0,294100.0,1088000.0,110704.0,692000.0,6.6264,2.276,0.6384,1.2708,4.4224,0.0,4.0,6.9076,0.0004,2.1936,0.0004,0.0024,5.9476,0.0,2.0792,2.7056,0.0004,3.3672,0.0,0.0048,13.432,0.6324,0.61,0.0,3.6096,12.6832,0.0004,3.3928,0.0,0.002,11.3056,2.5476,0.0004,3.0856,0.0,0.004,?,?,?,?,?,?,?,?,?,?,276.436,0.7152,188.0,360.0,15.0696,2068.2,1.4956,148.0,3280.0,2984.0,436.0,2672.0,1696.0,2172.0,42.696,0.8744,18.0916,58.28,57.404,29.5324,46.236,38.3752,42.92,2.1844,2.0844,0.0012,3.9984,3.4964,0.4532,3.2504,1.2324,2.3088,0.2028,4.962,0.0,1.7484,0.5252,0.0032,0.354,0.0312,0.0792,8353.2,4.7064,21869.2,3.464,32712.0,0.0,32712.0,8.0832,3.3988,4.1,0.626,5349.2,0.8808,32761.6,0.0272,32752.0,32508.0,32956.0,2.2468,4.722,3.826,0.0404,0.2648,0.738
instance_1475,4.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instance_1476,4.0,220.0,19580.0,220.0,19580.0,0.0,0.0,0.0448,1.266,2.6972,0.5716,4.0,4.046,0.5092,0.0,0.5092,0.5092,0.0,0.0,0.0,0.0,0.5092,0.1692,0.4372,0.558,14.5796,0.1284,0.0888,0.0064,0.4196,8.0648,0.0312,0.5276,0.0236,0.0424,10.8424,0.2452,0.044,0.0,0.044,0.044,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,18041.2,0.048,17720.0,18332.0,18332.0,17720.0,18272.0,17868.0,18096.0,85.44,0.0216,84.976,86.168,86.168,84.976,85.944,85.004,85.376,0.2604,2.674,0.0172,0.8028,0.5072,0.0516,0.3712,0.1192,0.2336,0.0004,2.0212,0.0,0.0008,0.0004,0.0,0.0004,0.0,0.0004,30.0376,1.1216,38.766,0.9012,40.0,28.0,52.0,8.838,1.2804,3.574,0.4328,27.59,1.148,38.616,0.896,40.0,28.0,48.0,7.6416,1.6992,3.4928,0.4548,2.784,3.078
instance_1477,4.0,800.0,1920.0,800.0,1920.0,0.0,0.0,1.6668,4.0,0.0,4.0,4.0,0.0,0.05,1.7888,0.04,0.1,1.8024,0.0,3.3332,3.3332,0.05,0.0,0.05,0.05,0.0,1.3332,0.0,1.3332,1.3332,0.0,0.0332,0.0,0.0332,0.0332,0.0,3.3332,0.0996,0.0656,0.0916,0.1,0.0556,3.5776,0.0332,0.1668,1.8024,1.3968,1.3008,0.3808,1.6,1.8024,18.1708,0.4388,16.0,20.0,2.758,18294.8,0.0196,18136.0,18440.0,18440.0,18136.0,18376.0,18240.0,18284.0,144.736,0.1904,136.352,157.66,157.66,136.352,149.808,138.652,141.448,2.3328,0.0004,2.332,2.3336,2.3328,2.3324,2.3328,2.3324,2.3328,0.918,0.0004,0.918,0.9184,0.918,0.918,0.918,0.918,0.918,28.34,0.9216,207.208,0.4936,208.0,176.0,240.0,4.4016,0.8024,3.7236,0.1184,16.2484,0.984,207.12,0.4964,208.0,176.0,240.0,2.3228,1.388,3.6052,0.1184,2.6768,3.33
instance_1478,4.0,12704.0,41188.0,3464.0,20468.0,10.6696,4.0492,0.6768,1.6732,3.2188,0.0,4.0,5.5232,0.0164,0.7216,0.0092,0.0232,3.4632,0.0,0.322,1.4172,0.0164,8.1412,0.0064,0.2376,6.5524,0.1044,0.336,0.0,1.8668,1.9492,0.0064,7.1808,0.0016,0.0836,8.2024,1.6344,0.0064,6.0256,0.004,0.072,0.1412,2.2528,0.004,0.2932,17.1376,0.7932,1.94,0.2756,2.476,13.0912,32.9804,0.52,24.0,40.0,5.66,17960.0,0.1048,17472.0,18596.0,18596.0,17472.0,18596.0,17472.0,17812.0,167.78,0.0632,165.488,171.5,171.5,165.488,171.5,165.488,166.356,0.3644,8.52,0.0,3.0968,1.1436,0.0,0.3032,0.0,0.0,0.356,2.2956,0.0,0.7472,0.5516,0.0896,0.5236,0.11,0.4816,165.172,1.0396,568.28,0.252,568.0,528.0,608.0,2.212,0.8956,3.064,0.2476,178.32,0.6036,567.48,0.2072,568.0,532.0,604.0,0.9468,1.216,3.0808,0.1272,1.3132,3.4164
