@RELATION Svea

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
instance_1018,1.0,algorithm_18,1055.76,ok
instance_1018,1.0,algorithm_21,4800.0,timeout
instance_1018,1.0,algorithm_12,4800.0,timeout
instance_1018,1.0,algorithm_17,4800.0,timeout
instance_1018,1.0,algorithm_10,1316.2,ok
instance_1018,1.0,algorithm_24,566.68,ok
instance_1018,1.0,algorithm_7,454.56,ok
instance_1018,1.0,algorithm_27,209.24,ok
instance_1018,1.0,algorithm_6,1619.44,ok
instance_1018,1.0,algorithm_22,2689.72,ok
instance_1020,1.0,algorithm_15,0.32,ok
instance_1020,1.0,algorithm_4,0.0,ok
instance_1020,1.0,algorithm_16,0.2,ok
instance_1020,1.0,algorithm_5,0.0,ok
instance_1020,1.0,algorithm_14,0.2,ok
instance_1020,1.0,algorithm_23,0.0,ok
instance_1020,1.0,algorithm_20,0.24,ok
instance_1020,1.0,algorithm_30,0.2,ok
instance_1020,1.0,algorithm_9,0.04,ok
instance_1020,1.0,algorithm_3,0.28,ok
instance_1020,1.0,algorithm_31,0.32,ok
instance_1020,1.0,algorithm_26,0.0,ok
instance_1020,1.0,algorithm_29,0.0,ok
instance_1020,1.0,algorithm_8,0.0,ok
instance_1020,1.0,algorithm_1,0.0,ok
instance_1020,1.0,algorithm_19,0.0,ok
instance_1020,1.0,algorithm_2,0.0,ok
instance_1020,1.0,algorithm_11,0.4,ok
instance_1020,1.0,algorithm_13,0.08,ok
instance_1020,1.0,algorithm_25,0.04,ok
instance_1020,1.0,algorithm_28,0.0,ok
instance_1020,1.0,algorithm_18,0.08,ok
instance_1020,1.0,algorithm_21,0.04,ok
instance_1020,1.0,algorithm_12,0.0,ok
instance_1020,1.0,algorithm_17,0.04,ok
instance_1020,1.0,algorithm_10,0.0,ok
instance_1020,1.0,algorithm_24,0.04,ok
instance_1020,1.0,algorithm_7,0.0,ok
instance_1020,1.0,algorithm_27,0.12,ok
instance_1020,1.0,algorithm_6,0.04,ok
instance_1020,1.0,algorithm_22,5.64,ok
instance_1021,1.0,algorithm_15,3958.12,ok
instance_1021,1.0,algorithm_4,1528.12,ok
instance_1021,1.0,algorithm_16,2015.32,ok
instance_1021,1.0,algorithm_5,4800.0,timeout
instance_1021,1.0,algorithm_14,4658.0,ok
instance_1021,1.0,algorithm_23,4800.0,timeout
instance_1021,1.0,algorithm_20,4800.0,timeout
instance_1021,1.0,algorithm_30,668.0,ok
instance_1021,1.0,algorithm_9,4800.0,timeout
instance_1021,1.0,algorithm_3,2835.96,ok
instance_1021,1.0,algorithm_31,4800.0,timeout
instance_1021,1.0,algorithm_26,2153.96,ok
instance_1021,1.0,algorithm_29,2795.92,ok
instance_1021,1.0,algorithm_8,4800.0,timeout
instance_1021,1.0,algorithm_1,682.76,ok
instance_1021,1.0,algorithm_19,4800.0,timeout
instance_1021,1.0,algorithm_2,4800.0,timeout
instance_1021,1.0,algorithm_11,32.6,ok
instance_1021,1.0,algorithm_13,192.36,ok
instance_1021,1.0,algorithm_25,4800.0,timeout
instance_1021,1.0,algorithm_28,4800.0,timeout
instance_1021,1.0,algorithm_18,225.84,ok
instance_1021,1.0,algorithm_21,4800.0,timeout
instance_1021,1.0,algorithm_12,4800.0,timeout
instance_1021,1.0,algorithm_17,4800.0,timeout
instance_1021,1.0,algorithm_10,266.96,ok
instance_1021,1.0,algorithm_24,347.92,ok
instance_1021,1.0,algorithm_7,174.76,ok
instance_1021,1.0,algorithm_27,536.52,ok
instance_1021,1.0,algorithm_6,1665.92,ok
instance_1021,1.0,algorithm_22,4800.0,timeout
instance_1022,1.0,algorithm_15,1709.48,ok
instance_1022,1.0,algorithm_4,4804.0,timeout
instance_1022,1.0,algorithm_16,1041.24,ok
instance_1022,1.0,algorithm_5,4800.0,timeout
instance_1022,1.0,algorithm_14,3940.6,ok
instance_1022,1.0,algorithm_23,4804.0,timeout
instance_1022,1.0,algorithm_20,2849.04,ok
instance_1022,1.0,algorithm_30,1590.96,ok
instance_1022,1.0,algorithm_9,1959.6,ok
instance_1022,1.0,algorithm_3,529.88,ok
instance_1022,1.0,algorithm_31,4804.0,timeout
instance_1022,1.0,algorithm_26,4800.0,timeout
instance_1022,1.0,algorithm_29,1119.84,ok
instance_1022,1.0,algorithm_8,4804.0,timeout
instance_1022,1.0,algorithm_1,938.08,ok
instance_1022,1.0,algorithm_19,4800.0,timeout
instance_1022,1.0,algorithm_2,4800.0,timeout
instance_1022,1.0,algorithm_11,176.52,ok
instance_1022,1.0,algorithm_13,3774.44,ok
instance_1022,1.0,algorithm_25,4800.0,timeout
instance_1022,1.0,algorithm_28,4800.0,timeout
instance_1022,1.0,algorithm_18,4800.0,timeout
instance_1022,1.0,algorithm_21,4800.0,timeout
instance_1022,1.0,algorithm_12,4800.0,timeout
instance_1022,1.0,algorithm_17,4800.0,timeout
instance_1022,1.0,algorithm_10,1047.92,ok
instance_1022,1.0,algorithm_24,485.8,ok
instance_1022,1.0,algorithm_7,4800.0,timeout
instance_1022,1.0,algorithm_27,3500.04,ok
instance_1022,1.0,algorithm_6,2435.44,ok
instance_1022,1.0,algorithm_22,1.8,ok
instance_1023,1.0,algorithm_15,10.88,ok
instance_1023,1.0,algorithm_4,1.72,ok
instance_1023,1.0,algorithm_16,11.08,ok
instance_1023,1.0,algorithm_5,1.96,ok
instance_1023,1.0,algorithm_14,1.64,ok
instance_1023,1.0,algorithm_23,1.96,ok
instance_1023,1.0,algorithm_20,10.76,ok
instance_1023,1.0,algorithm_30,41.0,ok
instance_1023,1.0,algorithm_9,2.28,ok
instance_1023,1.0,algorithm_3,18.2,ok
instance_1023,1.0,algorithm_31,11.92,ok
instance_1023,1.0,algorithm_26,2.16,ok
instance_1023,1.0,algorithm_29,16.48,ok
instance_1023,1.0,algorithm_8,6.6,ok
instance_1023,1.0,algorithm_1,10.68,ok
instance_1023,1.0,algorithm_19,4800.0,timeout
instance_1023,1.0,algorithm_2,4800.0,timeout
instance_1023,1.0,algorithm_11,271.08,ok
instance_1023,1.0,algorithm_13,36.76,ok
instance_1023,1.0,algorithm_25,19.64,ok
instance_1023,1.0,algorithm_28,4800.0,timeout
instance_1023,1.0,algorithm_18,1.52,ok
instance_1023,1.0,algorithm_21,4800.0,timeout
instance_1023,1.0,algorithm_12,19.56,ok
instance_1023,1.0,algorithm_17,18.72,ok
instance_1023,1.0,algorithm_10,1.92,ok
instance_1023,1.0,algorithm_24,2.04,ok
instance_1023,1.0,algorithm_7,2.12,ok
instance_1023,1.0,algorithm_27,32.76,ok
instance_1023,1.0,algorithm_6,10.72,ok
instance_1023,1.0,algorithm_22,616.0,ok
instance_1025,1.0,algorithm_15,4800.0,timeout
instance_1025,1.0,algorithm_4,4800.0,timeout
instance_1025,1.0,algorithm_16,4800.0,timeout
instance_1025,1.0,algorithm_5,4800.0,timeout
instance_1025,1.0,algorithm_14,4800.0,timeout
instance_1025,1.0,algorithm_23,4800.0,timeout
instance_1025,1.0,algorithm_20,4800.0,timeout
instance_1025,1.0,algorithm_30,1128.16,ok
instance_1025,1.0,algorithm_9,4800.0,timeout
instance_1025,1.0,algorithm_3,4800.0,timeout
instance_1025,1.0,algorithm_31,4800.0,timeout
instance_1025,1.0,algorithm_26,4800.0,timeout
instance_1025,1.0,algorithm_29,4800.0,timeout
instance_1025,1.0,algorithm_8,4800.0,timeout
instance_1025,1.0,algorithm_1,4800.0,timeout
instance_1025,1.0,algorithm_19,4800.0,timeout
instance_1025,1.0,algorithm_2,4800.0,timeout
instance_1025,1.0,algorithm_11,4800.0,timeout
instance_1025,1.0,algorithm_13,990.52,ok
instance_1025,1.0,algorithm_25,4800.0,timeout
instance_1025,1.0,algorithm_28,4800.0,timeout
instance_1025,1.0,algorithm_18,4800.0,timeout
instance_1025,1.0,algorithm_21,1293.6,ok
instance_1025,1.0,algorithm_12,2031.08,ok
instance_1025,1.0,algorithm_17,46.6,ok
instance_1025,1.0,algorithm_10,4800.0,timeout
instance_1025,1.0,algorithm_24,4800.0,timeout
instance_1025,1.0,algorithm_7,4800.0,timeout
instance_1025,1.0,algorithm_27,1382.24,ok
instance_1025,1.0,algorithm_6,4800.0,timeout
instance_1025,1.0,algorithm_22,4800.0,timeout
instance_1026,1.0,algorithm_15,4800.0,timeout
instance_1026,1.0,algorithm_4,4800.0,timeout
instance_1026,1.0,algorithm_16,4800.0,timeout
instance_1026,1.0,algorithm_5,4800.0,timeout
instance_1026,1.0,algorithm_14,4800.0,timeout
instance_1026,1.0,algorithm_23,4800.0,timeout
instance_1026,1.0,algorithm_20,4800.0,timeout
instance_1026,1.0,algorithm_30,4800.0,timeout
instance_1026,1.0,algorithm_9,4800.0,timeout
instance_1026,1.0,algorithm_3,4800.0,timeout
instance_1026,1.0,algorithm_31,4800.0,timeout
instance_1026,1.0,algorithm_26,4800.0,timeout
instance_1026,1.0,algorithm_29,4800.0,timeout
instance_1026,1.0,algorithm_8,4800.0,timeout
instance_1026,1.0,algorithm_1,4800.0,timeout
instance_1026,1.0,algorithm_19,288.32,ok
instance_1026,1.0,algorithm_2,93.76,ok
instance_1026,1.0,algorithm_11,4800.0,timeout
instance_1026,1.0,algorithm_13,4800.0,timeout
instance_1026,1.0,algorithm_25,1950.04,ok
instance_1026,1.0,algorithm_28,1134.96,ok
instance_1026,1.0,algorithm_18,4800.0,timeout
instance_1026,1.0,algorithm_21,4800.0,timeout
instance_1026,1.0,algorithm_12,4800.0,timeout
instance_1026,1.0,algorithm_17,4800.0,timeout
instance_1026,1.0,algorithm_10,4800.0,timeout
instance_1026,1.0,algorithm_24,4800.0,timeout
instance_1026,1.0,algorithm_7,4800.0,timeout
instance_1026,1.0,algorithm_27,4800.0,timeout
instance_1026,1.0,algorithm_6,4800.0,timeout
instance_1026,1.0,algorithm_22,4800.0,timeout
instance_1027,1.0,algorithm_15,548.44,ok
instance_1027,1.0,algorithm_4,612.44,ok
instance_1027,1.0,algorithm_16,398.24,ok
instance_1027,1.0,algorithm_5,480.24,ok
instance_1027,1.0,algorithm_14,275.92,ok
instance_1027,1.0,algorithm_23,633.96,ok
instance_1027,1.0,algorithm_20,504.08,ok
instance_1027,1.0,algorithm_30,268.88,ok
instance_1027,1.0,algorithm_9,583.44,ok
instance_1027,1.0,algorithm_3,446.08,ok
instance_1027,1.0,algorithm_31,857.84,ok
instance_1027,1.0,algorithm_26,539.32,ok
instance_1027,1.0,algorithm_29,571.6,ok
instance_1027,1.0,algorithm_8,1094.6,ok
instance_1027,1.0,algorithm_1,636.96,ok
instance_1027,1.0,algorithm_19,4800.0,timeout
instance_1027,1.0,algorithm_2,4800.0,timeout
instance_1027,1.0,algorithm_11,4800.0,timeout
instance_1027,1.0,algorithm_13,432.08,ok
instance_1027,1.0,algorithm_25,4800.0,timeout
instance_1027,1.0,algorithm_28,4800.0,timeout
instance_1027,1.0,algorithm_18,492.48,ok
instance_1027,1.0,algorithm_21,4800.0,timeout
instance_1027,1.0,algorithm_12,4800.0,timeout
instance_1027,1.0,algorithm_17,4800.0,timeout
instance_1027,1.0,algorithm_10,852.64,ok
instance_1027,1.0,algorithm_24,2457.52,ok
instance_1027,1.0,algorithm_7,628.4,ok
instance_1027,1.0,algorithm_27,431.76,ok
instance_1027,1.0,algorithm_6,97.4,ok
instance_1027,1.0,algorithm_22,3889.64,ok
instance_1028,1.0,algorithm_15,3.16,ok
instance_1028,1.0,algorithm_4,2.48,ok
instance_1028,1.0,algorithm_16,3.28,ok
instance_1028,1.0,algorithm_5,2.4,ok
instance_1028,1.0,algorithm_14,6.36,ok
instance_1028,1.0,algorithm_23,2.84,ok
instance_1028,1.0,algorithm_20,3.36,ok
instance_1028,1.0,algorithm_30,2.96,ok
instance_1028,1.0,algorithm_9,1.36,ok
instance_1028,1.0,algorithm_3,13.8,ok
instance_1028,1.0,algorithm_31,3.8,ok
instance_1028,1.0,algorithm_26,2.64,ok
instance_1028,1.0,algorithm_29,6.56,ok
instance_1028,1.0,algorithm_8,2.84,ok
instance_1028,1.0,algorithm_1,3.2,ok
instance_1028,1.0,algorithm_19,4800.0,timeout
instance_1028,1.0,algorithm_2,4800.0,timeout
instance_1028,1.0,algorithm_11,4800.0,timeout
instance_1028,1.0,algorithm_13,3.32,ok
instance_1028,1.0,algorithm_25,2.12,ok
instance_1028,1.0,algorithm_28,4800.0,timeout
instance_1028,1.0,algorithm_18,3.0,ok
instance_1028,1.0,algorithm_21,4800.0,timeout
instance_1028,1.0,algorithm_12,1.88,ok
instance_1028,1.0,algorithm_17,1.96,ok
instance_1028,1.0,algorithm_10,2.16,ok
instance_1028,1.0,algorithm_24,2.24,ok
instance_1028,1.0,algorithm_7,1.04,ok
instance_1028,1.0,algorithm_27,3.0,ok
instance_1028,1.0,algorithm_6,4.0,ok
instance_1028,1.0,algorithm_22,11.48,ok
instance_1029,1.0,algorithm_15,2600.52,ok
instance_1029,1.0,algorithm_4,1377.52,ok
instance_1029,1.0,algorithm_16,1706.92,ok
instance_1029,1.0,algorithm_5,4800.0,timeout
instance_1029,1.0,algorithm_14,2887.12,ok
instance_1029,1.0,algorithm_23,4800.0,timeout
instance_1029,1.0,algorithm_20,4800.0,timeout
instance_1029,1.0,algorithm_30,526.24,ok
instance_1029,1.0,algorithm_9,4800.0,timeout
instance_1029,1.0,algorithm_3,2274.16,ok
instance_1029,1.0,algorithm_31,4800.0,timeout
instance_1029,1.0,algorithm_26,1664.64,ok
instance_1029,1.0,algorithm_29,2360.32,ok
instance_1029,1.0,algorithm_8,4800.0,timeout
instance_1029,1.0,algorithm_1,485.44,ok
instance_1029,1.0,algorithm_19,4800.0,timeout
instance_1029,1.0,algorithm_2,4800.0,timeout
instance_1029,1.0,algorithm_11,30.16,ok
instance_1029,1.0,algorithm_13,203.68,ok
instance_1029,1.0,algorithm_25,4800.0,timeout
instance_1029,1.0,algorithm_28,4800.0,timeout
instance_1029,1.0,algorithm_18,211.96,ok
instance_1029,1.0,algorithm_21,4800.0,timeout
instance_1029,1.0,algorithm_12,4800.0,timeout
instance_1029,1.0,algorithm_17,4800.0,timeout
instance_1029,1.0,algorithm_10,295.56,ok
instance_1029,1.0,algorithm_24,303.76,ok
instance_1029,1.0,algorithm_7,148.24,ok
instance_1029,1.0,algorithm_27,517.88,ok
instance_1029,1.0,algorithm_6,1196.96,ok
instance_1029,1.0,algorithm_22,4800.0,timeout
instance_1030,1.0,algorithm_15,4800.0,timeout
instance_1030,1.0,algorithm_4,4800.0,timeout
instance_1030,1.0,algorithm_16,4800.0,timeout
instance_1030,1.0,algorithm_5,4800.0,timeout
instance_1030,1.0,algorithm_14,4800.0,timeout
instance_1030,1.0,algorithm_23,4800.0,timeout
instance_1030,1.0,algorithm_20,4800.0,timeout
instance_1030,1.0,algorithm_30,3348.84,ok
instance_1030,1.0,algorithm_9,4800.0,timeout
instance_1030,1.0,algorithm_3,4800.0,timeout
instance_1030,1.0,algorithm_31,4800.0,timeout
instance_1030,1.0,algorithm_26,4800.0,timeout
instance_1030,1.0,algorithm_29,4800.0,timeout
instance_1030,1.0,algorithm_8,4800.0,timeout
instance_1030,1.0,algorithm_1,4800.0,timeout
instance_1030,1.0,algorithm_19,63.72,ok
instance_1030,1.0,algorithm_2,4800.0,timeout
instance_1030,1.0,algorithm_11,4800.0,timeout
instance_1030,1.0,algorithm_13,3895.8,ok
instance_1030,1.0,algorithm_25,2833.36,ok
instance_1030,1.0,algorithm_28,4800.0,timeout
instance_1030,1.0,algorithm_18,4800.0,timeout
instance_1030,1.0,algorithm_21,2774.84,ok
instance_1030,1.0,algorithm_12,718.96,ok
instance_1030,1.0,algorithm_17,3583.64,ok
instance_1030,1.0,algorithm_10,4800.0,timeout
instance_1030,1.0,algorithm_24,4800.0,timeout
instance_1030,1.0,algorithm_7,4800.0,timeout
instance_1030,1.0,algorithm_27,4150.8,ok
instance_1030,1.0,algorithm_6,4800.0,timeout
instance_1030,1.0,algorithm_22,4800.0,timeout
instance_1032,1.0,algorithm_15,619.72,ok
instance_1032,1.0,algorithm_4,543.88,ok
instance_1032,1.0,algorithm_16,442.72,ok
instance_1032,1.0,algorithm_5,2211.68,ok
instance_1032,1.0,algorithm_14,696.0,ok
instance_1032,1.0,algorithm_23,4800.0,timeout
instance_1032,1.0,algorithm_20,3163.96,ok
instance_1032,1.0,algorithm_30,341.88,ok
instance_1032,1.0,algorithm_9,971.44,ok
instance_1032,1.0,algorithm_3,563.72,ok
instance_1032,1.0,algorithm_31,4800.0,timeout
instance_1032,1.0,algorithm_26,618.0,ok
instance_1032,1.0,algorithm_29,660.72,ok
instance_1032,1.0,algorithm_8,4800.0,timeout
instance_1032,1.0,algorithm_1,210.8,ok
instance_1032,1.0,algorithm_19,4800.0,timeout
instance_1032,1.0,algorithm_2,4800.0,timeout
instance_1032,1.0,algorithm_11,14.44,ok
instance_1032,1.0,algorithm_13,196.04,ok
instance_1032,1.0,algorithm_25,4800.0,timeout
instance_1032,1.0,algorithm_28,4800.0,timeout
instance_1032,1.0,algorithm_18,97.36,ok
instance_1032,1.0,algorithm_21,4800.0,timeout
instance_1032,1.0,algorithm_12,4800.0,timeout
instance_1032,1.0,algorithm_17,4800.0,timeout
instance_1032,1.0,algorithm_10,115.84,ok
instance_1032,1.0,algorithm_24,123.92,ok
instance_1032,1.0,algorithm_7,64.68,ok
instance_1032,1.0,algorithm_27,307.96,ok
instance_1032,1.0,algorithm_6,484.56,ok
instance_1032,1.0,algorithm_22,3302.4,ok
instance_1034,1.0,algorithm_15,6.28,ok
instance_1034,1.0,algorithm_4,4.4,ok
instance_1034,1.0,algorithm_16,5.12,ok
instance_1034,1.0,algorithm_5,4.08,ok
instance_1034,1.0,algorithm_14,13.56,ok
instance_1034,1.0,algorithm_23,11.0,ok
instance_1034,1.0,algorithm_20,4.76,ok
instance_1034,1.0,algorithm_30,7.56,ok
instance_1034,1.0,algorithm_9,8.8,ok
instance_1034,1.0,algorithm_3,17.84,ok
instance_1034,1.0,algorithm_31,5.88,ok
instance_1034,1.0,algorithm_26,4.36,ok
instance_1034,1.0,algorithm_29,27.4,ok
instance_1034,1.0,algorithm_8,23.4,ok
instance_1034,1.0,algorithm_1,21.64,ok
instance_1034,1.0,algorithm_19,4800.0,timeout
instance_1034,1.0,algorithm_2,4800.0,timeout
instance_1034,1.0,algorithm_11,2.88,ok
instance_1034,1.0,algorithm_13,10.48,ok
instance_1034,1.0,algorithm_25,4800.0,timeout
instance_1034,1.0,algorithm_28,4800.0,timeout
instance_1034,1.0,algorithm_18,6.2,ok
instance_1034,1.0,algorithm_21,4800.0,timeout
instance_1034,1.0,algorithm_12,4800.0,timeout
instance_1034,1.0,algorithm_17,4800.0,timeout
instance_1034,1.0,algorithm_10,3.56,ok
instance_1034,1.0,algorithm_24,4.08,ok
instance_1034,1.0,algorithm_7,5.92,ok
instance_1034,1.0,algorithm_27,10.68,ok
instance_1034,1.0,algorithm_6,7.72,ok
instance_1034,1.0,algorithm_22,8.52,ok
instance_1035,1.0,algorithm_15,112.2,ok
instance_1035,1.0,algorithm_4,146.04,ok
instance_1035,1.0,algorithm_16,63.92,ok
instance_1035,1.0,algorithm_5,235.84,ok
instance_1035,1.0,algorithm_14,83.04,ok
instance_1035,1.0,algorithm_23,4800.0,timeout
instance_1035,1.0,algorithm_20,392.96,ok
instance_1035,1.0,algorithm_30,247.32,ok
instance_1035,1.0,algorithm_9,100.04,ok
instance_1035,1.0,algorithm_3,113.04,ok
instance_1035,1.0,algorithm_31,175.0,ok
instance_1035,1.0,algorithm_26,238.8,ok
instance_1035,1.0,algorithm_29,61.24,ok
instance_1035,1.0,algorithm_8,4800.0,timeout
instance_1035,1.0,algorithm_1,195.84,ok
instance_1035,1.0,algorithm_19,4800.0,timeout
instance_1035,1.0,algorithm_2,4800.0,timeout
instance_1035,1.0,algorithm_11,85.88,ok
instance_1035,1.0,algorithm_13,140.52,ok
instance_1035,1.0,algorithm_25,4800.0,timeout
instance_1035,1.0,algorithm_28,4800.0,timeout
instance_1035,1.0,algorithm_18,34.76,ok
instance_1035,1.0,algorithm_21,4800.0,timeout
instance_1035,1.0,algorithm_12,4800.0,timeout
instance_1035,1.0,algorithm_17,4800.0,timeout
instance_1035,1.0,algorithm_10,91.92,ok
instance_1035,1.0,algorithm_24,45.36,ok
instance_1035,1.0,algorithm_7,24.92,ok
instance_1035,1.0,algorithm_27,237.64,ok
instance_1035,1.0,algorithm_6,227.64,ok
instance_1035,1.0,algorithm_22,546.4,ok
instance_1036,1.0,algorithm_15,4800.0,timeout
instance_1036,1.0,algorithm_4,4800.0,timeout
instance_1036,1.0,algorithm_16,4800.0,timeout
instance_1036,1.0,algorithm_5,4800.0,timeout
instance_1036,1.0,algorithm_14,4800.0,timeout
instance_1036,1.0,algorithm_23,4800.0,timeout
instance_1036,1.0,algorithm_20,4800.0,timeout
instance_1036,1.0,algorithm_30,4800.0,timeout
instance_1036,1.0,algorithm_9,4800.0,timeout
instance_1036,1.0,algorithm_3,4800.0,timeout
instance_1036,1.0,algorithm_31,4800.0,timeout
instance_1036,1.0,algorithm_26,4800.0,timeout
instance_1036,1.0,algorithm_29,4800.0,timeout
instance_1036,1.0,algorithm_8,4800.0,timeout
instance_1036,1.0,algorithm_1,4800.0,timeout
instance_1036,1.0,algorithm_19,4800.0,timeout
instance_1036,1.0,algorithm_2,4800.0,timeout
instance_1036,1.0,algorithm_11,4800.0,timeout
instance_1036,1.0,algorithm_13,4800.0,timeout
instance_1036,1.0,algorithm_25,4800.0,timeout
instance_1036,1.0,algorithm_28,4800.0,timeout
instance_1036,1.0,algorithm_18,4800.0,timeout
instance_1036,1.0,algorithm_21,4800.0,timeout
instance_1036,1.0,algorithm_12,4800.0,timeout
instance_1036,1.0,algorithm_17,4800.0,timeout
instance_1036,1.0,algorithm_10,4800.0,timeout
instance_1036,1.0,algorithm_24,4800.0,timeout
instance_1036,1.0,algorithm_7,4800.0,timeout
instance_1036,1.0,algorithm_27,4800.0,timeout
instance_1036,1.0,algorithm_6,4800.0,timeout
instance_1036,1.0,algorithm_22,3.2,ok
instance_1037,1.0,algorithm_15,225.6,ok
instance_1037,1.0,algorithm_4,2173.84,ok
instance_1037,1.0,algorithm_16,4800.0,timeout
instance_1037,1.0,algorithm_5,1075.16,ok
instance_1037,1.0,algorithm_14,2011.12,ok
instance_1037,1.0,algorithm_23,2177.6,ok
instance_1037,1.0,algorithm_20,2002.84,ok
instance_1037,1.0,algorithm_30,1396.96,ok
instance_1037,1.0,algorithm_9,4800.0,timeout
instance_1037,1.0,algorithm_3,3485.12,ok
instance_1037,1.0,algorithm_31,4800.0,timeout
instance_1037,1.0,algorithm_26,4800.0,timeout
instance_1037,1.0,algorithm_29,604.08,ok
instance_1037,1.0,algorithm_8,4800.0,timeout
instance_1037,1.0,algorithm_1,1953.88,ok
instance_1037,1.0,algorithm_19,4800.0,timeout
instance_1037,1.0,algorithm_2,4800.0,timeout
instance_1037,1.0,algorithm_11,4800.0,timeout
instance_1037,1.0,algorithm_13,4800.0,timeout
instance_1037,1.0,algorithm_25,4800.0,timeout
instance_1037,1.0,algorithm_28,4800.0,timeout
instance_1037,1.0,algorithm_18,4800.0,timeout
instance_1037,1.0,algorithm_21,4800.0,timeout
instance_1037,1.0,algorithm_12,4800.0,timeout
instance_1037,1.0,algorithm_17,4800.0,timeout
instance_1037,1.0,algorithm_10,3145.6,ok
instance_1037,1.0,algorithm_24,4772.0,ok
instance_1037,1.0,algorithm_7,4800.0,timeout
instance_1037,1.0,algorithm_27,4800.0,timeout
instance_1037,1.0,algorithm_6,740.56,ok
instance_1037,1.0,algorithm_22,4800.0,timeout
instance_1038,1.0,algorithm_15,4800.0,timeout
instance_1038,1.0,algorithm_4,4800.0,timeout
instance_1038,1.0,algorithm_16,4800.0,timeout
instance_1038,1.0,algorithm_5,4800.0,timeout
instance_1038,1.0,algorithm_14,4800.0,timeout
instance_1038,1.0,algorithm_23,4800.0,timeout
instance_1038,1.0,algorithm_20,4800.0,timeout
instance_1038,1.0,algorithm_30,3.0,ok
instance_1038,1.0,algorithm_9,4800.0,timeout
instance_1038,1.0,algorithm_3,4800.0,timeout
instance_1038,1.0,algorithm_31,4800.0,timeout
instance_1038,1.0,algorithm_26,4800.0,timeout
instance_1038,1.0,algorithm_29,4800.0,timeout
instance_1038,1.0,algorithm_8,4800.0,timeout
instance_1038,1.0,algorithm_1,4800.0,timeout
instance_1038,1.0,algorithm_19,0.04,ok
instance_1038,1.0,algorithm_2,0.08,ok
instance_1038,1.0,algorithm_11,249.6,ok
instance_1038,1.0,algorithm_13,3.48,ok
instance_1038,1.0,algorithm_25,0.04,ok
instance_1038,1.0,algorithm_28,0.0,ok
instance_1038,1.0,algorithm_18,4800.0,timeout
instance_1038,1.0,algorithm_21,0.24,ok
instance_1038,1.0,algorithm_12,0.04,ok
instance_1038,1.0,algorithm_17,1.52,ok
instance_1038,1.0,algorithm_10,1792.08,ok
instance_1038,1.0,algorithm_24,4800.0,timeout
instance_1038,1.0,algorithm_7,4800.0,timeout
instance_1038,1.0,algorithm_27,3.44,ok
instance_1038,1.0,algorithm_6,4800.0,timeout
instance_1038,1.0,algorithm_22,4800.0,timeout
instance_1039,1.0,algorithm_15,875.4,ok
instance_1039,1.0,algorithm_4,2374.64,ok
instance_1039,1.0,algorithm_16,298.76,ok
instance_1039,1.0,algorithm_5,4800.0,timeout
instance_1039,1.0,algorithm_14,4800.0,timeout
instance_1039,1.0,algorithm_23,2182.84,ok
instance_1039,1.0,algorithm_20,4800.0,timeout
instance_1039,1.0,algorithm_30,2.44,ok
instance_1039,1.0,algorithm_9,4800.0,timeout
instance_1039,1.0,algorithm_3,4017.6,ok
instance_1039,1.0,algorithm_31,4800.0,timeout
instance_1039,1.0,algorithm_26,117.48,ok
instance_1039,1.0,algorithm_29,3386.52,ok
instance_1039,1.0,algorithm_8,4800.0,timeout
instance_1039,1.0,algorithm_1,368.72,ok
instance_1039,1.0,algorithm_19,0.56,ok
instance_1039,1.0,algorithm_2,0.44,ok
instance_1039,1.0,algorithm_11,24.92,ok
instance_1039,1.0,algorithm_13,2.8,ok
instance_1039,1.0,algorithm_25,0.12,ok
instance_1039,1.0,algorithm_28,0.16,ok
instance_1039,1.0,algorithm_18,399.92,ok
instance_1039,1.0,algorithm_21,0.28,ok
instance_1039,1.0,algorithm_12,0.28,ok
instance_1039,1.0,algorithm_17,1.56,ok
instance_1039,1.0,algorithm_10,23.0,ok
instance_1039,1.0,algorithm_24,526.4,ok
instance_1039,1.0,algorithm_7,374.8,ok
instance_1039,1.0,algorithm_27,2.6,ok
instance_1039,1.0,algorithm_6,1072.12,ok
instance_1039,1.0,algorithm_22,4800.0,timeout
instance_1040,1.0,algorithm_15,249.68,ok
instance_1040,1.0,algorithm_4,287.04,ok
instance_1040,1.0,algorithm_16,134.2,ok
instance_1040,1.0,algorithm_5,290.32,ok
instance_1040,1.0,algorithm_14,315.72,ok
instance_1040,1.0,algorithm_23,530.4,ok
instance_1040,1.0,algorithm_20,163.4,ok
instance_1040,1.0,algorithm_30,431.04,ok
instance_1040,1.0,algorithm_9,493.88,ok
instance_1040,1.0,algorithm_3,502.52,ok
instance_1040,1.0,algorithm_31,225.92,ok
instance_1040,1.0,algorithm_26,434.84,ok
instance_1040,1.0,algorithm_29,1106.2,ok
instance_1040,1.0,algorithm_8,1107.44,ok
instance_1040,1.0,algorithm_1,4800.0,timeout
instance_1040,1.0,algorithm_19,4800.0,timeout
instance_1040,1.0,algorithm_2,4800.0,timeout
instance_1040,1.0,algorithm_11,4800.0,timeout
