@RELATION Sora

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_9 NUMERIC
@ATTRIBUTE step_16 NUMERIC
@ATTRIBUTE step_13 NUMERIC
@ATTRIBUTE step_14 NUMERIC
@ATTRIBUTE step_5 NUMERIC
@ATTRIBUTE step_11 NUMERIC
@ATTRIBUTE step_1 NUMERIC
@ATTRIBUTE step_4 NUMERIC
@ATTRIBUTE step_3 NUMERIC
@ATTRIBUTE step_8 NUMERIC
@ATTRIBUTE step_12 NUMERIC
@ATTRIBUTE step_15 NUMERIC
@ATTRIBUTE step_7 NUMERIC
@ATTRIBUTE step_10 NUMERIC
@ATTRIBUTE step_6 NUMERIC
@ATTRIBUTE step_2 NUMERIC

@DATA
instance_981,1.0,2.972,5.296,7.036,2.308,4.82,1.124,0.06,0.024000000000000007,0.088,0.032,0.0,0.10800000000000001,0.020000000000000004,0.020000000000000004,0.044,0.372
instance_982,1.0,20.76,6.932,11.912,4.104,6.352,5.012,0.512,0.42000000000000004,0.992,0.548,0.11199999999999999,1.288,0.352,0.31999999999999995,0.776,2.572
instance_986,1.0,35.288,11.308,16.296,8.36,11.016,12.472,1.716,0.5759999999999998,3.752,0.8360000000000001,0.0,4.08,0.32400000000000007,0.6639999999999999,1.0999999999999999,17.968
instance_990,1.0,20.592,6.916,11.952,4.068,6.284,5.236,0.444,0.328,0.8400000000000001,0.46,0.068,1.088,0.27599999999999997,0.22400000000000003,0.6080000000000001,2.228
instance_991,1.0,70.852,19.184,24.052,17.252,20.568,22.5,3.888,1.6760000000000002,8.188,2.3680000000000003,0.0,9.18,1.46,1.38,2.96,18.32
instance_992,1.0,128.216,26.92,33.368,24.792,29.392,32.96,6.528,2.588,12.548000000000002,3.532000000000001,0.0,13.916,1.6520000000000001,2.268,4.444,35.124
instance_993,1.0,55.152,18.736,23.536,15.412,18.124,21.124,3.52,1.3000000000000003,7.104000000000001,1.9520000000000004,0.0,8.176,0.9999999999999996,1.0719999999999996,2.544,22.532
instance_995,1.0,53.104,16.62,22.148,14.844,17.7,20.592,3.452,1.3360000000000003,7.327999999999999,2.152,0.0,8.288,1.0519999999999996,1.3280000000000003,2.644,26.308
instance_996,1.0,36.056,11.224,16.144,8.184,10.892,13.368,1.396,0.7720000000000002,3.316,1.12,0.16800000000000015,3.904,0.6080000000000001,0.8879999999999999,1.572,13.344
instance_997,1.0,2.904,5.272,6.872,2.288,4.772,0.996,0.06,0.027999999999999997,0.1,0.036000000000000004,0.0040000000000000036,0.12,0.020000000000000004,0.024000000000000007,0.048,0.332
instance_999,1.0,3.144,5.256,7.156,2.26,4.832,1.132,0.064,0.023999999999999994,0.096,0.027999999999999997,0.0,0.11599999999999999,0.016,0.020000000000000004,0.044,0.296
instance_1000,1.0,2.1,5.216,3.5,2.204,4.836,0.928,0.052,0.024,0.08400000000000002,0.028000000000000004,0.0,0.096,0.019999999999999997,0.016000000000000007,0.04,0.436
instance_1001,1.0,124.264,17.904,22.892,14.9,18.504,22.412,2.692,1.2679999999999998,8.668,1.4399999999999995,0.016000000000000014,9.888,0.956,1.2199999999999998,2.4559999999999995,40.332
instance_1004,1.0,16.296,6.408,11.404,3.388,5.808,3.848,0.308,0.14400000000000002,0.6399999999999999,0.176,0.0,0.756,0.11599999999999999,0.10399999999999998,0.25599999999999995,3.784
instance_1005,1.0,75.976,14.908,19.804,11.808,14.992,16.972,2.036,0.968,6.860000000000001,1.084,0.020000000000000018,7.604000000000001,0.7120000000000002,0.8919999999999999,1.7599999999999998,48.064
instance_1006,1.0,48.996,11.98,17.028,9.02,11.908,14.24,1.552,0.7079999999999997,5.196,0.8399999999999999,0.0,5.792,0.532,0.6600000000000001,1.472,20.352
instance_1007,1.0,49.184,12.008,17.072,9.056,11.924,14.3,1.536,0.7279999999999998,5.132,0.8559999999999999,0.008000000000000007,5.747999999999999,0.536,0.6600000000000001,1.384,20.572
instance_1008,1.0,6.164,7.192,11.996,4.112,6.384,3.624,0.82,0.368,0.5000000000000001,0.5000000000000001,0.0,0.624,0.21600000000000008,0.16800000000000004,0.7160000000000001,2.264
instance_1011,1.0,27.676,8.028,13.004,5.064,7.484,8.22,0.612,0.33999999999999997,1.452,0.41600000000000004,0.03200000000000003,1.94,0.19200000000000006,0.28400000000000003,0.668,3.272
instance_1013,1.0,2.412,5.368,9.304,2.384,4.932,0.848,0.092,0.05199999999999999,0.10800000000000001,0.055999999999999994,0.0,0.14,0.032,0.032,0.07600000000000001,0.396
instance_1016,1.0,28.384,8.184,13.18,5.276,7.98,8.16,0.732,0.3999999999999999,1.7,0.512,0.0,2.1399999999999997,0.272,0.30000000000000004,0.756,3.656
instance_1018,1.0,15.848,6.416,11.512,3.408,5.912,3.924,0.364,0.16800000000000004,0.848,0.16800000000000004,0.0,0.9640000000000001,0.11199999999999999,0.16800000000000004,0.28400000000000003,1.452
instance_1020,1.0,2.18,5.284,8.44,2.3,4.784,0.692,0.092,0.048000000000000015,0.10800000000000001,0.055999999999999994,0.0,0.144,0.032,0.027999999999999997,0.07600000000000001,0.344
instance_1021,1.0,0.352,5.064,0.768,2.076,4.768,0.164,0.024,0.008,0.016,0.011999999999999997,0.0,0.024,0.008,0.004,0.016,0.096
instance_1023,1.0,9.54,8.18,13.052,4.948,7.468,5.956,1.088,0.43999999999999995,0.708,0.516,0.0,0.8639999999999999,0.15999999999999992,0.244,0.8799999999999999,3.184
instance_1025,1.0,15.004,6.124,11.208,3.116,5.584,3.228,0.368,0.18000000000000005,0.86,0.26,0.020000000000000018,1.016,0.12,0.17600000000000005,0.32399999999999995,1.244
instance_1026,1.0,0.348,5.068,0.768,2.076,4.728,0.156,0.024,0.011999999999999997,0.019999999999999997,0.011999999999999997,0.004,0.027999999999999997,0.008,0.004,0.016,0.088
instance_1030,1.0,10.228,8.34,13.768,5.024,7.592,6.684,1.104,0.43599999999999994,0.6519999999999999,0.5519999999999998,0.0,0.8039999999999998,0.256,0.252,0.98,3.212
instance_1034,1.0,28.532,8.404,13.5,5.496,8.264,9.624,0.812,0.30800000000000005,1.744,0.3959999999999999,0.0,2.1479999999999997,0.256,0.26,0.476,4.084
instance_1035,1.0,2.308,5.372,10.388,2.348,4.888,1.656,0.096,0.04799999999999999,0.10799999999999998,0.05199999999999999,0.007999999999999993,0.124,0.027999999999999997,0.04000000000000001,0.07599999999999998,0.38
instance_1036,1.0,21.604,5.948,10.984,3.012,5.84,6.964,0.364,0.05199999999999999,0.0,0.08800000000000002,0.0,15.456,0.10400000000000004,0.652,0.272,1.632
instance_1037,1.0,22.408,6.492,11.532,3.516,6.872,8.82,0.548,0.04799999999999993,0.0,0.1399999999999999,0.0,22.316000000000003,0.10399999999999998,1.412,0.33199999999999996,1.64
instance_1039,1.0,21.66,6.276,11.256,3.272,5.888,6.66,0.168,0.035999999999999976,5.74,0.03999999999999998,0.003999999999999976,0.384,0.096,0.07999999999999999,0.148,10.588
instance_1040,1.0,0.548,5.1,1.28,2.1,4.728,0.216,0.032,0.011999999999999997,0.027999999999999997,0.016,0.0,0.036000000000000004,0.008,0.008,0.019999999999999997,0.124
instance_1041,1.0,21.172,5.812,10.828,2.844,5.496,7.164,0.292,0.055999999999999994,0.0,0.068,0.0040000000000000036,38.952,0.10800000000000004,0.6000000000000001,0.25600000000000006,0.956
instance_1042,1.0,22.04,6.216,11.296,3.216,6.284,7.908,0.392,0.08399999999999996,0.0,0.132,0.0,56.663999999999994,0.14400000000000002,1.2040000000000002,0.29999999999999993,1.276
instance_1043,1.0,11.048,5.116,1.552,2.108,4.684,0.336,0.016,0.008,0.15599999999999997,0.008,0.0,0.172,0.012,0.012,0.012,0.152
instance_1044,1.0,11.28,5.14,1.568,2.116,4.696,0.396,0.02,0.004,0.152,0.004,0.0,0.17200000000000001,0.004,0.008,0.008,0.152
instance_1046,1.0,22.396,6.5,11.54,3.584,6.7,8.868,0.48,0.08799999999999997,0.0,0.15600000000000003,0.0,22.5,0.15600000000000003,1.444,0.33999999999999997,1.504
instance_1047,1.0,21.628,6.112,11.228,3.296,5.844,6.788,0.164,0.027999999999999997,5.5440000000000005,0.027999999999999997,0.00799999999999998,0.368,0.088,0.06,0.11600000000000002,6.66
instance_1048,1.0,2.104,5.316,10.344,2.316,4.772,1.46,0.088,0.04000000000000001,0.10800000000000001,0.048000000000000015,0.0040000000000000036,0.11200000000000002,0.024000000000000007,0.032,0.068,0.396
instance_1049,1.0,21.264,5.792,10.86,2.824,5.488,7.352,0.292,0.055999999999999994,0.0,0.068,0.008000000000000007,39.559999999999995,0.10800000000000004,0.6040000000000001,0.26400000000000007,1.1
instance_1050,1.0,0.724,5.128,1.936,2.14,4.776,0.264,0.036,0.024,0.04,0.024,0.0040000000000000036,0.04800000000000001,0.016,0.016,0.03200000000000001,0.188
instance_1052,1.0,11.136,5.1,1.544,2.112,4.688,0.376,0.02,0.004,0.164,0.004,0.0,0.184,0.008,0.012,0.008,0.14
instance_1053,1.0,21.772,6.016,11.12,3.096,5.964,7.336,0.34,0.08799999999999997,0.0,0.13599999999999995,0.02799999999999997,15.612,0.13999999999999996,0.708,0.27599999999999997,2.372
instance_1054,1.0,11.028,5.112,1.56,2.116,4.632,0.372,0.02,0.004,0.156,0.008,0.0,0.17200000000000001,0.004,0.008,0.008,0.144
instance_1055,1.0,10.952,5.14,1.556,2.112,4.784,0.368,0.02,0.004,0.164,0.004,0.0,0.18000000000000002,0.004,0.008,0.008,0.14
instance_1056,1.0,11.268,5.12,1.56,2.112,4.636,0.38,0.02,0.004,0.16,0.004,0.0,0.17200000000000001,0.004,0.008,0.008,0.136
instance_1057,1.0,1.656,5.324,10.368,2.32,4.728,1.148,0.096,0.04000000000000001,0.10400000000000001,0.04400000000000001,0.0,0.11199999999999999,0.020000000000000004,0.032,0.068,0.388
instance_1059,1.0,0.86,5.128,1.948,2.124,4.792,0.336,0.036,0.020000000000000004,0.036,0.024,0.0040000000000000036,0.04800000000000001,0.016,0.008,0.03200000000000001,0.168
instance_1060,1.0,21.64,5.948,11.012,2.952,5.792,7.46,0.352,0.09600000000000003,0.0,0.132,0.008000000000000007,15.692,0.14,0.7360000000000001,0.32000000000000006,1.724
instance_1061,1.0,22.748,6.656,11.648,3.596,6.924,9.312,0.544,0.10399999999999998,0.0,0.22799999999999998,0.0,22.46,0.14,1.3519999999999999,0.45999999999999996,1.696
instance_1065,1.0,0.444,4.988,0.06,2.012,4.748,0.04,0.008,0.004,0.012,0.004,0.004,0.008,0.004,0.004,0.004,0.016
instance_1068,1.0,22.88,7.14,12.164,4.212,6.964,8.716,0.336,0.07999999999999996,7.827999999999999,0.07599999999999996,0.0,0.6759999999999999,0.14399999999999996,0.13999999999999996,0.34,7.556
instance_1069,1.0,22.316,6.84,11.912,3.68,6.696,8.816,0.476,0.08400000000000007,0.0,0.10799999999999998,0.008000000000000007,48.768,0.16400000000000003,1.016,0.41600000000000004,3.364
instance_1070,1.0,28.648,7.588,12.544,4.592,7.332,10.476,0.548,0.09199999999999997,5.728,0.09999999999999998,0.0,0.42799999999999994,0.12,0.20399999999999996,0.31599999999999995,7.552
instance_1071,1.0,35.836,15.44,20.192,11.98,15.032,17.116,1.896,0.26000000000000023,0.0,0.3080000000000003,0.0,0.0,0.06800000000000006,0.5960000000000001,0.948,11.832
instance_1073,1.0,27.704,9.356,14.276,6.308,9.076,10.344,0.824,0.18800000000000006,0.0,0.20400000000000007,0.0,0.0,0.14400000000000002,0.27200000000000013,0.5080000000000001,8.036
instance_1075,1.0,37.456,20.924,27.264,18.876,21.728,23.404,1.144,0.09200000000000008,0.0,0.16800000000000015,0.0,25.636000000000003,0.01200000000000001,0.19600000000000017,0.5880000000000001,17.7
instance_1076,1.0,4.388,4.996,0.064,2.016,4.568,0.108,0.012,0.0,0.15999999999999998,0.004,0.0,0.08,0.004,0.008,0.004,0.02
instance_1077,1.0,0.452,5.004,0.06,2.008,4.772,0.04,0.008,0.004,0.016,0.004,0.0,0.008,0.004,0.004,0.004,0.02
instance_1080,1.0,35.248,14.908,20.02,11.936,15.072,17.0,1.644,0.3840000000000001,0.0,0.5720000000000003,0.0,0.0,0.30000000000000004,0.8760000000000001,1.0640000000000003,11.676
instance_1081,1.0,24.144,8.124,13.176,5.236,8.676,9.904,0.652,0.11599999999999999,0.0,0.17999999999999994,0.0040000000000000036,69.364,0.17199999999999993,2.324,0.45200000000000007,3.596
instance_1084,1.0,22.3,6.652,11.66,3.74,6.644,8.08,0.48,0.06800000000000006,0.0,0.09599999999999997,0.008000000000000007,48.2,0.15200000000000002,0.976,0.4,4.274
instance_1085,1.0,22.74,7.14,12.228,4.244,7.032,8.4,0.292,0.06,7.276,0.06,0.0,0.6240000000000001,0.15600000000000003,0.10800000000000004,0.27199999999999996,6.928
instance_1086,1.0,2.568,5.052,0.096,2.06,4.608,0.108,0.02,0.004,0.06799999999999999,0.004,0.0,0.08399999999999999,0.004,0.0,0.008,0.06
instance_1087,1.0,180.328,192.532,195.848,184.872,185.512,191.356,1.372,0.16399999999999992,0.0,0.252,0.0,0.0,0.33199999999999985,6.5040000000000004,0.8720000000000001,169.276
instance_1088,1.0,22.48,6.904,11.904,3.828,6.62,8.024,0.3,0.07200000000000001,6.764,0.07600000000000001,0.01200000000000001,0.6040000000000001,0.14800000000000002,0.132,0.328,6.236
instance_1091,1.0,21.888,6.724,11.624,3.604,6.316,7.4,0.196,0.032,5.344,0.036000000000000004,0.00799999999999998,0.316,0.132,0.05199999999999999,0.08799999999999997,2.8
instance_1092,1.0,29.816,9.712,14.688,6.6,9.836,12.408,0.82,0.29600000000000015,0.0,0.31999999999999995,0.0040000000000000036,0.0,0.2360000000000001,0.352,0.6,6.32
instance_1094,1.0,26.432,8.56,13.616,5.668,10.364,14.904,1.148,0.1120000000000001,0.0,0.15200000000000014,0.02400000000000002,0.0,0.3440000000000001,4.324000000000001,0.28800000000000003,3.648
instance_1096,1.0,24.492,6.556,11.568,3.616,6.0,7.652,0.272,0.04799999999999999,5.268,0.04799999999999999,0.0,0.24,0.07599999999999996,0.10399999999999998,0.09999999999999998,4.024
instance_1098,1.0,1.632,5.048,0.076,2.048,4.412,0.084,0.016,0.004,0.055999999999999994,0.004,0.0,0.068,0.004,0.0,0.004,0.064
instance_1099,1.0,0.292,5.008,0.048,2.008,4.716,0.04,0.008,0.0,0.012,0.0,0.0,0.004,0.004,0.0,0.0,0.028
instance_1100,1.0,73.36,37.572,40.792,34.396,44.456,79.408,5.412,1.936,0.0,23.152,0.016000000000000014,0.0,2.4320000000000004,0.0,6.092,100.228
instance_1102,1.0,87.2,36.092,42.088,33.412,40.36,77.468,5.416,2.08,0.0,23.808,0.5679999999999996,0.0,2.5,0.0,6.155999999999999,186.84
instance_1103,1.0,77.316,37.572,43.76,33.82,44.088,77.524,5.592,2.0760000000000005,0.0,24.268,0.5600000000000005,0.0,3.304000000000001,0.0,6.328,113.46
instance_1104,1.0,70.68,37.104,41.4,33.372,43.06,78.04,4.872,2.88,0.0,24.84,1.032,0.0,3.6959999999999997,0.0,6.699999999999999,110.892
instance_1105,1.0,82.38,36.728,41.204,34.236,44.068,77.712,5.756,2.104,0.0,24.348,0.3039999999999994,0.0,2.943999999999999,0.0,5.763999999999999,72.196
instance_1106,1.0,84.844,37.168,42.524,35.956,45.332,79.456,5.228,2.628,0.0,24.631999999999998,0.96,0.0,3.2880000000000003,0.0,6.316000000000001,109.788
instance_1107,1.0,67.636,37.384,41.268,35.652,44.488,78.464,5.828,1.7959999999999994,0.0,24.716,0.35599999999999987,0.0,2.8,0.0,5.632000000000001,99.496
instance_1108,1.0,77.812,35.8,41.052,32.412,42.188,80.008,5.184,2.404,0.0,24.168,0.7880000000000003,0.0,3.1800000000000006,0.0,6.6000000000000005,42.0
instance_1111,1.0,70.396,37.288,42.676,37.04,44.952,78.736,6.008,1.6879999999999997,0.0,24.608,0.0,0.0,2.7719999999999994,0.0,5.924,105.944
instance_1112,1.0,71.1,36.764,41.912,34.348,43.152,78.172,4.98,2.4479999999999995,0.0,25.04,0.9879999999999995,0.0,4.208,0.0,6.968,145.38
instance_1113,1.0,76.412,36.52,43.096,33.712,43.288,77.808,5.9,1.976,0.0,27.408,0.0,0.0,2.824,0.0,6.084,193.132
instance_1114,1.0,91.524,38.808,43.524,31.972,41.316,80.72,5.16,1.6840000000000002,0.0,23.104,0.5999999999999996,0.0,2.508,0.0,5.712,265.8
instance_1117,1.0,80.648,36.252,42.084,33.172,44.236,78.0,5.564,1.8680000000000003,0.0,22.604,0.28800000000000026,0.0,2.5839999999999996,0.0,5.052,87.168
instance_1118,1.0,70.144,37.688,41.808,35.088,44.432,81.472,5.636,1.7720000000000002,0.0,21.816000000000003,0.3360000000000003,0.0,2.184,0.0,5.172,260.376
instance_1119,1.0,67.272,37.248,41.64,34.644,44.776,78.696,5.384,2.268,0.0,22.756,0.5439999999999996,0.0,2.7319999999999993,0.0,5.3919999999999995,85.34
instance_1122,1.0,50.868,21.268,26.364,18.608,25.724,53.48,2.908,0.56,0.0,7.812000000000001,0.1160000000000001,0.0,1.56,0.0,2.06,509.136
instance_1123,1.0,68.872,21.104,26.324,18.476,25.784,52.832,2.988,0.45999999999999996,0.0,7.764000000000001,0.0,0.0,1.504,0.0,1.9680000000000004,507.084
instance_1126,1.0,64.784,21.56,26.596,18.52,26.084,51.468,3.004,0.46399999999999997,0.0,7.628,0.06800000000000006,0.0,1.464,0.0,1.916,511.8
instance_1127,1.0,51.352,21.176,26.192,18.12,25.776,52.484,2.996,0.496,0.0,7.724,0.03200000000000003,0.0,1.488,0.0,1.8800000000000003,512.216
instance_1128,1.0,51.852,21.012,25.796,17.976,25.664,52.324,3.012,0.46399999999999997,0.0,7.731999999999999,0.04400000000000004,0.0,1.4840000000000004,0.0,1.9360000000000004,512.568
instance_1129,1.0,51.892,20.94,26.204,18.088,25.816,52.896,2.944,0.556,0.0,7.816,0.07600000000000007,0.0,1.516,0.0,1.9720000000000004,484.232
instance_1130,1.0,53.02,10.976,16.168,8.036,11.596,16.192,1.084,0.3839999999999999,0.0,2.856,0.0,0.0,0.42399999999999993,3.1439999999999997,1.092,6.824
instance_1131,1.0,275.892,85.06,91.824,77.56,94.416,139.084,10.296,3.428000000000001,0.0,135.372,0.8120000000000012,0.0,1.6880000000000006,0.0,6.996000000000002,107.676
instance_1132,1.0,78.304,15.608,20.648,13.204,17.112,21.548,1.728,0.9600000000000002,0.0,7.34,0.19999999999999996,0.0,1.0679999999999998,5.704000000000001,2.232,13.884
instance_1134,1.0,607.472,138.956,142.472,130.784,147.096,215.54,13.392,4.596,0.0,295.812,1.7640000000000011,0.0,2.452,0.0,10.008,228.04
instance_1135,1.0,30.164,8.16,13.26,5.176,7.996,10.236,0.56,0.2919999999999999,0.0,1.26,0.08799999999999997,0.0,0.2879999999999999,1.624,0.74,3.596
instance_1136,1.0,263.852,34.928,40.144,32.548,40.332,58.744,4.54,1.88,0.0,33.412,0.4240000000000004,0.0,2.2119999999999997,15.176000000000002,5.0040000000000004,55.244
instance_1137,1.0,151.628,23.372,28.908,21.008,26.736,37.804,3.132,1.3959999999999995,0.0,15.863999999999999,0.3959999999999999,0.0,1.4359999999999995,10.08,2.8959999999999995,27.94
instance_1139,1.0,65.04,22.104,27.76,19.404,25.304,33.64,3.076,1.3439999999999999,0.0,14.904,0.3639999999999999,0.0,1.456,10.139999999999999,2.664,30.48
instance_1140,1.0,420.148,125.176,131.38,120.744,140.824,210.216,13.964,4.132,0.0,299.632,0.8680000000000003,0.0,1.895999999999999,0.0,9.395999999999999,418.448
instance_1141,1.0,371.792,84.612,91.676,84.352,102.424,146.624,9.368,3.539999999999999,0.0,135.532,0.8840000000000003,0.0,3.3279999999999994,0.0,8.967999999999998,114.876
instance_1142,1.0,47.828,15.28,20.012,12.584,16.788,20.04,1.808,0.708,0.0,6.656000000000001,0.04800000000000004,0.0,0.78,5.680000000000001,1.7,17.88
instance_1143,1.0,61.512,7.912,12.888,5.068,7.904,9.628,0.56,0.19999999999999996,0.0,1.132,0.015999999999999903,0.0,0.22799999999999998,1.52,0.52,5.856
instance_1145,1.0,125.932,37.508,41.968,33.004,41.188,59.452,4.412,1.572,0.0,32.044000000000004,0.22799999999999976,0.0,2.436,14.720000000000002,4.736,60.796
instance_1146,1.0,22.008,6.232,11.244,3.28,5.672,6.784,0.184,0.06,0.0,0.20800000000000002,0.008000000000000007,28.52,0.10799999999999998,0.48400000000000004,0.124,14.984
instance_1147,1.0,28.24,7.532,12.544,4.548,7.268,9.22,0.38,0.09999999999999998,0.0,0.588,0.0040000000000000036,0.0,0.20399999999999996,1.116,0.268,39.868
instance_1149,1.0,192.32,28.22,33.38,25.988,32.192,42.8,2.448,0.544,0.0,14.508,0.016000000000000014,0.0,1.2600000000000002,11.155999999999999,1.9760000000000004,487.012
instance_1150,1.0,20.096,5.052,0.576,2.056,4.248,0.296,0.036,0.0,2.332,0.0040000000000000036,0.0,1.288,0.008,0.012000000000000004,0.012000000000000004,0.508
instance_1153,1.0,20.1,5.048,1.2,2.072,4.224,0.384,0.044,0.0040000000000000036,2.576,0.008,0.0,1.736,0.012000000000000004,0.016,0.016,0.204
instance_1154,1.0,20.308,3.532,1.012,2.076,4.22,0.424,0.044,0.0040000000000000036,3.312,0.008,0.0,1.8639999999999999,0.012000000000000004,0.016,0.008,1.288
instance_1156,1.0,20.124,5.088,1.924,2.084,4.244,0.46,0.052,0.0040000000000000036,3.8,0.012000000000000004,0.0040000000000000036,2.556,0.016000000000000007,0.028000000000000004,0.024,0.272
instance_1158,1.0,20.18,5.112,3.136,2.136,4.288,0.632,0.064,0.0040000000000000036,5.2,0.016,0.0040000000000000036,3.5,0.020000000000000004,0.032,0.032,0.472
instance_1160,1.0,20.204,5.144,4.432,2.148,4.308,0.784,0.08,0.007999999999999993,7.052,0.020000000000000004,0.0,4.78,0.023999999999999994,0.044,0.036000000000000004,0.564
instance_1162,1.0,20.252,5.164,7.684,2.216,4.364,1.0,0.1,0.007999999999999993,9.488,0.01999999999999999,0.0,6.196000000000001,0.027999999999999997,0.05199999999999999,0.04000000000000001,0.616
instance_1166,1.0,20.392,5.276,10.284,2.312,4.536,1.276,0.14,0.011999999999999983,16.084,0.03999999999999998,0.003999999999999976,10.639999999999999,0.04799999999999999,0.088,0.08399999999999999,1.968
instance_1167,1.0,22.16,5.26,10.308,2.3,4.552,1.376,0.136,0.011999999999999983,0.0,0.032,0.0,10.104000000000001,0.043999999999999984,0.07199999999999998,0.03999999999999998,5.0
instance_1168,1.0,20.44,5.34,10.336,2.392,4.588,1.448,0.152,0.016000000000000014,0.0,0.048000000000000015,0.0040000000000000036,11.700000000000001,0.05199999999999999,0.088,0.10800000000000001,1.868
instance_1169,1.0,21.276,5.296,10.336,2.332,4.604,1.488,0.152,0.0040000000000000036,0.0,0.036000000000000004,0.0,11.440000000000001,0.048000000000000015,0.08000000000000002,0.06,6.22
instance_1170,1.0,20.472,5.452,10.352,2.34,4.62,1.596,0.168,0.011999999999999983,0.0,0.043999999999999984,0.0,13.352,0.05199999999999999,0.092,0.11999999999999997,2.064
instance_1178,1.0,0.936,0.056,0.112,2.048,4.552,0.136,0.012,0.004,0.096,0.004,0.004,0.012,0.004,0.004,0.004,0.052
instance_1179,1.0,0.068,0.008,0.012,1.644,2.84,0.02,0.012,0.0,0.02,0.0,0.0,0.004,0.0,0.0,0.0,0.012
instance_1180,1.0,0.084,0.008,0.012,1.812,3.064,0.02,0.012,0.0,0.02,0.0,0.0,0.008,0.0,0.0,0.0,0.008
instance_1181,1.0,1.188,0.036,0.112,2.04,4.468,0.084,0.012,0.0,0.096,0.004,0.0,0.032,0.004,0.004,0.004,0.056
instance_1182,1.0,1.964,0.044,0.136,2.036,4.508,0.1,0.012,0.004,0.096,0.004,0.0,0.039999999999999994,0.004,0.004,0.004,0.044
instance_1183,1.0,20.108,0.108,0.912,2.056,4.312,0.488,0.02,0.004,0.372,0.004,0.0,0.023999999999999997,0.008,0.004,0.008,0.096
instance_1186,1.0,0.0,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instance_1187,1.0,0.0,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instance_1188,1.0,0.0,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instance_1189,1.0,1.86,0.056,0.304,2.032,4.496,0.148,0.016,0.004,0.16399999999999998,0.0,0.0,0.012,0.004,0.0,0.004,0.284
instance_1190,1.0,2.016,0.056,0.448,2.032,4.36,0.144,0.016,0.0,0.15599999999999997,0.0,0.0,0.016,0.004,0.004,0.008,0.064
instance_1191,1.0,0.992,0.032,0.196,2.016,4.456,0.1,0.012,0.004,0.12000000000000001,0.004,0.004,0.039999999999999994,0.008,0.004,0.008,0.152
instance_1193,1.0,1.396,0.044,0.292,2.024,4.516,0.132,0.016,0.0,0.15599999999999997,0.0,0.0,0.048,0.004,0.0,0.004,0.172
instance_1195,1.0,0.652,0.028,0.084,2.02,4.48,0.068,0.012,0.0,0.068,0.0,0.0,0.004,0.004,0.0,0.0,0.06
instance_1196,1.0,0.884,0.032,0.108,2.02,4.416,0.064,0.008,0.004,0.068,0.004,0.004,0.008,0.008,0.004,0.004,0.036
instance_1197,1.0,0.02,0.004,0.004,1.22,1.884,0.008,0.008,0.0,0.008,0.0,0.0,0.004,0.0,0.0,0.0,0.008
instance_1198,1.0,0.032,0.004,0.008,1.612,2.484,0.012,0.008,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004
instance_1199,1.0,0.544,0.02,0.084,2.016,4.492,0.064,0.012,0.0,0.068,0.0,0.0,0.016,0.0,0.0,0.0,0.056
instance_1200,1.0,0.672,0.024,0.104,2.024,4.436,0.056,0.012,0.0,0.068,0.0,0.0,0.02,0.004,0.0,0.004,0.02
instance_1201,1.0,2.004,0.056,0.26,2.036,4.544,0.148,0.016,0.0,0.188,0.0,0.0,0.016,0.004,0.0,0.004,0.18
instance_1202,1.0,2.708,0.056,0.38,2.032,4.344,0.156,0.016,0.0,0.184,0.004,0.004,0.016,0.004,0.004,0.004,0.072
instance_1205,1.0,2.02,0.048,0.268,2.024,4.476,0.136,0.016,0.004,0.188,0.0,0.0,0.052000000000000005,0.004,0.004,0.004,0.264
instance_1206,1.0,2.872,0.052,0.388,2.028,4.408,0.16,0.016,0.0,0.192,0.004,0.0,0.068,0.004,0.004,0.008,0.072
instance_1207,1.0,3.784,0.088,0.54,2.052,4.444,0.2,0.02,0.004,0.372,0.004,0.0,0.023999999999999997,0.008,0.004,0.008,0.304
instance_1209,1.0,0.04,0.012,0.016,2.012,3.488,0.02,0.008,0.004,0.04,0.0,0.0,0.008,0.004,0.0,0.004,0.02
instance_1210,1.0,0.048,0.016,0.024,2.024,3.432,0.024,0.012,0.0,0.036000000000000004,0.0,0.0,0.004,0.0,0.0,0.0,0.02
instance_1212,1.0,0.688,0.032,0.08,2.028,4.528,0.068,0.012,0.0,0.05600000000000001,0.0,0.0,0.004,0.0,0.0,0.0,0.036
instance_1213,1.0,0.352,0.02,0.06,2.016,4.456,0.048,0.012,0.0,0.052000000000000005,0.0,0.0,0.008,0.0,0.0,0.0,0.084
instance_1214,1.0,0.396,0.02,0.072,2.02,4.456,0.048,0.008,0.0,0.048,0.0,0.0,0.012,0.004,0.0,0.004,0.036
instance_1216,1.0,6.82,0.084,0.648,2.052,4.344,0.248,0.02,0.004,0.472,0.004,0.0,0.023999999999999997,0.008,0.004,0.008,0.112
