@RELATION Magnus

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC

@DATA
instance_205,1.0,21000.0,61842.0,0.06948,1.0,0.0,1.0,1.0,0.33958,0.00011,6.25407,2e-05,0.04948,0.04946,0.00011,0.46669,5e-05,0.00348,0.00343,0.47167,0.55411,0.0,1.0,1.0,0.53109,0.50771,0.0,1.0,1.0,0.18832,0.64273,0.88349,6e-05,0.0,2e-05,0.00823,0.00821,0.70606
instance_206,1.0,11162.0,86844.0,0.09658,1.0,0.0,1.0,1.0,0.12853,0.00021,3.43783,1e-05,0.02372,0.02371,0.00021,0.57919,9e-05,0.01586,0.01577,0.35614,0.73523,0.0,1.0,1.0,0.44286,0.64046,0.0,1.0,1.0,0.10931,0.72464,0.84025,0.00012,0.0,0.0,0.02257,0.02257,0.72453
instance_207,1.0,7142.0,51555.0,0.09935,1.0,0.0,1.0,1.0,0.13853,0.0004,3.91183,2e-05,0.07093,0.07091,0.0004,0.49198,0.00014,0.01764,0.0175,0.41659,0.58706,0.0,1.0,1.0,0.53817,0.54681,0.0,1.0,1.0,0.1184,0.45094,0.67499,0.00011,0.0,0.0,0.02626,0.02626,0.45163
instance_209,1.0,7173.0,51681.0,0.09951,1.0,0.0,1.0,1.0,0.13879,0.00039,3.89923,2e-05,0.07061,0.07059,0.00039,0.49154,0.00014,0.01757,0.01743,0.42112,0.57556,0.0,1.0,1.0,0.53883,0.54592,0.0,1.0,1.0,0.1178,0.45106,0.6758,0.00011,0.0,0.0,0.02626,0.02626,0.45171
instance_210,1.0,42780.0,102202.0,0.05161,1.0,0.0,1.0,1.0,0.41858,5e-05,4.54828,1e-05,0.03708,0.03707,5e-05,0.41491,2e-05,0.00201,0.00199,0.50587,0.51893,0.0,1.0,1.0,0.46733,0.50664,0.0,1.0,1.0,0.12138,0.65447,0.9251,4e-05,0.0,0.0,0.03707,0.03707,0.77764
instance_211,1.0,11413.0,87764.0,0.09776,1.0,0.0,1.0,1.0,0.13004,0.00021,3.47995,1e-05,0.02387,0.02386,0.00021,0.54598,9e-05,0.01551,0.01542,0.35793,0.73117,0.0,1.0,1.0,0.44244,0.64315,0.0,1.0,1.0,0.11058,0.72485,0.84032,0.00012,0.0,0.0,0.02315,0.02315,0.72468
instance_214,1.0,10848.0,83375.0,0.09668,1.0,0.0,1.0,1.0,0.13011,0.00022,3.41731,1e-05,0.02366,0.02365,0.00022,0.54983,9e-05,0.01632,0.01622,0.36181,0.72552,0.0,1.0,1.0,0.4443,0.63972,0.0,1.0,1.0,0.1097,0.72396,0.8399,0.00012,0.0,0.0,0.02272,0.02272,0.72452
instance_215,1.0,11836.0,90972.0,0.09818,1.0,0.0,1.0,1.0,0.13011,0.0002,3.50579,1e-05,0.02399,0.02397,0.0002,0.59469,8e-05,0.01495,0.01487,0.36015,0.72435,0.0,1.0,1.0,0.44236,0.64167,0.0,1.0,1.0,0.11015,0.72697,0.84241,0.00011,0.0,0.0,0.02271,0.02271,0.72672
instance_217,1.0,10948.0,83727.0,0.09686,1.0,0.0,1.0,1.0,0.13076,0.00022,3.42001,1e-05,0.02353,0.02352,0.00022,0.54922,9e-05,0.01617,0.01608,0.36258,0.72427,0.0,1.0,1.0,0.44422,0.63934,0.0,1.0,1.0,0.11022,0.72501,0.84055,0.00012,0.0,0.0,0.0228,0.0228,0.72558
instance_218,1.0,11156.0,85873.0,0.09622,1.0,0.0,1.0,1.0,0.12991,0.00021,3.43813,1e-05,0.02356,0.02355,0.00021,0.57943,9e-05,0.01587,0.01578,0.3606,0.73073,0.0,1.0,1.0,0.4439,0.639,0.0,1.0,1.0,0.10913,0.72435,0.84053,0.00012,0.0,0.0,0.02263,0.02263,0.72483
instance_220,1.0,11001.0,83886.0,0.09651,1.0,0.0,1.0,1.0,0.13114,0.00021,3.42301,1e-05,0.02353,0.02352,0.00022,0.54838,9e-05,0.01609,0.016,0.36668,0.71178,0.0,1.0,1.0,0.44474,0.63821,0.0,1.0,1.0,0.10905,0.72475,0.84035,0.00012,0.0,0.0,0.02264,0.02264,0.72519
instance_221,1.0,10740.0,83368.0,0.09705,1.0,0.0,1.0,1.0,0.12883,0.00022,3.40773,1e-05,0.0238,0.02379,0.00022,0.55003,9e-05,0.01648,0.01639,0.36016,0.72484,0.0,1.0,1.0,0.44417,0.64053,0.0,1.0,1.0,0.10984,0.72423,0.83963,0.00012,0.0,0.0,0.0228,0.0228,0.72404
instance_223,1.0,11926.0,88195.0,0.09968,1.0,0.0,1.0,1.0,0.13522,0.0002,3.52076,1e-05,0.02354,0.02353,0.0002,0.54607,8e-05,0.01484,0.01476,0.34481,0.75772,0.0,1.0,1.0,0.43692,0.65525,0.0,1.0,1.0,0.11555,0.72777,0.84243,0.00011,0.0,0.0,0.02217,0.02217,0.72725
instance_224,1.0,11073.0,84271.0,0.09646,1.0,0.0,1.0,1.0,0.1314,0.00021,3.44464,1e-05,0.02364,0.02363,0.00021,0.54993,9e-05,0.01598,0.01589,0.35348,0.75144,0.0,1.0,1.0,0.44276,0.64198,0.0,1.0,1.0,0.11082,0.72358,0.83966,0.00012,0.0,0.0,0.02275,0.02275,0.72408
instance_225,1.0,11126.0,86169.0,0.09684,1.0,0.0,1.0,1.0,0.12912,0.00021,3.4381,1e-05,0.0237,0.02369,0.00021,0.58027,9e-05,0.01591,0.01582,0.3517,0.7452,0.0,1.0,1.0,0.44192,0.64244,0.0,1.0,1.0,0.11033,0.72503,0.84027,0.00012,0.0,0.0,0.02266,0.02266,0.72482
instance_226,1.0,7264.0,51488.0,0.09925,1.0,0.0,1.0,1.0,0.14108,0.00039,3.93414,2e-05,0.0707,0.07068,0.00039,0.49136,0.00014,0.01735,0.01721,0.42246,0.57564,0.0,1.0,1.0,0.53829,0.54509,0.0,1.0,1.0,0.11735,0.45148,0.6762,0.00011,0.0,0.0,0.02622,0.02622,0.45345
instance_227,1.0,10915.0,83832.0,0.09718,1.0,0.0,1.0,1.0,0.1302,0.00022,3.41656,1e-05,0.02369,0.02368,0.00022,0.55001,9e-05,0.01622,0.01612,0.36234,0.72131,0.0,1.0,1.0,0.44374,0.64107,0.0,1.0,1.0,0.10958,0.72419,0.83964,0.00012,0.0,0.0,0.02272,0.02272,0.72443
instance_229,1.0,45255.0,108042.0,0.04781,1.0,0.0,1.0,1.0,0.41886,6e-05,5.44158,1e-05,0.03403,0.03402,6e-05,0.44713,2e-05,0.00278,0.00276,0.50664,0.51963,0.0,1.0,1.0,0.4743,0.52223,0.0,1.0,1.0,0.11185,0.58325,0.83565,3e-05,0.0,0.0,0.01262,0.01262,0.71342
instance_230,1.0,69783.0,557113.0,0.00637,1.0,0.0,1.0,1.0,0.12526,3e-05,0.90955,0.0,0.00015,0.00015,3e-05,0.63561,1e-05,0.00052,0.0005,0.34971,0.70358,0.04412,0.97222,0.9281,0.18443,1.33203,0.0,1.0,1.0,0.00753,0.85389,0.90437,3e-05,0.0,0.0,0.00011,0.00011,0.94656
instance_232,1.0,2494.0,2646744.0,2e-05,1.0,0.0,1.0,1.0,0.00094,0.0008,0.12746,0.00018,0.00094,0.00076,0.00082,0.09063,0.0008,0.01724,0.01644,0.00048,0.22992,0.0004,0.00205,0.00165,2e-05,201.78728,0.0,1.0,1.0,0.0,0.99998,0.99998,0.0008,0.0,0.00018,0.00094,0.00076,0.99998
instance_233,1.0,1806.0,1389449.0,4e-05,1.0,0.0,1.0,1.0,0.0013,0.00111,0.12745,0.00018,0.0013,0.00112,0.0011,0.09783,0.00111,0.01993,0.01883,0.00067,0.25636,0.00055,0.0041,0.00354,4e-05,158.93924,0.0,1.0,1.0,0.0,0.99996,0.99996,0.00111,0.0,0.00017,0.0013,0.00112,0.99996
instance_234,1.0,1768.0,1336318.0,4e-05,1.0,0.0,1.0,1.0,0.00132,0.00113,0.11957,0.00048,0.00132,0.00084,0.00113,0.10115,0.00113,0.02206,0.02093,0.00067,0.16093,0.00057,0.00154,0.00098,4e-05,161.86826,0.0,1.0,1.0,0.0,0.99996,0.99996,0.00113,0.0,0.00048,0.00132,0.00084,0.99996
instance_235,1.0,2184.0,2019581.0,3e-05,1.0,0.0,1.0,1.0,0.00108,0.00092,0.13078,0.00019,0.00108,0.00089,0.00094,0.0954,0.00092,0.01877,0.01786,0.00056,0.23834,0.00046,0.00258,0.00213,3e-05,183.46304,0.0,1.0,1.0,0.0,0.99997,0.99997,0.00092,0.0,0.00019,0.00108,0.00089,0.99997
instance_237,1.0,2436.0,2519247.0,3e-05,1.0,0.0,1.0,1.0,0.00097,0.00082,0.13007,0.00015,0.00097,0.00082,0.00083,0.09054,0.00082,0.01724,0.01642,0.0005,0.25496,0.00041,0.00262,0.00221,3e-05,198.39929,0.0,1.0,1.0,0.0,0.99997,0.99997,0.00082,0.0,0.00015,0.00097,0.00082,0.99997
instance_239,1.0,2548.0,2767223.0,2e-05,1.0,0.0,1.0,1.0,0.00092,0.00079,0.11997,0.00035,0.00092,0.00058,0.00076,0.09883,0.00078,0.01727,0.01648,0.00047,0.14833,0.00039,0.00105,0.00065,2e-05,206.32907,0.0,1.0,1.0,0.0,0.99998,0.99998,0.00078,0.0,0.00035,0.00092,0.00058,0.99998
instance_240,1.0,3016.0,3848496.0,2e-05,1.0,0.0,1.0,1.0,0.00078,0.00066,0.1341,0.00018,0.00078,0.0006,0.00065,0.08945,0.00066,0.01691,0.01625,0.0004,0.22939,0.00033,0.00142,0.00108,2e-05,232.81572,0.0,1.0,1.0,0.0,0.99998,0.99998,0.00066,0.0,0.00018,0.00078,0.0006,0.99998
instance_243,1.0,2279.0,2210831.0,3e-05,1.0,0.0,1.0,1.0,0.00103,0.00088,0.12752,0.00016,0.00103,0.00087,0.00086,0.09807,0.00088,0.01887,0.01799,0.00053,0.22988,0.00044,0.00287,0.00243,3e-05,193.57349,0.0,1.0,1.0,0.0,0.99997,0.99997,0.00088,0.0,0.00016,0.00103,0.00087,0.99997
instance_244,1.0,302060.0,950981.0,2e-05,1.0,0.0,1.0,1.0,0.31763,1e-05,0.0,0.0,0.00868,0.00868,1e-05,0.0,0.0,1e-05,1e-05,0.4695,0.11864,0.0,0.75,0.75,0.44348,0.0,0.0,1.0,1.0,0.00235,0.40867,0.99882,0.0,0.0,0.0,0.00434,0.00434,0.63282
instance_245,1.0,15720.0,38700.0,0.00052,1.0,0.0,1.0,1.0,0.4062,0.00015,1.37786,0.0,0.00473,0.00473,0.00015,0.29151,6e-05,0.00025,0.00019,0.47553,0.22539,0.0,0.75,0.75,0.45111,0.57199,0.0,1.0,1.0,0.11478,0.56899,0.99483,9e-05,0.0,0.0,0.00269,0.00269,0.68114
instance_246,1.0,913900.0,2452560.0,1e-05,1.0,0.0,1.0,1.0,0.37263,0.0,0.0,0.0,0.00325,0.00325,0.0,0.0,0.0,0.0,0.0,0.48631,0.21298,0.0,0.75,0.75,0.46794,0.0,0.0,1.0,1.0,0.09323,0.46003,0.99974,0.0,0.0,0.0,0.0014,0.0014,0.58193
instance_247,1.0,110100.0,335600.0,0.00015,1.0,0.0,1.0,1.0,0.32807,2e-05,3.00671,0.0,0.00189,0.00189,2e-05,0.0,1e-05,4e-05,3e-05,0.47616,0.10717,0.0,0.75,0.75,0.45878,0.6193,0.0,1.0,1.0,0.00228,0.42089,0.99598,1e-05,0.0,0.0,0.0013,0.0013,0.6539
instance_248,1.0,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58373,0.16925,0.25,0.85714,0.60714,0.60153,0.73895,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
instance_249,1.0,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58546,0.16818,0.25,0.85714,0.60714,0.60187,0.73943,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
instance_250,1.0,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58097,0.17393,0.25,0.85714,0.60714,0.59849,0.73496,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
instance_251,1.0,39778.0,103142.0,0.07254,1.0,0.0,1.0,1.0,0.38566,6e-05,1.12686,3e-05,0.0029,0.00287,6e-05,0.35137,3e-05,0.00018,0.00015,0.59,0.18702,0.25,0.85714,0.60714,0.59488,0.74193,0.0,1.0,1.0,0.10128,0.58007,0.92827,3e-05,0.0,0.0,0.00146,0.00146,0.4674
instance_253,1.0,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58544,0.1679,0.25,0.85714,0.60714,0.60156,0.74033,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
instance_257,1.0,11082.0,28915.0,0.0747,1.0,0.0,1.0,1.0,0.38326,0.00022,1.01857,0.0001,0.00667,0.00657,0.00022,0.3625,9e-05,0.00063,0.00054,0.59201,0.19463,0.25,0.85714,0.60714,0.59632,0.736,0.0,1.0,1.0,0.10942,0.57147,0.92194,0.00011,0.0,0.0,0.00335,0.00335,0.46471
instance_258,1.0,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58509,0.16685,0.25,0.85714,0.60714,0.60249,0.74023,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
instance_260,1.0,11082.0,28915.0,0.0747,1.0,0.0,1.0,1.0,0.38326,0.00022,1.01857,0.0001,0.00667,0.00657,0.00022,0.3625,9e-05,0.00063,0.00054,0.59203,0.19497,0.25,0.85714,0.60714,0.59597,0.73657,0.0,1.0,1.0,0.10942,0.57147,0.92194,0.00011,0.0,0.0,0.00335,0.00335,0.46471
instance_261,1.0,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58341,0.1697,0.25,0.85714,0.60714,0.60095,0.7397,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
instance_262,1.0,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58514,0.16813,0.25,0.85714,0.60714,0.60122,0.74061,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
instance_264,1.0,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58536,0.168,0.25,0.85714,0.60714,0.60156,0.74033,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
instance_265,1.0,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58506,0.16697,0.25,0.85714,0.60714,0.60275,0.73973,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
instance_268,1.0,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58475,0.16707,0.25,0.85714,0.60714,0.60184,0.74117,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
instance_269,1.0,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58023,0.17547,0.25,0.85714,0.60714,0.59721,0.73698,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
instance_271,1.0,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58461,0.16745,0.25,0.85714,0.60714,0.60176,0.74132,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
instance_272,1.0,11082.0,28915.0,0.0747,1.0,0.0,1.0,1.0,0.38326,0.00022,1.01857,0.0001,0.00667,0.00657,0.00022,0.3625,9e-05,0.00063,0.00054,0.59212,0.19499,0.25,0.85714,0.60714,0.59639,0.73587,0.0,1.0,1.0,0.10942,0.57147,0.92194,0.00011,0.0,0.0,0.00335,0.00335,0.46471
instance_273,1.0,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58115,0.17311,0.25,0.85714,0.60714,0.59868,0.73467,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
instance_274,1.0,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58032,0.17415,0.25,0.85714,0.60714,0.59724,0.73695,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
instance_275,1.0,11082.0,28915.0,0.0747,1.0,0.0,1.0,1.0,0.38326,0.00022,1.01857,0.0001,0.00667,0.00657,0.00022,0.3625,9e-05,0.00063,0.00054,0.59188,0.19394,0.25,0.85714,0.60714,0.59549,0.73729,0.0,1.0,1.0,0.10942,0.57147,0.92194,0.00011,0.0,0.0,0.00335,0.00335,0.46471
instance_276,1.0,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58538,0.16815,0.25,0.85714,0.60714,0.60167,0.73972,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
instance_277,1.0,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58061,0.17376,0.25,0.85714,0.60714,0.59753,0.73643,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
instance_278,1.0,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58375,0.16922,0.25,0.85714,0.60714,0.60167,0.73849,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
instance_281,1.0,11082.0,28915.0,0.0747,1.0,0.0,1.0,1.0,0.38326,0.00022,1.01857,0.0001,0.00667,0.00657,0.00022,0.3625,9e-05,0.00063,0.00054,0.59206,0.19397,0.25,0.85714,0.60714,0.59615,0.73634,0.0,1.0,1.0,0.10942,0.57147,0.92194,0.00011,0.0,0.0,0.00335,0.00335,0.46471
instance_282,1.0,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58553,0.16768,0.25,0.85714,0.60714,0.60183,0.7395,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
instance_283,1.0,39778.0,103142.0,0.07254,1.0,0.0,1.0,1.0,0.38566,6e-05,1.12686,3e-05,0.0029,0.00287,6e-05,0.35137,3e-05,0.00018,0.00015,0.59015,0.18598,0.25,0.85714,0.60714,0.59516,0.74168,0.0,1.0,1.0,0.10128,0.58007,0.92827,3e-05,0.0,0.0,0.00146,0.00146,0.4674
instance_284,1.0,39778.0,103142.0,0.07254,1.0,0.0,1.0,1.0,0.38566,6e-05,1.12686,3e-05,0.0029,0.00287,6e-05,0.35137,3e-05,0.00018,0.00015,0.59027,0.186,0.25,0.85714,0.60714,0.59545,0.74146,0.0,1.0,1.0,0.10128,0.58007,0.92827,3e-05,0.0,0.0,0.00146,0.00146,0.4674
instance_285,1.0,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58574,0.16784,0.25,0.85714,0.60714,0.60229,0.7389,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
instance_288,1.0,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58082,0.17381,0.25,0.85714,0.60714,0.59814,0.73552,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
instance_289,1.0,39778.0,103142.0,0.07254,1.0,0.0,1.0,1.0,0.38566,6e-05,1.12686,3e-05,0.0029,0.00287,6e-05,0.35137,3e-05,0.00018,0.00015,0.59031,0.18676,0.25,0.85714,0.60714,0.59555,0.74132,0.0,1.0,1.0,0.10128,0.58007,0.92827,3e-05,0.0,0.0,0.00146,0.00146,0.4674
instance_290,1.0,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58397,0.1687,0.25,0.85714,0.60714,0.60211,0.73766,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
instance_291,1.0,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58085,0.17322,0.25,0.85714,0.60714,0.59801,0.73571,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
instance_292,1.0,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58471,0.16739,0.25,0.85714,0.60714,0.60181,0.7412,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
instance_293,1.0,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58374,0.16902,0.25,0.85714,0.60714,0.60164,0.73854,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
instance_296,1.0,110444.0,945314.0,8e-05,1.0,0.0,1.0,1.0,0.11683,3e-05,3.50766,0.0,0.00061,0.00061,3e-05,0.28128,1e-05,0.00068,0.00067,0.42824,0.24345,0.02597,0.75,0.72403,0.43464,0.35796,0.0,1.0,1.0,8e-05,0.12294,0.58848,2e-05,0.0,0.0,0.00031,0.0003,0.58816
instance_297,1.0,7274.0,38856.0,0.00062,1.0,0.0,1.0,1.0,0.1872,0.00043,2.36925,8e-05,0.00479,0.00471,0.00043,0.2942,0.00014,0.00357,0.00344,0.43514,0.26892,0.07143,0.75,0.67857,0.4292,0.38483,0.0,1.0,1.0,0.00062,0.20736,0.64422,0.00026,0.0,5e-05,0.00242,0.00237,0.64011
instance_299,1.0,38087.0,265442.0,0.00018,1.0,0.0,1.0,1.0,0.14349,9e-05,3.04839,1e-05,0.00139,0.00138,9e-05,0.28522,3e-05,0.00129,0.00126,0.4304,0.25196,0.03922,0.75,0.71078,0.43234,0.36343,0.0,1.0,1.0,0.00018,0.15263,0.60887,5e-05,0.0,1e-05,0.0007,0.00069,0.60839
instance_300,1.0,95794.0,802039.0,9e-05,1.0,0.0,1.0,1.0,0.11944,3e-05,3.42849,0.0,0.00068,0.00068,3e-05,0.27952,1e-05,0.00074,0.00073,0.42863,0.24462,0.0274,0.75,0.7226,0.43435,0.35874,0.0,1.0,1.0,9e-05,0.12574,0.59041,2e-05,0.0,0.0,0.00034,0.00034,0.59021
instance_301,1.0,6025.0,30519.0,0.00072,1.0,0.0,1.0,1.0,0.19742,0.00052,2.30888,0.0001,0.00557,0.00547,0.00052,0.29557,0.00017,0.00398,0.00382,0.43511,0.27092,0.07692,0.75,0.67308,0.42744,0.38375,0.0,1.0,1.0,0.00072,0.21701,0.6511,0.00032,0.0,7e-05,0.00282,0.00275,0.64878
instance_302,1.0,121736.0,1062234.0,7e-05,1.0,0.0,1.0,1.0,0.1146,3e-05,3.54477,0.0,0.00057,0.00056,3e-05,0.27966,1e-05,0.00064,0.00063,0.42803,0.24252,0.025,0.75,0.725,0.43473,0.35725,0.0,1.0,1.0,7e-05,0.12042,0.58674,2e-05,0.0,0.0,0.00028,0.00028,0.5865
instance_303,1.0,13423.0,80071.0,0.00039,1.0,0.0,1.0,1.0,0.16764,0.00024,2.60231,4e-05,0.00302,0.00298,0.00024,0.29045,7e-05,0.00246,0.00238,0.43337,0.26344,0.05714,0.75,0.69286,0.42994,0.37393,0.0,1.0,1.0,0.00039,0.18194,0.62794,0.00014,0.0,2e-05,0.00152,0.0015,0.62641
