@RELATION Camilla

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE obj NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
instance_80,1.0,algorithm_7,0.0,ok
instance_82,1.0,algorithm_15,1.0,timeout
instance_82,1.0,algorithm_17,1.0,timeout
instance_82,1.0,algorithm_6,1.0,ok
instance_82,1.0,algorithm_4,1.0,ok
instance_82,1.0,algorithm_3,1.0,ok
instance_82,1.0,algorithm_1,1.0,timeout
instance_82,1.0,algorithm_2,1.0,timeout
instance_82,1.0,algorithm_13,1.0,timeout
instance_82,1.0,algorithm_19,1.0,timeout
instance_82,1.0,algorithm_16,1.0,ok
instance_82,1.0,algorithm_20,1.0,ok
instance_82,1.0,algorithm_21,1.0,ok
instance_82,1.0,algorithm_5,1.0,timeout
instance_82,1.0,algorithm_11,1.0,ok
instance_82,1.0,algorithm_12,1.0,timeout
instance_82,1.0,algorithm_14,1.0,timeout
instance_82,1.0,algorithm_18,1.0,ok
instance_82,1.0,algorithm_10,1.0,timeout
instance_82,1.0,algorithm_9,1.0,timeout
instance_82,1.0,algorithm_22,1.0,ok
instance_82,1.0,algorithm_8,1.0,timeout
instance_82,1.0,algorithm_7,1.0,timeout
instance_83,1.0,algorithm_15,1.0,timeout
instance_83,1.0,algorithm_17,1.0,timeout
instance_83,1.0,algorithm_6,1.0,ok
instance_83,1.0,algorithm_4,1.0,ok
instance_83,1.0,algorithm_3,1.0,timeout
instance_83,1.0,algorithm_1,1.0,timeout
instance_83,1.0,algorithm_2,1.0,timeout
instance_83,1.0,algorithm_13,1.0,timeout
instance_83,1.0,algorithm_19,1.0,ok
instance_83,1.0,algorithm_16,1.0,ok
instance_83,1.0,algorithm_20,1.0,ok
instance_83,1.0,algorithm_21,1.0,ok
instance_83,1.0,algorithm_5,1.0,timeout
instance_83,1.0,algorithm_11,1.0,ok
instance_83,1.0,algorithm_12,1.0,timeout
instance_83,1.0,algorithm_14,1.0,timeout
instance_83,1.0,algorithm_18,1.0,ok
instance_83,1.0,algorithm_10,1.0,timeout
instance_83,1.0,algorithm_9,1.0,timeout
instance_83,1.0,algorithm_22,1.0,ok
instance_83,1.0,algorithm_8,1.0,ok
instance_83,1.0,algorithm_7,1.0,timeout
instance_85,1.0,algorithm_15,1.0,timeout
instance_85,1.0,algorithm_17,1.0,timeout
instance_85,1.0,algorithm_6,1.0,ok
instance_85,1.0,algorithm_4,1.0,ok
instance_85,1.0,algorithm_3,1.0,timeout
instance_85,1.0,algorithm_1,1.0,ok
instance_85,1.0,algorithm_2,1.0,timeout
instance_85,1.0,algorithm_13,1.0,timeout
instance_85,1.0,algorithm_19,1.0,ok
instance_85,1.0,algorithm_16,1.0,ok
instance_85,1.0,algorithm_20,1.0,ok
instance_85,1.0,algorithm_21,1.0,ok
instance_85,1.0,algorithm_5,1.0,timeout
instance_85,1.0,algorithm_11,1.0,ok
instance_85,1.0,algorithm_12,1.0,timeout
instance_85,1.0,algorithm_14,1.0,timeout
instance_85,1.0,algorithm_18,1.0,ok
instance_85,1.0,algorithm_10,1.0,timeout
instance_85,1.0,algorithm_9,1.0,timeout
instance_85,1.0,algorithm_22,1.0,ok
instance_85,1.0,algorithm_8,1.0,timeout
instance_85,1.0,algorithm_7,1.0,timeout
instance_86,1.0,algorithm_15,1.0,ok
instance_86,1.0,algorithm_17,1.0,ok
instance_86,1.0,algorithm_6,1.0,ok
instance_86,1.0,algorithm_4,1.0,ok
instance_86,1.0,algorithm_3,1.0,timeout
instance_86,1.0,algorithm_1,1.0,timeout
instance_86,1.0,algorithm_2,1.0,ok
instance_86,1.0,algorithm_13,1.0,timeout
instance_86,1.0,algorithm_19,1.0,ok
instance_86,1.0,algorithm_16,1.0,timeout
instance_86,1.0,algorithm_20,1.0,timeout
instance_86,1.0,algorithm_21,1.0,timeout
instance_86,1.0,algorithm_5,1.0,timeout
instance_86,1.0,algorithm_11,1.0,ok
instance_86,1.0,algorithm_12,1.0,ok
instance_86,1.0,algorithm_14,1.0,ok
instance_86,1.0,algorithm_18,1.0,ok
instance_86,1.0,algorithm_10,1.0,ok
instance_86,1.0,algorithm_9,1.0,timeout
instance_86,1.0,algorithm_22,1.0,timeout
instance_86,1.0,algorithm_8,1.0,ok
instance_86,1.0,algorithm_7,1.0,ok
instance_87,1.0,algorithm_15,1.0,ok
instance_87,1.0,algorithm_17,1.0,ok
instance_87,1.0,algorithm_6,1.0,ok
instance_87,1.0,algorithm_4,1.0,ok
instance_87,1.0,algorithm_3,1.0,timeout
instance_87,1.0,algorithm_1,1.0,ok
instance_87,1.0,algorithm_2,1.0,ok
instance_87,1.0,algorithm_13,1.0,timeout
instance_87,1.0,algorithm_19,1.0,ok
instance_87,1.0,algorithm_16,1.0,ok
instance_87,1.0,algorithm_20,1.0,ok
instance_87,1.0,algorithm_21,1.0,ok
instance_87,1.0,algorithm_5,1.0,ok
instance_87,1.0,algorithm_11,1.0,ok
instance_87,1.0,algorithm_12,1.0,ok
instance_87,1.0,algorithm_14,1.0,ok
instance_87,1.0,algorithm_18,1.0,ok
instance_87,1.0,algorithm_10,1.0,timeout
instance_87,1.0,algorithm_9,1.0,timeout
instance_87,1.0,algorithm_22,1.0,ok
instance_87,1.0,algorithm_8,1.0,ok
instance_87,1.0,algorithm_7,1.0,ok
instance_89,1.0,algorithm_15,1.0,ok
instance_89,1.0,algorithm_17,1.0,timeout
instance_89,1.0,algorithm_6,1.0,ok
instance_89,1.0,algorithm_4,1.0,ok
instance_89,1.0,algorithm_3,1.0,timeout
instance_89,1.0,algorithm_1,1.0,timeout
instance_89,1.0,algorithm_2,1.0,ok
instance_89,1.0,algorithm_13,1.0,timeout
instance_89,1.0,algorithm_19,1.0,ok
instance_89,1.0,algorithm_16,1.0,timeout
instance_89,1.0,algorithm_20,1.0,timeout
instance_89,1.0,algorithm_21,1.0,timeout
instance_89,1.0,algorithm_5,1.0,timeout
instance_89,1.0,algorithm_11,1.0,ok
instance_89,1.0,algorithm_12,1.0,ok
instance_89,1.0,algorithm_14,1.0,ok
instance_89,1.0,algorithm_18,1.0,ok
instance_89,1.0,algorithm_10,1.0,timeout
instance_89,1.0,algorithm_9,1.0,timeout
instance_89,1.0,algorithm_22,1.0,timeout
instance_89,1.0,algorithm_8,1.0,ok
instance_89,1.0,algorithm_7,1.0,timeout
instance_90,1.0,algorithm_15,1.0,ok
instance_90,1.0,algorithm_17,1.0,timeout
instance_90,1.0,algorithm_6,1.0,ok
instance_90,1.0,algorithm_4,1.0,ok
instance_90,1.0,algorithm_3,1.0,timeout
instance_90,1.0,algorithm_1,1.0,ok
instance_90,1.0,algorithm_2,1.0,ok
instance_90,1.0,algorithm_13,1.0,timeout
instance_90,1.0,algorithm_19,1.0,ok
instance_90,1.0,algorithm_16,1.0,ok
instance_90,1.0,algorithm_20,1.0,ok
instance_90,1.0,algorithm_21,1.0,ok
instance_90,1.0,algorithm_5,1.0,ok
instance_90,1.0,algorithm_11,1.0,timeout
instance_90,1.0,algorithm_12,1.0,timeout
instance_90,1.0,algorithm_14,1.0,timeout
instance_90,1.0,algorithm_18,1.0,ok
instance_90,1.0,algorithm_10,1.0,timeout
instance_90,1.0,algorithm_9,1.0,timeout
instance_90,1.0,algorithm_22,1.0,ok
instance_90,1.0,algorithm_8,1.0,timeout
instance_90,1.0,algorithm_7,1.0,timeout
instance_91,1.0,algorithm_15,0.0,ok
instance_91,1.0,algorithm_17,1.0,timeout
instance_91,1.0,algorithm_6,0.7492749603803487,ok
instance_91,1.0,algorithm_4,1.0,timeout
instance_91,1.0,algorithm_3,0.5256656101426308,ok
instance_91,1.0,algorithm_1,1.0,timeout
instance_91,1.0,algorithm_2,0.49432250396196514,ok
instance_91,1.0,algorithm_13,0.00855784469096672,ok
instance_91,1.0,algorithm_19,0.39726228209191755,ok
instance_91,1.0,algorithm_16,0.8088589540412046,ok
instance_91,1.0,algorithm_20,0.4651901743264659,ok
instance_91,1.0,algorithm_21,0.8098930269413629,ok
instance_91,1.0,algorithm_5,0.8129239302694137,ok
instance_91,1.0,algorithm_11,0.5800792393026941,ok
instance_91,1.0,algorithm_12,0.0,ok
instance_91,1.0,algorithm_14,1.0,timeout
instance_91,1.0,algorithm_18,0.15379160063391442,ok
instance_91,1.0,algorithm_10,1.0,timeout
instance_91,1.0,algorithm_9,1.0,timeout
instance_91,1.0,algorithm_22,0.808217115689382,ok
instance_91,1.0,algorithm_8,1.0,timeout
instance_91,1.0,algorithm_7,0.9,ok
instance_94,1.0,algorithm_15,8.325624421831638e-05,ok
instance_94,1.0,algorithm_17,1.0,timeout
instance_94,1.0,algorithm_6,0.14757169287696578,ok
instance_94,1.0,algorithm_4,1.0,timeout
instance_94,1.0,algorithm_3,0.10860777058279371,ok
instance_94,1.0,algorithm_1,0.8517946345975947,ok
instance_94,1.0,algorithm_2,0.7529694727104533,ok
instance_94,1.0,algorithm_13,0.00012488436632747456,ok
instance_94,1.0,algorithm_19,1.0,timeout
instance_94,1.0,algorithm_16,0.896586493987049,ok
instance_94,1.0,algorithm_20,0.896586493987049,ok
instance_94,1.0,algorithm_21,0.8970444033302498,ok
instance_94,1.0,algorithm_5,0.9,ok
instance_94,1.0,algorithm_11,0.08916743755781684,ok
instance_94,1.0,algorithm_12,0.0,ok
instance_94,1.0,algorithm_14,0.60577243293247,ok
instance_94,1.0,algorithm_18,0.06635522664199815,ok
instance_94,1.0,algorithm_10,1.0,timeout
instance_94,1.0,algorithm_9,1.0,timeout
instance_94,1.0,algorithm_22,0.896586493987049,ok
instance_94,1.0,algorithm_8,0.1387881591119334,ok
instance_94,1.0,algorithm_7,0.6187604070305273,ok
instance_95,1.0,algorithm_15,0.0,ok
instance_95,1.0,algorithm_17,0.0,ok
instance_95,1.0,algorithm_6,0.0005474452554744526,ok
instance_95,1.0,algorithm_4,0.0,ok
instance_95,1.0,algorithm_3,0.05364963503649635,ok
instance_95,1.0,algorithm_1,0.6583576642335767,ok
instance_95,1.0,algorithm_2,0.14835766423357663,ok
instance_95,1.0,algorithm_13,0.00032846715328467156,ok
instance_95,1.0,algorithm_19,0.0007664233576642335,ok
instance_95,1.0,algorithm_16,0.47704379562043797,ok
instance_95,1.0,algorithm_20,0.5438321167883212,ok
instance_95,1.0,algorithm_21,0.7491240875912409,ok
instance_95,1.0,algorithm_5,0.9,ok
instance_95,1.0,algorithm_11,0.0,ok
instance_95,1.0,algorithm_12,0.0,ok
instance_95,1.0,algorithm_14,0.0,ok
instance_95,1.0,algorithm_18,0.0006569343065693431,ok
instance_95,1.0,algorithm_10,0.00021897810218978104,ok
instance_95,1.0,algorithm_9,0.0,ok
instance_95,1.0,algorithm_22,0.7389416058394161,ok
instance_95,1.0,algorithm_8,0.0808029197080292,ok
instance_95,1.0,algorithm_7,0.4815328467153285,ok
instance_96,1.0,algorithm_15,0.0,ok
instance_96,1.0,algorithm_17,0.0,ok
instance_96,1.0,algorithm_6,0.0,ok
instance_96,1.0,algorithm_4,0.0,ok
instance_96,1.0,algorithm_3,1.0,timeout
instance_96,1.0,algorithm_1,0.0,ok
instance_96,1.0,algorithm_2,0.0,ok
instance_96,1.0,algorithm_13,0.0,ok
instance_96,1.0,algorithm_19,0.0,ok
instance_96,1.0,algorithm_16,0.0,ok
instance_96,1.0,algorithm_20,0.0,ok
instance_96,1.0,algorithm_21,0.0,ok
instance_96,1.0,algorithm_5,0.0,ok
instance_96,1.0,algorithm_11,0.0,ok
instance_96,1.0,algorithm_12,0.0,ok
instance_96,1.0,algorithm_14,0.0,ok
instance_96,1.0,algorithm_18,0.0,ok
instance_96,1.0,algorithm_10,0.0,ok
instance_96,1.0,algorithm_9,0.0,ok
instance_96,1.0,algorithm_22,0.0,ok
instance_96,1.0,algorithm_8,0.0,ok
instance_96,1.0,algorithm_7,0.0,ok
instance_98,1.0,algorithm_15,0.0,ok
instance_98,1.0,algorithm_17,0.0,ok
instance_98,1.0,algorithm_6,0.0,ok
instance_98,1.0,algorithm_4,0.0,ok
instance_98,1.0,algorithm_3,0.2571428571428572,ok
instance_98,1.0,algorithm_1,0.3,ok
instance_98,1.0,algorithm_2,1.0,timeout
instance_98,1.0,algorithm_13,1.0,timeout
instance_98,1.0,algorithm_19,0.0,ok
instance_98,1.0,algorithm_16,0.17142857142857143,ok
instance_98,1.0,algorithm_20,0.3,ok
instance_98,1.0,algorithm_21,0.34285714285714286,ok
instance_98,1.0,algorithm_5,0.3,ok
instance_98,1.0,algorithm_11,0.0,ok
instance_98,1.0,algorithm_12,0.0,ok
instance_98,1.0,algorithm_14,0.0,ok
instance_98,1.0,algorithm_18,0.0,ok
instance_98,1.0,algorithm_10,0.6428571428571429,ok
instance_98,1.0,algorithm_9,0.9000000000000001,ok
instance_98,1.0,algorithm_22,0.3,ok
instance_98,1.0,algorithm_8,0.0,ok
instance_98,1.0,algorithm_7,0.0,ok
instance_99,1.0,algorithm_15,0.0,ok
instance_99,1.0,algorithm_17,0.0,ok
instance_99,1.0,algorithm_6,0.0,ok
instance_99,1.0,algorithm_4,0.0,ok
instance_99,1.0,algorithm_3,0.0,ok
instance_99,1.0,algorithm_1,0.0,ok
instance_99,1.0,algorithm_2,0.0,ok
instance_99,1.0,algorithm_13,1.0,timeout
instance_99,1.0,algorithm_19,0.0,ok
instance_99,1.0,algorithm_16,0.0,ok
instance_99,1.0,algorithm_20,0.0,ok
instance_99,1.0,algorithm_21,1.0,timeout
instance_99,1.0,algorithm_5,0.0,ok
instance_99,1.0,algorithm_11,0.0,ok
instance_99,1.0,algorithm_12,0.0,ok
instance_99,1.0,algorithm_14,0.0,ok
instance_99,1.0,algorithm_18,0.0,ok
instance_99,1.0,algorithm_10,0.0,ok
instance_99,1.0,algorithm_9,1.0,timeout
instance_99,1.0,algorithm_22,0.0,ok
instance_99,1.0,algorithm_8,0.0,ok
instance_99,1.0,algorithm_7,0.0,ok
instance_100,1.0,algorithm_15,0.0,ok
instance_100,1.0,algorithm_17,0.0,ok
instance_100,1.0,algorithm_6,0.0,ok
instance_100,1.0,algorithm_4,0.0,ok
instance_100,1.0,algorithm_3,0.0,ok
instance_100,1.0,algorithm_1,0.0,ok
instance_100,1.0,algorithm_2,0.0,ok
instance_100,1.0,algorithm_13,0.9,ok
instance_100,1.0,algorithm_19,0.0,ok
instance_100,1.0,algorithm_16,0.0,ok
instance_100,1.0,algorithm_20,0.0,ok
instance_100,1.0,algorithm_21,0.0,ok
instance_100,1.0,algorithm_5,0.0,ok
instance_100,1.0,algorithm_11,0.0,ok
instance_100,1.0,algorithm_12,0.0,ok
instance_100,1.0,algorithm_14,0.0,ok
instance_100,1.0,algorithm_18,0.0,ok
instance_100,1.0,algorithm_10,1.0,timeout
instance_100,1.0,algorithm_9,0.9,ok
instance_100,1.0,algorithm_22,0.0,ok
instance_100,1.0,algorithm_8,0.0,ok
instance_100,1.0,algorithm_7,0.0,ok
% 
% 
% 
