@RELATION Mira

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE feature_41 NUMERIC
@ATTRIBUTE feature_42 NUMERIC
@ATTRIBUTE feature_43 NUMERIC
@ATTRIBUTE feature_44 NUMERIC
@ATTRIBUTE feature_45 NUMERIC
@ATTRIBUTE feature_46 NUMERIC
@ATTRIBUTE feature_47 NUMERIC
@ATTRIBUTE feature_48 NUMERIC
@ATTRIBUTE feature_49 NUMERIC
@ATTRIBUTE feature_50 NUMERIC
@ATTRIBUTE feature_51 NUMERIC
@ATTRIBUTE feature_52 NUMERIC
@ATTRIBUTE feature_53 NUMERIC
@ATTRIBUTE feature_54 NUMERIC
@ATTRIBUTE feature_55 NUMERIC
@ATTRIBUTE feature_56 NUMERIC
@ATTRIBUTE feature_57 NUMERIC
@ATTRIBUTE feature_58 NUMERIC
@ATTRIBUTE feature_59 NUMERIC
@ATTRIBUTE feature_60 NUMERIC
@ATTRIBUTE feature_61 NUMERIC
@ATTRIBUTE feature_62 NUMERIC
@ATTRIBUTE feature_63 NUMERIC
@ATTRIBUTE feature_64 NUMERIC
@ATTRIBUTE feature_65 NUMERIC
@ATTRIBUTE feature_66 NUMERIC
@ATTRIBUTE feature_67 NUMERIC
@ATTRIBUTE feature_68 NUMERIC
@ATTRIBUTE feature_69 NUMERIC
@ATTRIBUTE feature_70 NUMERIC
@ATTRIBUTE feature_71 NUMERIC
@ATTRIBUTE feature_72 NUMERIC
@ATTRIBUTE feature_73 NUMERIC
@ATTRIBUTE feature_74 NUMERIC
@ATTRIBUTE feature_75 NUMERIC
@ATTRIBUTE feature_76 NUMERIC
@ATTRIBUTE feature_77 NUMERIC
@ATTRIBUTE feature_78 NUMERIC
@ATTRIBUTE feature_79 NUMERIC
@ATTRIBUTE feature_80 NUMERIC
@ATTRIBUTE feature_81 NUMERIC
@ATTRIBUTE feature_82 NUMERIC
@ATTRIBUTE feature_83 NUMERIC
@ATTRIBUTE feature_84 NUMERIC
@ATTRIBUTE feature_85 NUMERIC
@ATTRIBUTE feature_86 NUMERIC
@ATTRIBUTE feature_87 NUMERIC
@ATTRIBUTE feature_88 NUMERIC
@ATTRIBUTE feature_89 NUMERIC
@ATTRIBUTE feature_90 NUMERIC
@ATTRIBUTE feature_91 NUMERIC
@ATTRIBUTE feature_92 NUMERIC
@ATTRIBUTE feature_93 NUMERIC
@ATTRIBUTE feature_94 NUMERIC
@ATTRIBUTE feature_95 NUMERIC
@ATTRIBUTE feature_96 NUMERIC
@ATTRIBUTE feature_97 NUMERIC
@ATTRIBUTE feature_98 NUMERIC
@ATTRIBUTE feature_99 NUMERIC
@ATTRIBUTE feature_100 NUMERIC
@ATTRIBUTE feature_101 NUMERIC
@ATTRIBUTE feature_102 NUMERIC
@ATTRIBUTE feature_103 NUMERIC
@ATTRIBUTE feature_104 NUMERIC
@ATTRIBUTE feature_105 NUMERIC
@ATTRIBUTE feature_106 NUMERIC
@ATTRIBUTE feature_107 NUMERIC
@ATTRIBUTE feature_108 NUMERIC
@ATTRIBUTE feature_109 NUMERIC
@ATTRIBUTE feature_110 NUMERIC
@ATTRIBUTE feature_111 NUMERIC
@ATTRIBUTE feature_112 NUMERIC
@ATTRIBUTE feature_113 NUMERIC
@ATTRIBUTE feature_114 NUMERIC
@ATTRIBUTE feature_115 NUMERIC
@ATTRIBUTE feature_116 NUMERIC
@ATTRIBUTE feature_117 NUMERIC
@ATTRIBUTE feature_118 NUMERIC
@ATTRIBUTE feature_119 NUMERIC
@ATTRIBUTE feature_120 NUMERIC
@ATTRIBUTE feature_121 NUMERIC
@ATTRIBUTE feature_122 NUMERIC
@ATTRIBUTE feature_123 NUMERIC
@ATTRIBUTE feature_124 NUMERIC
@ATTRIBUTE feature_125 NUMERIC
@ATTRIBUTE feature_126 NUMERIC
@ATTRIBUTE feature_127 NUMERIC
@ATTRIBUTE feature_128 NUMERIC
@ATTRIBUTE feature_129 NUMERIC
@ATTRIBUTE feature_130 NUMERIC
@ATTRIBUTE feature_131 NUMERIC
@ATTRIBUTE feature_132 NUMERIC
@ATTRIBUTE feature_133 NUMERIC
@ATTRIBUTE feature_134 NUMERIC
@ATTRIBUTE feature_135 NUMERIC
@ATTRIBUTE feature_136 NUMERIC
@ATTRIBUTE feature_137 NUMERIC
@ATTRIBUTE feature_138 NUMERIC
@ATTRIBUTE feature_139 NUMERIC
@ATTRIBUTE feature_140 NUMERIC
@ATTRIBUTE feature_141 NUMERIC
@ATTRIBUTE feature_142 NUMERIC
@ATTRIBUTE feature_143 NUMERIC

@DATA
instance_66,1.0,1.0,45.0,5.0,203.0,0.0,0.0,0.0,0.0241214,0.081962,0.370956,0.0,40.0,0.0,5.0,0.0,0.0,0.888889,0.0,0.111111,0.0,0.0,40.0,0.888889,0.0,0.0,2.0,2.0,0.0,0.0,-512.0,-512.0,1067.0,0.101829,-512.0,-512.0,39.6,40.0,0.0123712,1.0,4.95,5.0,0.0440293,0.0,2134.4,0.101777,266.8,0.229713,0.0505147,0.532167,0.537168,0.0691897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.000946199,0.0934953,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,40.6,41.0,0.0120665,1.0,4.51111,5.0,0.278924,4.0,2135.4,0.101729,237.267,0.428086,0.0492938,0.560688,0.565645,0.0639612,0.111111,0.31427,0.111111,0.31427,0.111111,0.31427,1.0,91298.0,0.0,58.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,5.0,45.0,203.0,-512.0,0.0,0.0,0.0,0.0,0.0
instance_68,1.0,1.0,3040.0,1920.0,6080.0,0.0,0.0,0.0,0.0103867,0.0460516,0.5,608.844,1520.0,0.0,1520.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1520.0,0.5,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,106250000000.0,-512.0,-512.0,0.791667,1.0,0.512989,1.0,1.0,1.0,0.0,0.0,-167.833,-0.512989,-212.0,-0.0,-512.0,-512.0,0.0,0.0,84.8421,91.3236,84.8421,91.3236,84.8421,91.3236,2.375,1.0,1.1403,7.0,3.0,3.0,0.0,0.0,0.791667,0.512989,1.0,0.0,0.0,10000000000.0,0.00651751,9.53726,0.0,0.0,0.0,0.0,0.0,0.0,3.16667,2.0,0.728524,6.0,2.0,3.0,0.5,2.0,-167.042,-0.512989,-105.5,-1.00948,0.0,10000000000.0,0.790751,0.498667,42.4211,77.2628,42.4211,77.2628,42.4211,77.2628,0.0359229,556.0,0.0,196.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,1918.0,3037.0,6075.0,4.0,0.0,0.0,880.0,46.0,81.0
instance_69,1.0,1.0,1747.0,2107.0,8088.0,0.0,0.0,0.0,0.194969,0.246575,0.49613,193775.0,1731.0,14.0,2.0,0.0,0.0,0.990841,0.00801374,0.00114482,0.0,0.0,1745.0,0.998855,0.0,0.0,1.99198,2.0,0.044785,0.0,0.265092,1.97301,2.5,13.3318,-512.0,-512.0,3.83721,2.0,12.0402,1.0,4.63324,4.0,0.758392,0.0,-3.08733,-70.0515,-3.72779,-5.07008,0.534036,0.920526,0.0339632,24.9552,0.0,0.0,0.0,0.0,0.0,0.0,0.00142383,0.0,34.1988,0.0,1.5,2.0,0.333333,1.0,-0.473659,-45.9372,-499.0,-1.002,0.00210526,0.0,0.000474608,45.8912,0.5,0.5,0.5,0.5,0.5,0.5,3.83863,2.0,12.0479,1.0,4.62965,4.0,0.758899,0.0,-3.56099,-66.7871,-4.29479,-7.07585,0.533876,0.920826,0.03948,26.4615,0.00057241,0.0239182,0.00057241,0.0239182,0.00057241,0.0239182,0.0565682,1038.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.01,-512.0,1853.0,1495.0,4507.0,3543.0,0.0,0.0,0.0,0.0,0.0
instance_70,1.0,1.0,251.0,151.0,5351.0,0.0,0.0,0.0,0.113662,0.197284,0.465,-79842.4,100.0,150.0,1.0,0.0,0.0,0.398406,0.59761,0.00398406,0.0,0.0,250.0,0.996016,0.0,0.0,61.4,101.0,0.789901,99.0,34420.8,1.3606,-512.0,-512.0,-512.0,-512.0,34.7682,52.0,0.694009,51.0,21.0,1.0,1.90476,100.0,33770.8,0.719692,20397.5,1.9404,0.995902,0.600364,0.382874,0.723673,598.556,550.539,506.358,571.356,514.702,564.534,0.668874,1.0,0.703598,1.0,101.0,101.0,0.0,0.0,-0.655629,-0.745698,-99.0,-0.0,-0.00101519,-0.101941,0.0,0.0,190.0,0.0,1.88119,0.0,18.9057,0.0,35.4371,53.0,0.69399,52.0,21.3187,1.0,1.88741,100.0,33770.1,0.719692,20315.9,1.94535,0.977086,0.621823,0.39736,0.722684,596.928,550.044,504.348,571.102,512.727,564.273,9.95512e-05,35257.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,100.0,251.0,5300.0,-512.0,0.0,70.0,0.0,142.0,25.0
instance_71,1.0,1.0,830.0,8429.0,19412.0,0.0,0.0,0.0,0.2257,0.272066,0.417471,-821764000.0,830.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,830.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,355.914,30.5869,-512.0,-512.0,-512.0,-512.0,2.303,2.0,3.96328,0.0,23.388,23.0,0.216789,12.0,322.58,69.621,3275.94,2.63349,0.00344932,11.6068,0.00241349,54.2017,1928050.0,4318010.0,76504.0,158901.0,381605.0,823435.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,2.303,2.0,3.96328,0.0,23.388,23.0,0.216789,12.0,322.58,69.621,3275.94,2.63349,0.00344932,11.6068,0.00241349,54.2017,1928050.0,4318010.0,76504.0,158901.0,381605.0,823435.0,0.00320162,1277.0,0.0,80.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.04,-512.0,8429.0,830.0,19412.0,8668.0,0.0,10.0,0.0,0.0,4.0
instance_72,1.0,1.0,900.0,6270.0,15407.0,0.0,0.0,0.0,0.224862,0.273584,0.474364,-887165000.0,900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,900.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,478.469,18.6369,-512.0,-512.0,-512.0,-512.0,2.45726,2.0,3.3846,0.0,17.1189,17.0,0.223257,11.0,433.646,60.0442,3021.07,3.98073,0.00610823,25.1322,0.00425583,29.8429,2046530.0,5180210.0,101863.0,259965.0,454644.0,1155290.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,2.45726,2.0,3.3846,0.0,17.1189,17.0,0.223257,11.0,433.646,60.0442,3021.07,3.98073,0.00610823,25.1322,0.00425583,29.8429,2046530.0,5180210.0,101863.0,259965.0,454644.0,1155290.0,0.0127722,1929.0,0.0,51.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.02,-512.0,5798.0,866.0,14343.0,7763.0,0.0,14.0,0.0,0.0,4.0
instance_73,1.0,1.0,5174.0,42680.0,103198.0,0.0,0.0,0.0,0.0214848,0.0860789,0.5,72793.3,2349.0,0.0,2825.0,0.0,0.0,0.454001,0.0,0.545999,0.0,0.0,2349.0,0.454001,0.0,0.0,2.0,2.0,0.0,0.0,0.743727,0.591672,0.179211,2.14009,-0.0387866,-4.97816,1.60701,2.0,0.75172,1.0,29.1984,20.0,1.2869,27.0,1.40093,1.19651,25.4541,1.14751,0.998762,0.0359705,0.00291502,26.0221,227.252,1181.38,129.88,761.493,166.519,896.351,0.810942,0.0,2.85288,2.0,12.2517,5.0,1.45328,28.0,-0.188363,-4.93925,-2.84578,-3.31387,-1.21079,-12.3068,0.155702,2.73401,0.160796,0.069577,0.030007,0.01686,0.0683963,0.0356608,2.41795,2.0,0.96291,1.0,19.9455,12.0,1.49176,31.0,1.21257,1.58517,10.0024,2.51816,0.519371,13.4784,0.401944,1.41023,103.26,803.999,58.9822,517.147,75.6373,609.617,1.0,0.0,24.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.14,-512.0,11638.0,3580.0,46688.0,18580.0,24.0,6.0,47.0,45.0,21.0
instance_75,1.0,1.0,29280.0,561657.0,27678700.0,0.0,0.0,0.0,4.23968e-05,0.00347746,0.333333,341.0,29280.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29280.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,43.0009,14.0197,0.000881283,33.6706,0.121094,8.4375,49.2805,42.0,0.622462,78.0,945.312,5.0,2.76386,8198.0,283.784,45.8238,5443.62,0.48059,0.143208,0.329571,0.000497171,46.355,1.52715,3.80348,0.0334175,0.212028,0.107773,0.596638,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,49.2805,42.0,0.622462,78.0,945.312,5.0,2.76386,8198.0,283.784,45.8238,5443.62,0.48059,0.143208,0.329571,0.000497171,46.355,1.52715,3.80348,0.0334175,0.212028,0.107773,0.596638,1.0,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,28.35,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0
instance_76,1.0,1.0,10240.0,9499.0,134603.0,0.0,0.0,0.0,0.307544,4.00148,95.0,-22945.2,9989.0,251.0,0.0,0.0,0.0,0.975488,0.0245117,0.0,0.0,0.0,10240.0,1.0,0.0,0.0,2.83516,2.0,2.72228,0.0,0.992313,0.0880148,0.0,0.0,0.0,0.0,14.1702,12.0,0.740952,24.0,13.1448,7.0,1.22857,26.0,8.35899,10.5428,7.7541,6.11873,0.999858,0.0168352,0.136053,2.13973,3.28223,47.9264,0.669119,7.00556,1.39451,17.0015,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,14.1702,12.0,0.740952,24.0,13.1448,7.0,1.22857,26.0,8.35899,10.5428,7.7541,6.11873,0.999858,0.0168352,0.136053,2.13973,3.28223,47.9264,0.669119,7.00556,1.39451,17.0015,1.0,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.24,-512.0,8222.0,8713.0,113777.0,21193.0,0.0,0.0,0.0,0.0,0.0
instance_77,1.0,1.0,22120.0,4484.0,340740.0,0.0,0.0,0.0,0.000185951,0.00684066,0.479969,114333.0,22120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22120.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,-512.0,-512.0,8.46667,0.662354,75.9902,5.0,9.0733,0.0,15.4042,15.0,0.295545,12.0,413.299,11.1381,83.7809,0.666573,0.715128,0.509236,0.00881165,10.1191,29301.6,20208.2,1971.98,1215.81,7494.67,4700.06,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,75.9902,5.0,9.0733,0.0,15.4042,15.0,0.295545,12.0,413.299,11.1381,83.7809,0.666573,0.715128,0.509236,0.00881165,10.1191,29301.6,20208.2,1971.98,1215.81,7494.67,4700.06,0.083395,0.0,0.0,2.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.13,-512.0,4453.0,20602.0,168178.0,4424.0,0.0,0.0,1.0,14.0,1.0
instance_81,1.0,1.0,1520.0,28979.0,89528.0,0.0,0.0,0.0,0.0144737,0.0837708,0.5,278.0,1520.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1520.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.94737,0.114666,0.232323,1.81779,-512.0,-512.0,3.08941,3.0,0.843227,0.0,58.9,59.0,0.00509338,0.0,2.98975,0.635084,57.0,0.00554786,0.526316,0.212132,9.34162e-05,99.4224,35.5789,17.7085,0.603865,0.300126,4.63517,2.30536,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,3.08941,3.0,0.843227,0.0,58.9,59.0,0.00509338,0.0,2.98975,0.635084,57.0,0.00554786,0.526316,0.212132,9.34162e-05,99.4224,35.5789,17.7085,0.603865,0.300126,4.63517,2.30536,0.0,681.0,3.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.03,-512.0,9979.0,1520.0,33288.0,17467.0,3.0,3.0,0.0,0.0,25.0
instance_83,1.0,1.0,2340.0,4179.0,58620.0,0.0,0.0,0.0,0.0203419,0.0790975,0.4,-195.0,1170.0,0.0,1170.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1170.0,0.5,0.0,0.0,2.0,2.0,0.0,0.0,449.336,1.59684,-512.0,-512.0,-512.0,-512.0,1.10553,1.0,1.33571,2.0,3.94872,4.0,0.0558593,0.0,445.98,1.60796,1592.95,0.000138468,0.999152,0.00118454,0.00177338,24.6519,0.0,0.0,0.0,0.0,0.0,0.0,12.9218,19.0,0.829912,24.0,46.1538,47.0,0.372203,47.0,12.9218,0.829912,46.1538,0.372203,0.138295,0.890242,0.00449711,18.6144,1.0,0.0,0.026834,0.015809,0.158509,0.0413379,14.0273,20.0,0.714269,22.0,25.0513,12.0,0.971983,61.0,458.902,1.5725,819.551,0.9438,0.191066,1.24815,1.39355,1.3514,0.5,0.5,0.013417,0.0174636,0.0792547,0.0844731,0.0769231,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.02,-512.0,3939.0,2310.0,56100.0,540.0,0.0,0.0,7.0,2.0,0.0
instance_84,1.0,1.0,3395.0,3276.0,25090.0,0.0,0.0,0.0,0.126734,0.937964,9.0,-428.0,3150.0,245.0,0.0,0.0,0.0,0.927835,0.0721649,0.0,0.0,0.0,3395.0,1.0,0.0,0.0,2.30928,2.0,0.597581,0.0,1.02182,0.203315,0.612245,2.02923,0.0,0.0,7.65873,5.0,1.06126,17.0,7.39028,8.0,0.6737,13.0,4.25824,1.51175,4.10898,1.08122,0.567023,1.98899,0.178925,2.33825,1.0,0.0,0.323232,0.352338,0.496008,0.277863,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,7.65873,5.0,1.06126,17.0,7.39028,8.0,0.6737,13.0,4.25824,1.51175,4.10898,1.08122,0.567023,1.98899,0.178925,2.33825,1.0,0.0,0.323232,0.352338,0.496008,0.277863,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.02,-512.0,1784.0,2667.0,18902.0,899.0,0.0,0.0,0.0,0.0,0.0
instance_87,1.0,1.0,1827.0,20852.0,253842.0,0.0,0.0,0.0,0.0225924,0.0670467,0.447257,-126.178,1815.0,0.0,12.0,0.0,0.0,0.993432,0.0,0.00656814,0.0,0.0,1815.0,0.993432,0.0,0.0,2.0,2.0,0.0,0.0,3.91708,3.23854,-512.0,-512.0,1633.0,0.0,0.174084,0.0,72.2141,0.0,2.0,2.0,0.0,0.0,3.13351,5.094,36.0,0.0,0.389195,0.998427,0.00204254,144.399,0.0,0.0,0.0,0.0,0.0,0.0,11.9994,12.0,0.00692527,0.0,20851.0,20851.0,0.0,0.0,-159.087,-1.41373,-276440.0,-0.326828,0.949,1.37527,0.713557,0.270608,185.937,11.9803,0.00891742,0.000574567,1.28766,0.0829668,12.1735,12.0,1.02585,0.0,138.939,2.0,12.1213,0.0,-155.954,-1.5032,-1779.94,-13.2043,0.869027,1.41868,0.72087,0.280861,1.22126,15.0509,5.85709e-05,0.00072183,0.00845756,0.104231,0.508869,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.04,-512.0,19278.0,1826.0,215677.0,-512.0,0.0,0.0,7.0,109.0,5.0
instance_88,1.0,1.0,520.0,796.0,3400.0,0.0,0.0,0.0,0.019784,0.0708779,0.428694,-178.0,260.0,0.0,260.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,260.0,0.5,0.0,0.0,2.0,2.0,0.0,0.0,2574.3,1.47664,-512.0,-512.0,-512.0,-512.0,1.19347,1.0,0.783613,3.0,3.65385,4.0,0.150714,1.0,2568.62,1.47929,7863.92,0.200153,0.999646,0.000469571,0.00404059,14.7316,0.0,0.0,0.0,0.0,0.0,0.0,3.07789,1.0,1.17602,10.0,9.42308,10.0,0.436735,10.0,3.07789,1.17602,9.42308,0.436735,0.0529916,1.20975,0.0165166,9.03016,1.0,0.0,0.131344,0.0620389,0.352662,0.0835067,4.27136,3.0,0.760413,8.0,6.53846,4.0,0.629494,11.0,2571.7,1.47808,3936.67,1.03689,0.279794,1.45789,0.911115,1.05427,0.5,0.5,0.065672,0.0789761,0.176331,0.185955,0.011236,11673.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,736.0,470.0,3280.0,90.0,0.0,0.0,5.0,11.0,0.0
